"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_race"
"http://www.fowtcg.com/card/2691","Sun Wukong, Enforcer for the Future","http://d12h0em1d7ppg.cloudfront.net/items/26/2691/image_en/641d5891-7bfa-4fb4-9bb1-2669dab7bd58.jpg","ENW-065","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","kakotomirai","Echoes of the New World","Automatic
When this card enters your field ⇒ Return target non-magic stone, non-J/resonator card to its owner's hand.
When this card enters your field ⇒ You may return target non-magic stone, non-J/resonator card to its owner's hand.","""Alright, we can't sit around anymore, we gotta stop this. Where's the boss and the kids?""","Echoes of the New World","600 / 500","Wanderer"
"http://www.fowtcg.com/card/2691","Sun Wukong, Enforcer for the Future","http://d12h0em1d7ppg.cloudfront.net/items/26/2691/image_en/641d5891-7bfa-4fb4-9bb1-2669dab7bd58.jpg","ENW-065","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","kakotomirai","Echoes of the New World","Automatic
When this card enters your field ⇒ Return target non-magic stone, non-J/resonator card to its owner's hand.
When this card enters your field ⇒ You may return target non-magic stone, non-J/resonator card to its owner's hand.","""Alright, we can't sit around anymore, we gotta stop this. Where's the boss and the kids?""","Echoes of the New World","600 / 500","Wanderer"
"http://www.fowtcg.com/card/2692","Words of Scheherazade","http://d12h0em1d7ppg.cloudfront.net/items/26/2692/image_en/e6653095-9575-4091-863b-bb13c4ecacad.jpg","ENW-066","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","MATSUMOTO EIGHT","Echoes of the New World","","The words of wanderers can be heard by others like them from any distance.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2693","Yggdor, Beast of Disaster","http://d12h0em1d7ppg.cloudfront.net/items/26/2693/image_en/08eb4f22-1cf7-4427-a4d7-01e7dfeee0c2.jpg","ENW-067","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","kakotomirai","Echoes of the New World","Continuous
You may pay [3] less to play this card from your removed area.","As another world shrieked in pain, Yggdor arose again.","Echoes of the New World","900 / 900","Magical Beast"
"http://www.fowtcg.com/card/2693","Yggdor, Beast of Disaster","http://d12h0em1d7ppg.cloudfront.net/items/26/2693/image_en/08eb4f22-1cf7-4427-a4d7-01e7dfeee0c2.jpg","ENW-067","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Resonator","kakotomirai","Echoes of the New World","Continuous
You may pay [3] less to play this card from your removed area.","As another world shrieked in pain, Yggdor arose again.","Echoes of the New World","900 / 900","Magical Beast"
"http://www.fowtcg.com/card/2694","Yggdrasil, Malefic Verdant Tree","http://d12h0em1d7ppg.cloudfront.net/items/26/2694/image_en/f7ec9279-2b32-4f57-9cda-407b58db63c7.jpg","ENW-068","R","","Ruler","Kusanagi Tyouen","Echoes of the New World","Activate
[g][b],[rest]: Put a card named ""Machina, King of Accursed Machines"", ""Rezzard, King of the Damned"", ""Melgis, King of Black Flame"", or ""Arla, Demonic Flying Ace"" from your removed area into your field.","""Let all be consumed by your greatness, Yggdrasil!"" -Gill Lapis, Usurper of Maddening Power","Echoes of the New World","","Ethereal Tree"
"http://www.fowtcg.com/card/2695","Abdul Alhazred, Sinister Vizier","http://d12h0em1d7ppg.cloudfront.net/items/26/2695/image_en/914bf7ca-a1cd-4811-8fe4-cb89c5bf7316.jpg","ENW-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","gozz","Echoes of the New World","","""The cthulhu are deathless, ageless. They will inherit this world!""","Echoes of the New World","700 / 800","Human"
"http://www.fowtcg.com/card/2695","Abdul Alhazred, Sinister Vizier","http://d12h0em1d7ppg.cloudfront.net/items/26/2695/image_en/914bf7ca-a1cd-4811-8fe4-cb89c5bf7316.jpg","ENW-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","gozz","Echoes of the New World","","""The cthulhu are deathless, ageless. They will inherit this world!""","Echoes of the New World","700 / 800","Human"
"http://www.fowtcg.com/card/2695","Abdul Alhazred, Sinister Vizier","http://d12h0em1d7ppg.cloudfront.net/items/26/2695/image_en/914bf7ca-a1cd-4811-8fe4-cb89c5bf7316.jpg","ENW-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","gozz","Echoes of the New World","","""The cthulhu are deathless, ageless. They will inherit this world!""","Echoes of the New World","700 / 800","Human"
"http://www.fowtcg.com/card/2696","Ambition of Lapis","http://d12h0em1d7ppg.cloudfront.net/items/26/2696/image_en/1cef7ae2-d17d-43f6-975b-25c9aaaff25a.jpg","ENW-070","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","M ganzy","Echoes of the New World","","Combined with Attoractia, Lapis' power grew even stronger, and so did his desire.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2696","Ambition of Lapis","http://d12h0em1d7ppg.cloudfront.net/items/26/2696/image_en/1cef7ae2-d17d-43f6-975b-25c9aaaff25a.jpg","ENW-070","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","M ganzy","Echoes of the New World","","Combined with Attoractia, Lapis' power grew even stronger, and so did his desire.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2696","Ambition of Lapis","http://d12h0em1d7ppg.cloudfront.net/items/26/2696/image_en/1cef7ae2-d17d-43f6-975b-25c9aaaff25a.jpg","ENW-070","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","M ganzy","Echoes of the New World","","Combined with Attoractia, Lapis' power grew even stronger, and so did his desire.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2697","Book of Dark","http://d12h0em1d7ppg.cloudfront.net/items/26/2697/image_en/7ec5699c-1d5e-448c-a15d-b03836f6a847.jpg","ENW-071","R","","Ruler","tokiwa","Echoes of the New World","Continuous
You may pay the attribute cost of cards with [Will of Despair] with will of any attribute.","A story of despair. It seems to have the results of this battle recorded in it.","Echoes of the New World","","Fairy Tale"
"http://www.fowtcg.com/card/2698","Lapistory, Subjugation Fairy Tale","http://d12h0em1d7ppg.cloudfront.net/items/26/2698/image_en/e3ecaafe-8f16-41fc-b058-b95c0d547308.jpg","ENW-071J","JR","","J-ruler","Kamijo Roro","Echoes of the New World","Automatic
When a resonator put in a field by this card leaves a field for a non-field zone ⇒ Put this card into your ruler area, as a ruler.","Each page contains stories of world destroying villains.","Echoes of the New World","","Fairy Tale"
"http://www.fowtcg.com/card/2699","Corrupted One-Inch Boy","http://d12h0em1d7ppg.cloudfront.net/items/26/2699/image_en/101d50ce-fb45-469a-8bc9-ff96b5d4a1b4.jpg","ENW-072","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","KEIICHIRO ITO","Echoes of the New World","Automatic
When this card isn't blocked while attacking your opponent ⇒ Target opponent loses 1000 life.","Just give it a moment, you'll feel it soon enough.","Echoes of the New World","0 / 400","Fairy Tale"
"http://www.fowtcg.com/card/2699","Corrupted One-Inch Boy","http://d12h0em1d7ppg.cloudfront.net/items/26/2699/image_en/101d50ce-fb45-469a-8bc9-ff96b5d4a1b4.jpg","ENW-072","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","KEIICHIRO ITO","Echoes of the New World","Automatic
When this card isn't blocked while attacking your opponent ⇒ Target opponent loses 1000 life.","Just give it a moment, you'll feel it soon enough.","Echoes of the New World","0 / 400","Fairy Tale"
"http://www.fowtcg.com/card/2700","Dark Alice, Manifestation of Rage","http://d12h0em1d7ppg.cloudfront.net/items/27/2700/image_en/d6cb2483-a1f9-4010-80cf-f313e8d8329f.jpg","ENW-073","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Matsurika Yoko","Echoes of the New World","Continuous
Release the [Seal] abilities of darkness cards and spells you control.","""No more waiting. I'm finally going to do what I want. Let's go, Schrödinger, massacre mode!"" ""Meow~"" -Dark Alice and Schrödinger","Echoes of the New World","500 / 500","Wanderer"
"http://www.fowtcg.com/card/2700","Dark Alice, Manifestation of Rage","http://d12h0em1d7ppg.cloudfront.net/items/27/2700/image_en/d6cb2483-a1f9-4010-80cf-f313e8d8329f.jpg","ENW-073","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Matsurika Yoko","Echoes of the New World","Continuous
Release the [Seal] abilities of darkness cards and spells you control.","""No more waiting. I'm finally going to do what I want. Let's go, Schrödinger, massacre mode!"" ""Meow~"" -Dark Alice and Schrödinger","Echoes of the New World","500 / 500","Wanderer"
"http://www.fowtcg.com/card/2701","Demonic Dead","http://d12h0em1d7ppg.cloudfront.net/items/27/2701/image_en/4298d21d-a7be-462f-815f-31f1f18f4690.jpg","ENW-074","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","JURI","Echoes of the New World","Activate
Pay 500 life: Put this card from your graveyard into your field rested.","Corpses animated by dark will.","Echoes of the New World","300 / 300","Zombie"
"http://www.fowtcg.com/card/2701","Demonic Dead","http://d12h0em1d7ppg.cloudfront.net/items/27/2701/image_en/4298d21d-a7be-462f-815f-31f1f18f4690.jpg","ENW-074","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","JURI","Echoes of the New World","Activate
Pay 500 life: Put this card from your graveyard into your field rested.","Corpses animated by dark will.","Echoes of the New World","300 / 300","Zombie"
"http://www.fowtcg.com/card/2702","Heteroclite Excalibur","http://d12h0em1d7ppg.cloudfront.net/items/27/2702/image_en/6f489895-871a-4169-8d3c-2b72ae453dab.jpg","ENW-075","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Nem","Echoes of the New World","","A divine blade that gathers darkness.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2703","Mikage Seijuro, Patriarch of the Vampires","http://d12h0em1d7ppg.cloudfront.net/items/27/2703/image_en/475fafab-e444-4f41-bc34-acdeaf1bd3a7.jpg","ENW-076","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","YAMAMOTO-NAOKI","Echoes of the New World","Automatic
Whenever a resonator is put into a graveyard from your opponent's field ⇒ Put a [+100/+100] counter on this card.","""Now then, I believe we had a score to settle.""","Echoes of the New World","800 / 800","Vampire"
"http://www.fowtcg.com/card/2703","Mikage Seijuro, Patriarch of the Vampires","http://d12h0em1d7ppg.cloudfront.net/items/27/2703/image_en/475fafab-e444-4f41-bc34-acdeaf1bd3a7.jpg","ENW-076","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","YAMAMOTO-NAOKI","Echoes of the New World","Automatic
Whenever a resonator is put into a graveyard from your opponent's field ⇒ Put a [+100/+100] counter on this card.","""Now then, I believe we had a score to settle.""","Echoes of the New World","800 / 800","Vampire"
"http://www.fowtcg.com/card/2703","Mikage Seijuro, Patriarch of the Vampires","http://d12h0em1d7ppg.cloudfront.net/items/27/2703/image_en/475fafab-e444-4f41-bc34-acdeaf1bd3a7.jpg","ENW-076","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","YAMAMOTO-NAOKI","Echoes of the New World","Automatic
Whenever a resonator is put into a graveyard from your opponent's field ⇒ Put a [+100/+100] counter on this card.","""Now then, I believe we had a score to settle.""","Echoes of the New World","800 / 800","Vampire"
"http://www.fowtcg.com/card/2704","Neo Barrier of Shadows","http://d12h0em1d7ppg.cloudfront.net/items/27/2704/image_en/02055e32-27c3-4156-ba9d-799dd740e076.jpg","ENW-077","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","Matsurika Yoko","Echoes of the New World","Continuous
Your opponent pays [1] more to play activate abilities of resonators they control.","""I'm so sick of these pests! Lock them up, Schrödinger!"" ""Meow~"" -Dark Alice and Schrödinger","Echoes of the New World","",""
"http://www.fowtcg.com/card/2704","Neo Barrier of Shadows","http://d12h0em1d7ppg.cloudfront.net/items/27/2704/image_en/02055e32-27c3-4156-ba9d-799dd740e076.jpg","ENW-077","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition","Matsurika Yoko","Echoes of the New World","Continuous
Your opponent pays [1] more to play activate abilities of resonators they control.","""I'm so sick of these pests! Lock them up, Schrödinger!"" ""Meow~"" -Dark Alice and Schrödinger","Echoes of the New World","",""
"http://www.fowtcg.com/card/2705","Nightfall Bloodsucker","http://d12h0em1d7ppg.cloudfront.net/items/27/2705/image_en/e8322f50-fbbc-4ed7-bdff-1e53f5ccb3b2.jpg","ENW-078","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Tsukumi","Echoes of the New World","Activate
Banish this card: Put two [+100/+100] counters on target J/resonator.","The chaos of the night is a clarion call for vampires.","Echoes of the New World","400 / 300","Vampire"
"http://www.fowtcg.com/card/2706","Reshuberos, the Devilish Brute","http://d12h0em1d7ppg.cloudfront.net/items/27/2706/image_en/8ef50e3e-c770-470e-9198-3b6c639d2142.jpg","ENW-079","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Shosuke","Echoes of the New World","Activate
Pay 200 life: This card gains [+100/+100] until end of turn. Play this ability up to three times per turn.","The creature is small, sure. But there's no guarantee it won't kill you.","Echoes of the New World","300 / 300","Beast"
"http://www.fowtcg.com/card/2707","Rezzard, King of the Damned","http://d12h0em1d7ppg.cloudfront.net/items/27/2707/image_en/b332eab5-6b54-485a-8360-2d084457c0db.jpg","ENW-080","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Echoes of the New World","Continuous
This card gains [+100/+100] for each resonator in your removed area.","It seems even his interest with the dead is gone.","Echoes of the New World","500 / 500","Seven Kings"
"http://www.fowtcg.com/card/2707","Rezzard, King of the Damned","http://d12h0em1d7ppg.cloudfront.net/items/27/2707/image_en/b332eab5-6b54-485a-8360-2d084457c0db.jpg","ENW-080","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Echoes of the New World","Continuous
This card gains [+100/+100] for each resonator in your removed area.","It seems even his interest with the dead is gone.","Echoes of the New World","500 / 500","Seven Kings"
"http://www.fowtcg.com/card/2708","Schrodinger's Box","http://d12h0em1d7ppg.cloudfront.net/items/27/2708/image_en/a094fe66-be4d-49ac-b998-ce9e9f599dfd.jpg","ENW-081","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","Takamura Haluki","Echoes of the New World","Automatic
At end of turn, if bestowed resonator attacked this turn ⇒ Destroy it.","Alive or dead? Both? Neither? Go ahead, open it and find out.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2709","Shadow Stalker","http://d12h0em1d7ppg.cloudfront.net/items/27/2709/image_en/6840df28-c9e6-4c05-b7ee-f370aadc6492.jpg","ENW-082","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Nanami Lusia","Echoes of the New World","","Dark Alice's shadow stretched, growing and moving in unnatural ways.","Echoes of the New World","800 / 800","Shadow"
"http://www.fowtcg.com/card/2709","Shadow Stalker","http://d12h0em1d7ppg.cloudfront.net/items/27/2709/image_en/6840df28-c9e6-4c05-b7ee-f370aadc6492.jpg","ENW-082","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Nanami Lusia","Echoes of the New World","","Dark Alice's shadow stretched, growing and moving in unnatural ways.","Echoes of the New World","800 / 800","Shadow"
"http://www.fowtcg.com/card/2710","Tell a Dark Fairy Tale","http://d12h0em1d7ppg.cloudfront.net/items/27/2710/image_en/153454b1-2fb3-41f1-8475-37a897201d02.jpg","ENW-083","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","tokiwa","Echoes of the New World","","And they all lived unhappily ever after.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2711","The Final Battle","http://d12h0em1d7ppg.cloudfront.net/items/27/2711/image_en/c6a7a7cc-165a-450f-8e0d-e82e0ffe3e99.jpg","ENW-084","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","BANAMONS*","Echoes of the New World","","""Time to drop the final curtain."" -Gill Lapis, Usurper of Maddening Power","Echoes of the New World","",""
"http://www.fowtcg.com/card/2711","The Final Battle","http://d12h0em1d7ppg.cloudfront.net/items/27/2711/image_en/c6a7a7cc-165a-450f-8e0d-e82e0ffe3e99.jpg","ENW-084","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png","Chant","BANAMONS*","Echoes of the New World","","""Time to drop the final curtain."" -Gill Lapis, Usurper of Maddening Power","Echoes of the New World","",""
"http://www.fowtcg.com/card/2712","The Mikage Sisters","http://d12h0em1d7ppg.cloudfront.net/items/27/2712/image_en/e6da1b5b-ce39-4222-b2b4-d46de233b5c2.jpg","ENW-085","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","SIE NANAHARA","Echoes of the New World","Activate
[rest]: Move a [+100/+100] counter from target resonator to this card.","Each of the sisters feeds in different ways.","Echoes of the New World","500 / 500","Vampire"
"http://www.fowtcg.com/card/2712","The Mikage Sisters","http://d12h0em1d7ppg.cloudfront.net/items/27/2712/image_en/e6da1b5b-ce39-4222-b2b4-d46de233b5c2.jpg","ENW-085","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","SIE NANAHARA","Echoes of the New World","Activate
[rest]: Move a [+100/+100] counter from target resonator to this card.","Each of the sisters feeds in different ways.","Echoes of the New World","500 / 500","Vampire"
"http://www.fowtcg.com/card/2713","Dawn of the Earth","http://d12h0em1d7ppg.cloudfront.net/items/27/2713/image_en/acd99df1-a764-455c-8984-89d36b101c2e.jpg","ENW-086","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Mad","Echoes of the New World","","With a burst of light the regalia disappeared into the sky, and a brilliant blue planet was born in its place.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2713","Dawn of the Earth","http://d12h0em1d7ppg.cloudfront.net/items/27/2713/image_en/acd99df1-a764-455c-8984-89d36b101c2e.jpg","ENW-086","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Mad","Echoes of the New World","","With a burst of light the regalia disappeared into the sky, and a brilliant blue planet was born in its place.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2714","Gill Lapis, Usurper of Maddening Power","http://d12h0em1d7ppg.cloudfront.net/items/27/2714/image_en/73b90508-ae8e-4462-a13f-5c671dce608a.jpg","ENW-087","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Nem","Echoes of the New World","Continuous
This card gains [+100/+100] for each other resonator with [Will of Despair] you control.","""Come, Excalibur.""","Echoes of the New World","600 / 700","Wanderer"
"http://www.fowtcg.com/card/2714","Gill Lapis, Usurper of Maddening Power","http://d12h0em1d7ppg.cloudfront.net/items/27/2714/image_en/73b90508-ae8e-4462-a13f-5c671dce608a.jpg","ENW-087","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Nem","Echoes of the New World","Continuous
This card gains [+100/+100] for each other resonator with [Will of Despair] you control.","""Come, Excalibur.""","Echoes of the New World","600 / 700","Wanderer"
"http://www.fowtcg.com/card/2714","Gill Lapis, Usurper of Maddening Power","http://d12h0em1d7ppg.cloudfront.net/items/27/2714/image_en/73b90508-ae8e-4462-a13f-5c671dce608a.jpg","ENW-087","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Nem","Echoes of the New World","Continuous
This card gains [+100/+100] for each other resonator with [Will of Despair] you control.","""Come, Excalibur.""","Echoes of the New World","600 / 700","Wanderer"
"http://www.fowtcg.com/card/2715","Kaguya, Love of the Moon","http://d12h0em1d7ppg.cloudfront.net/items/27/2715/image_en/3e10f12c-2a10-43f6-8df7-eab7589a74b1.jpg","ENW-088","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Fukuzo Katsura","Echoes of the New World","Continuous
This card cannot be attacked.","Sorrow turns to determination.","Echoes of the New World","600 / 600","Wanderer"
"http://www.fowtcg.com/card/2715","Kaguya, Love of the Moon","http://d12h0em1d7ppg.cloudfront.net/items/27/2715/image_en/3e10f12c-2a10-43f6-8df7-eab7589a74b1.jpg","ENW-088","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Fukuzo Katsura","Echoes of the New World","Continuous
This card cannot be attacked.","Sorrow turns to determination.","Echoes of the New World","600 / 600","Wanderer"
"http://www.fowtcg.com/card/2716","Lars, Swordsman of the Dusk","http://d12h0em1d7ppg.cloudfront.net/items/27/2716/image_en/00d4c483-9f20-4b0d-b47f-47966cd7283e.jpg","ENW-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Nekobayashi","Echoes of the New World","Activate
[0]: Switch the ATK and DEF of this card until end of turn.","The man hardly even resembled the champion he once was.","Echoes of the New World","600 / 200","Heroic Spirit"
"http://www.fowtcg.com/card/2716","Lars, Swordsman of the Dusk","http://d12h0em1d7ppg.cloudfront.net/items/27/2716/image_en/00d4c483-9f20-4b0d-b47f-47966cd7283e.jpg","ENW-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Nekobayashi","Echoes of the New World","Activate
[0]: Switch the ATK and DEF of this card until end of turn.","The man hardly even resembled the champion he once was.","Echoes of the New World","600 / 200","Heroic Spirit"
"http://www.fowtcg.com/card/2717","Lilias Petal, Kitsune King","http://d12h0em1d7ppg.cloudfront.net/items/27/2717/image_en/482d565b-e1c7-493a-bf85-e1059b114900.jpg","ENW-090","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Kusanagi Tyouen","Echoes of the New World","Automatic
Whenever a Chimera enters your field ⇒ Put the top card of your magic stone deck into your field.","""Well then, is that agreeable, Grusbalesta?""","Echoes of the New World","800 / 800","Human"
"http://www.fowtcg.com/card/2717","Lilias Petal, Kitsune King","http://d12h0em1d7ppg.cloudfront.net/items/27/2717/image_en/482d565b-e1c7-493a-bf85-e1059b114900.jpg","ENW-090","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Kusanagi Tyouen","Echoes of the New World","Automatic
Whenever a Chimera enters your field ⇒ Put the top card of your magic stone deck into your field.","""Well then, is that agreeable, Grusbalesta?""","Echoes of the New World","800 / 800","Human"
"http://www.fowtcg.com/card/2717","Lilias Petal, Kitsune King","http://d12h0em1d7ppg.cloudfront.net/items/27/2717/image_en/482d565b-e1c7-493a-bf85-e1059b114900.jpg","ENW-090","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Kusanagi Tyouen","Echoes of the New World","Automatic
Whenever a Chimera enters your field ⇒ Put the top card of your magic stone deck into your field.","""Well then, is that agreeable, Grusbalesta?""","Echoes of the New World","800 / 800","Human"
"http://www.fowtcg.com/card/2718","Shining Demon, Mephistopheles","http://d12h0em1d7ppg.cloudfront.net/items/27/2718/image_en/fd6336d5-1da6-4dee-b304-abfa6e4ccd31.jpg","ENW-091","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","MATSUMOTO EIGHT","Echoes of the New World","Activate
Rest two recovered resonators you control: Rest target J/resonator.","""Demons, Lumia? At least have a little dignity.""","Echoes of the New World","500 / 500","Demon"
"http://www.fowtcg.com/card/2718","Shining Demon, Mephistopheles","http://d12h0em1d7ppg.cloudfront.net/items/27/2718/image_en/fd6336d5-1da6-4dee-b304-abfa6e4ccd31.jpg","ENW-091","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","MATSUMOTO EIGHT","Echoes of the New World","Activate
Rest two recovered resonators you control: Rest target J/resonator.","""Demons, Lumia? At least have a little dignity.""","Echoes of the New World","500 / 500","Demon"
"http://www.fowtcg.com/card/2719","Sylvia, Blade of the Supreme King","http://d12h0em1d7ppg.cloudfront.net/items/27/2719/image_en/b8ac7149-7ecf-44c7-940c-65eadc77c04a.jpg","ENW-092","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","SIGMAN","Echoes of the New World","Automatic
Whenever this card attacks ⇒ Target J/resonator cannot block this turn.","""Welcome back. Are you ready to work for me again?"" -Gill Lapis, Usurper of Maddening Power","Echoes of the New World","600 / 600","Minion of Primogenitor"
"http://www.fowtcg.com/card/2719","Sylvia, Blade of the Supreme King","http://d12h0em1d7ppg.cloudfront.net/items/27/2719/image_en/b8ac7149-7ecf-44c7-940c-65eadc77c04a.jpg","ENW-092","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","SIGMAN","Echoes of the New World","Automatic
Whenever this card attacks ⇒ Target J/resonator cannot block this turn.","""Welcome back. Are you ready to work for me again?"" -Gill Lapis, Usurper of Maddening Power","Echoes of the New World","600 / 600","Minion of Primogenitor"
"http://www.fowtcg.com/card/2720","Ultimate Swordsmaster, Faria","http://d12h0em1d7ppg.cloudfront.net/items/27/2720/image_en/e5ee32fc-7c72-40b3-925a-44b86d456431.jpg","ENW-093","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Nekobayashi","Echoes of the New World","Continuous
Prevent the first damage that would be dealt to you each turn.","""What have you done to my brother!""","Echoes of the New World","900 / 900","Human"
"http://www.fowtcg.com/card/2720","Ultimate Swordsmaster, Faria","http://d12h0em1d7ppg.cloudfront.net/items/27/2720/image_en/e5ee32fc-7c72-40b3-925a-44b86d456431.jpg","ENW-093","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Nekobayashi","Echoes of the New World","Continuous
Prevent the first damage that would be dealt to you each turn.","""What have you done to my brother!""","Echoes of the New World","900 / 900","Human"
"http://www.fowtcg.com/card/2720","Ultimate Swordsmaster, Faria","http://d12h0em1d7ppg.cloudfront.net/items/27/2720/image_en/e5ee32fc-7c72-40b3-925a-44b86d456431.jpg","ENW-093","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Nekobayashi","Echoes of the New World","Continuous
Prevent the first damage that would be dealt to you each turn.","""What have you done to my brother!""","Echoes of the New World","900 / 900","Human"
"http://www.fowtcg.com/card/2721","Valentina, the Crumbling Illusion","http://d12h0em1d7ppg.cloudfront.net/items/27/2721/image_en/88444cc7-09d2-411e-a0e9-629c9b09005d.jpg","ENW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","j-peg","Echoes of the New World","Automatic
At the beginning of your turn ⇒ Put a resonator from your graveyard into your field.","Her true desires fell to pieces, all that remained was greed.","Echoes of the New World","800 / 900","Wanderer"
"http://www.fowtcg.com/card/2721","Valentina, the Crumbling Illusion","http://d12h0em1d7ppg.cloudfront.net/items/27/2721/image_en/88444cc7-09d2-411e-a0e9-629c9b09005d.jpg","ENW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","j-peg","Echoes of the New World","Automatic
At the beginning of your turn ⇒ Put a resonator from your graveyard into your field.","Her true desires fell to pieces, all that remained was greed.","Echoes of the New World","800 / 900","Wanderer"
"http://www.fowtcg.com/card/2721","Valentina, the Crumbling Illusion","http://d12h0em1d7ppg.cloudfront.net/items/27/2721/image_en/88444cc7-09d2-411e-a0e9-629c9b09005d.jpg","ENW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/05.png","Resonator","j-peg","Echoes of the New World","Automatic
At the beginning of your turn ⇒ Put a resonator from your graveyard into your field.","Her true desires fell to pieces, all that remained was greed.","Echoes of the New World","800 / 900","Wanderer"
