"card_url","card_name","card_image","card_number","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_rarity"
"http://www.fowtcg.com/card/568","Baleful Avatar","http://d12h0em1d7ppg.cloudfront.net/items/56/568/image_en/1485233627.jpg","VIN003-062","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","300 / 400","Resonator","Avatar","hatarisu","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent discards a card.","The link between sorrow and resentment.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/569","Dark Purge","http://d12h0em1d7ppg.cloudfront.net/items/56/569/image_en/1485233631.jpg","VIN003-063","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","","saumaro","Vingolf ""Ruler All Stars""","","""I hate the darkness because... because it shrouds my beauty!"" -Valentina, the Princess of Love","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/569","Dark Purge","http://d12h0em1d7ppg.cloudfront.net/items/56/569/image_en/1485233631.jpg","VIN003-063","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","saumaro","Vingolf ""Ruler All Stars""","","""I hate the darkness because... because it shrouds my beauty!"" -Valentina, the Princess of Love","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/570","Darkness Wizard","http://d12h0em1d7ppg.cloudfront.net/items/57/570/image_en/1485233632.jpg","VIN003-064","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","200 / 200","Resonator","Wizard","Moopic","Vingolf ""Ruler All Stars""","Automatic
Whenever you play a darkness chant ⇒ You may put the top card of your deck into your graveyard.","Darkness embodies chaos and thievery.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/571","Dracula, King of the Undead","http://d12h0em1d7ppg.cloudfront.net/items/57/571/image_en/1485233633.jpg","VIN003-065","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Vampire","Saiko Takaki","Vingolf ""Ruler All Stars""","Continuous
Your J-ruler gains [Imperishable] and Vampire in addition to its own races.","""The strength of the vampire is that no one wants to believe he is real.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/571","Dracula, King of the Undead","http://d12h0em1d7ppg.cloudfront.net/items/57/571/image_en/1485233633.jpg","VIN003-065","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Vampire","Saiko Takaki","Vingolf ""Ruler All Stars""","Continuous
Your J-ruler gains [Imperishable] and Vampire in addition to its own races.","""The strength of the vampire is that no one wants to believe he is real.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/571","Dracula, King of the Undead","http://d12h0em1d7ppg.cloudfront.net/items/57/571/image_en/1485233633.jpg","VIN003-065","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","1000 / 1000","Resonator","Vampire","Saiko Takaki","Vingolf ""Ruler All Stars""","Continuous
Your J-ruler gains [Imperishable] and Vampire in addition to its own races.","""The strength of the vampire is that no one wants to believe he is real.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/572","Endless Night","http://d12h0em1d7ppg.cloudfront.net/items/57/572/image_en/1485233635.jpg","VIN003-066","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","","aki","Vingolf ""Ruler All Stars""","","Besides destruction, fear is sowed as well.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/572","Endless Night","http://d12h0em1d7ppg.cloudfront.net/items/57/572/image_en/1485233635.jpg","VIN003-066","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","","aki","Vingolf ""Ruler All Stars""","","Besides destruction, fear is sowed as well.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/572","Endless Night","http://d12h0em1d7ppg.cloudfront.net/items/57/572/image_en/1485233635.jpg","VIN003-066","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","aki","Vingolf ""Ruler All Stars""","","Besides destruction, fear is sowed as well.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/573","Gill Lapis, the Pure Youth","http://d12h0em1d7ppg.cloudfront.net/items/57/573/image_en/1485233637.jpg","VIN003-067","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Wanderer","Kutori PanYa","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent chooses a card they control. Destroy all non-magic stone cards except this card and the chosen card. Put X [+100/+100] counters on this card, where X is the number of cards destroyed this way.","""Have I returned to?....No. This world is meaningless, I will erase it.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/573","Gill Lapis, the Pure Youth","http://d12h0em1d7ppg.cloudfront.net/items/57/573/image_en/1485233637.jpg","VIN003-067","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Wanderer","Kutori PanYa","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent chooses a card they control. Destroy all non-magic stone cards except this card and the chosen card. Put X [+100/+100] counters on this card, where X is the number of cards destroyed this way.","""Have I returned to?....No. This world is meaningless, I will erase it.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/573","Gill Lapis, the Pure Youth","http://d12h0em1d7ppg.cloudfront.net/items/57/573/image_en/1485233637.jpg","VIN003-067","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Wanderer","Kutori PanYa","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent chooses a card they control. Destroy all non-magic stone cards except this card and the chosen card. Put X [+100/+100] counters on this card, where X is the number of cards destroyed this way.","""Have I returned to?....No. This world is meaningless, I will erase it.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/573","Gill Lapis, the Pure Youth","http://d12h0em1d7ppg.cloudfront.net/items/57/573/image_en/1485233637.jpg","VIN003-067","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","1000 / 1000","Resonator","Wanderer","Kutori PanYa","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent chooses a card they control. Destroy all non-magic stone cards except this card and the chosen card. Put X [+100/+100] counters on this card, where X is the number of cards destroyed this way.","""Have I returned to?....No. This world is meaningless, I will erase it.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/574","Guardian of Darkness Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/57/574/image_en/1485233639.jpg","VIN003-068","","","Ruler","Dragon","Mad","Vingolf ""Ruler All Stars""","Automatic
[Resonance] Darkness Magic Stone ⇒ Target J/resonator gains [-100/-100] until end of turn.","The darkness guardian addresses the worthy in a jet black void.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/575","Avatar of Darkness Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/57/575/image_en/1485233664.jpg","VIN003-068J","","1200 / 1000","J-ruler","Dragon","Mad","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Your opponent banishes two resonators.","The avatar's darkness steals everything away.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/576","Loki, Being of the End","http://d12h0em1d7ppg.cloudfront.net/items/57/576/image_en/1485233666.jpg","VIN003-069","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","500 / 100","Resonator","Myth","ishishou","Vingolf ""Ruler All Stars""","Automatic
This card gains [Flying] and ""Whenever this card deals damage ⇒ You gain that much life."" as long as you have ten or more cards in your graveyard.","Death is not the end. The end is far worse.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/576","Loki, Being of the End","http://d12h0em1d7ppg.cloudfront.net/items/57/576/image_en/1485233666.jpg","VIN003-069","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","500 / 100","Resonator","Myth","ishishou","Vingolf ""Ruler All Stars""","Automatic
This card gains [Flying] and ""Whenever this card deals damage ⇒ You gain that much life."" as long as you have ten or more cards in your graveyard.","Death is not the end. The end is far worse.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/577","Rezzard, the Vampire Lord","http://d12h0em1d7ppg.cloudfront.net/items/57/577/image_en/1485233667.jpg","VIN003-070","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","800 / 800","Resonator","Vampire","touge369","Vingolf ""Ruler All Stars""","Automatic
This card gains ""Whenever this card deals damage ⇒ You gain that much life."" as long as your J/ruler is ""Rezzard, the Undead Lord"" or ""Rezzard, the Desecrating Vampire"".","""Do not misunderstand. I offer an invitation to a new life, not fixing your old one.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/577","Rezzard, the Vampire Lord","http://d12h0em1d7ppg.cloudfront.net/items/57/577/image_en/1485233667.jpg","VIN003-070","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","800 / 800","Resonator","Vampire","touge369","Vingolf ""Ruler All Stars""","Automatic
This card gains ""Whenever this card deals damage ⇒ You gain that much life."" as long as your J/ruler is ""Rezzard, the Undead Lord"" or ""Rezzard, the Desecrating Vampire"".","""Do not misunderstand. I offer an invitation to a new life, not fixing your old one.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/577","Rezzard, the Vampire Lord","http://d12h0em1d7ppg.cloudfront.net/items/57/577/image_en/1485233667.jpg","VIN003-070","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","800 / 800","Resonator","Vampire","touge369","Vingolf ""Ruler All Stars""","Automatic
This card gains ""Whenever this card deals damage ⇒ You gain that much life."" as long as your J/ruler is ""Rezzard, the Undead Lord"" or ""Rezzard, the Desecrating Vampire"".","""Do not misunderstand. I offer an invitation to a new life, not fixing your old one.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/578","Sariel, Lord of the Moons","http://d12h0em1d7ppg.cloudfront.net/items/57/578/image_en/1485233669.jpg","VIN003-071","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 800","Resonator","Fallen Angel","lack","Vingolf ""Ruler All Stars""","Activate
[B], [rest], banish another resonator: Put target resonator from your graveyard into your field. Play this ability only during your turn.","Moonlight blurs the line between the living and dead.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/578","Sariel, Lord of the Moons","http://d12h0em1d7ppg.cloudfront.net/items/57/578/image_en/1485233669.jpg","VIN003-071","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 800","Resonator","Fallen Angel","lack","Vingolf ""Ruler All Stars""","Activate
[B], [rest], banish another resonator: Put target resonator from your graveyard into your field. Play this ability only during your turn.","Moonlight blurs the line between the living and dead.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/578","Sariel, Lord of the Moons","http://d12h0em1d7ppg.cloudfront.net/items/57/578/image_en/1485233669.jpg","VIN003-071","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","600 / 800","Resonator","Fallen Angel","lack","Vingolf ""Ruler All Stars""","Activate
[B], [rest], banish another resonator: Put target resonator from your graveyard into your field. Play this ability only during your turn.","Moonlight blurs the line between the living and dead.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/579","Shade, Envoy of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/57/579/image_en/1485233671.jpg","VIN003-072","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 400","Resonator","Spirit","touge369","Vingolf ""Ruler All Stars""","Automatic
[Resonance] Darkness Magic Stone ⇒ You may pay [B][B][B]. If you do, put this card from your graveyard into your hand.","Creeping unseen through the darkness. You only see it when it's too late.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/579","Shade, Envoy of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/57/579/image_en/1485233671.jpg","VIN003-072","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 400","Resonator","Spirit","touge369","Vingolf ""Ruler All Stars""","Automatic
[Resonance] Darkness Magic Stone ⇒ You may pay [B][B][B]. If you do, put this card from your graveyard into your hand.","Creeping unseen through the darkness. You only see it when it's too late.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/580","The Gate of the Silver Key","http://d12h0em1d7ppg.cloudfront.net/items/58/580/image_en/1485233673.jpg","VIN003-073","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Addition","","tokiwa","Vingolf ""Ruler All Stars""","Activate
[B][B][2], banish this card: Your opponent discards a card.","""Huh? Isn't that...hehehe. Things are getting interesting."" -Nyarlathotep, the True False Legend","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/581","The Scorn of Dark Alice","http://d12h0em1d7ppg.cloudfront.net/items/58/581/image_en/1485233674.jpg","VIN003-074","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","","Shirono Muku","Vingolf ""Ruler All Stars""","Continuous
Look at target opponent's hand and choose a resonator. They discard that card.","""I don't need that memory.""—Dark Alice, Maiden of Slaughter","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/582","Unseen Pressure","http://d12h0em1d7ppg.cloudfront.net/items/58/582/image_en/1485233676.jpg","VIN003-075","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","","tokiwa","Vingolf ""Ruler All Stars""","","Sometimes it's what you don't see that terrifies.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/583","Alisaris, Scholar of Phenomena","http://d12h0em1d7ppg.cloudfront.net/items/58/583/image_en/1485233677.jpg","VIN003-076","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","700 / 600","Resonator","Wizard","BANAMONS*","Vingolf ""Ruler All Stars""","Automatic
When this card is put into a graveyard from your field ⇒ You may play a chant card from your removed area.","""My records are ready to strike at a moment's notice.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/583","Alisaris, Scholar of Phenomena","http://d12h0em1d7ppg.cloudfront.net/items/58/583/image_en/1485233677.jpg","VIN003-076","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 600","Resonator","Wizard","BANAMONS*","Vingolf ""Ruler All Stars""","Automatic
When this card is put into a graveyard from your field ⇒ You may play a chant card from your removed area.","""My records are ready to strike at a moment's notice.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/583","Alisaris, Scholar of Phenomena","http://d12h0em1d7ppg.cloudfront.net/items/58/583/image_en/1485233677.jpg","VIN003-076","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","700 / 600","Resonator","Wizard","BANAMONS*","Vingolf ""Ruler All Stars""","Automatic
When this card is put into a graveyard from your field ⇒ You may play a chant card from your removed area.","""My records are ready to strike at a moment's notice.""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/584","Blazer Gill Rabus, the Pursuer","http://d12h0em1d7ppg.cloudfront.net/items/58/584/image_en/1485233679.jpg","VIN003-077","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 900","Resonator","Minion of Primogenitor","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Destroy target J-ruler.","Pursuing his target through death and beyond. It is all he knows now.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/584","Blazer Gill Rabus, the Pursuer","http://d12h0em1d7ppg.cloudfront.net/items/58/584/image_en/1485233679.jpg","VIN003-077","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","900 / 900","Resonator","Minion of Primogenitor","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Destroy target J-ruler.","Pursuing his target through death and beyond. It is all he knows now.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/584","Blazer Gill Rabus, the Pursuer","http://d12h0em1d7ppg.cloudfront.net/items/58/584/image_en/1485233679.jpg","VIN003-077","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","900 / 900","Resonator","Minion of Primogenitor","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Destroy target J-ruler.","Pursuing his target through death and beyond. It is all he knows now.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/585","Jeanne d'Arc, the Maid of Orl?ans","http://d12h0em1d7ppg.cloudfront.net/items/58/585/image_en/1485233681.jpg","VIN003-078","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Myth","Yuko Nagasaki","Vingolf ""Ruler All Stars""","Automatic
When this card is put into a graveyard from your field ⇒ Draw a card.","The woman fights for her country, and the people are eternally grateful.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/585","Jeanne d'Arc, the Maid of Orl?ans","http://d12h0em1d7ppg.cloudfront.net/items/58/585/image_en/1485233681.jpg","VIN003-078","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 600","Resonator","Myth","Yuko Nagasaki","Vingolf ""Ruler All Stars""","Automatic
When this card is put into a graveyard from your field ⇒ Draw a card.","The woman fights for her country, and the people are eternally grateful.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/585","Jeanne d'Arc, the Maid of Orl?ans","http://d12h0em1d7ppg.cloudfront.net/items/58/585/image_en/1485233681.jpg","VIN003-078","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Myth","Yuko Nagasaki","Vingolf ""Ruler All Stars""","Automatic
When this card is put into a graveyard from your field ⇒ Draw a card.","The woman fights for her country, and the people are eternally grateful.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/586","Karmic Governor, Laplace","http://d12h0em1d7ppg.cloudfront.net/items/58/586/image_en/1485233682.jpg","VIN003-079","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1200 / 1200","Resonator","Clown","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Automatic
Whenever this card attacks ⇒ J/resonators you control gain [Flying] and [First Strike] until end of turn.","The start is abrupt. The end is inevitable.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/586","Karmic Governor, Laplace","http://d12h0em1d7ppg.cloudfront.net/items/58/586/image_en/1485233682.jpg","VIN003-079","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","1200 / 1200","Resonator","Clown","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Automatic
Whenever this card attacks ⇒ J/resonators you control gain [Flying] and [First Strike] until end of turn.","The start is abrupt. The end is inevitable.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/586","Karmic Governor, Laplace","http://d12h0em1d7ppg.cloudfront.net/items/58/586/image_en/1485233682.jpg","VIN003-079","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","1200 / 1200","Resonator","Clown","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Automatic
Whenever this card attacks ⇒ J/resonators you control gain [Flying] and [First Strike] until end of turn.","The start is abrupt. The end is inevitable.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/587","Machina, the Clockwork King","http://d12h0em1d7ppg.cloudfront.net/items/58/587/image_en/1485233686.jpg","VIN003-080","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 600","Resonator","Machine","Rumie","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Reveal the top card of your deck. If it's a Machine, you may put it into your field. At the next end of turn ⇒ Return it to its owner's hand.","Still searching for someone's lost heart.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/587","Machina, the Clockwork King","http://d12h0em1d7ppg.cloudfront.net/items/58/587/image_en/1485233686.jpg","VIN003-080","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 600","Resonator","Machine","Rumie","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Reveal the top card of your deck. If it's a Machine, you may put it into your field. At the next end of turn ⇒ Return it to its owner's hand.","Still searching for someone's lost heart.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/587","Machina, the Clockwork King","http://d12h0em1d7ppg.cloudfront.net/items/58/587/image_en/1485233686.jpg","VIN003-080","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Machine","Rumie","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Reveal the top card of your deck. If it's a Machine, you may put it into your field. At the next end of turn ⇒ Return it to its owner's hand.","Still searching for someone's lost heart.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/588","Odin the Omniscient","http://d12h0em1d7ppg.cloudfront.net/items/58/588/image_en/1485233687.jpg","VIN003-081","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","1000 / 1000","Resonator","Myth","kakotomirai","Vingolf ""Ruler All Stars""","Continuous
If you would produce will with a magic stone you control, you produce that will plus one of the same kind as another will produced this way instead.","Omniscience means omnipotence.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/588","Odin the Omniscient","http://d12h0em1d7ppg.cloudfront.net/items/58/588/image_en/1485233687.jpg","VIN003-081","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000","Resonator","Myth","kakotomirai","Vingolf ""Ruler All Stars""","Continuous
If you would produce will with a magic stone you control, you produce that will plus one of the same kind as another will produced this way instead.","Omniscience means omnipotence.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/588","Odin the Omniscient","http://d12h0em1d7ppg.cloudfront.net/items/58/588/image_en/1485233687.jpg","VIN003-081","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","1000 / 1000","Resonator","Myth","kakotomirai","Vingolf ""Ruler All Stars""","Continuous
If you would produce will with a magic stone you control, you produce that will plus one of the same kind as another will produced this way instead.","Omniscience means omnipotence.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/589","Pandora, the Goddess of Light and Dark","http://d12h0em1d7ppg.cloudfront.net/items/58/589/image_en/1485233689.jpg","VIN003-082","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 700","Resonator","Ancient/Human","Foo Midori","Vingolf ""Ruler All Stars""","Automatic
Whenever this card blocks ⇒ [Force] 1. You gain X00 life, where X is the result of the roll.","""I see...I remember now. I'm...""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/589","Pandora, the Goddess of Light and Dark","http://d12h0em1d7ppg.cloudfront.net/items/58/589/image_en/1485233689.jpg","VIN003-082","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","500 / 700","Resonator","Ancient/Human","Foo Midori","Vingolf ""Ruler All Stars""","Automatic
Whenever this card blocks ⇒ [Force] 1. You gain X00 life, where X is the result of the roll.","""I see...I remember now. I'm...""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/590","Snow White, the Avenger","http://d12h0em1d7ppg.cloudfront.net/items/59/590/image_en/1485233690.jpg","VIN003-083","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Fairy Tale","KONNO Takashi","Vingolf ""Ruler All Stars""","Continuous
This card gains [+400/+400] as long as your life is 1000 or less.","Revenge is sweeter than any apple.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/590","Snow White, the Avenger","http://d12h0em1d7ppg.cloudfront.net/items/59/590/image_en/1485233690.jpg","VIN003-083","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800","Resonator","Fairy Tale","KONNO Takashi","Vingolf ""Ruler All Stars""","Continuous
This card gains [+400/+400] as long as your life is 1000 or less.","Revenge is sweeter than any apple.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/590","Snow White, the Avenger","http://d12h0em1d7ppg.cloudfront.net/items/59/590/image_en/1485233690.jpg","VIN003-083","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Fairy Tale","KONNO Takashi","Vingolf ""Ruler All Stars""","Continuous
This card gains [+400/+400] as long as your life is 1000 or less.","Revenge is sweeter than any apple.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/591","Vafthruthnir, Giant Wiseman","http://d12h0em1d7ppg.cloudfront.net/items/59/591/image_en/1485233692.jpg","VIN003-084","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 600","Resonator","Giant","MATSUMOTO EIGHT","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Cancel target resonator spell.","""Oh, sorry. Were you in the middle of something?""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/591","Vafthruthnir, Giant Wiseman","http://d12h0em1d7ppg.cloudfront.net/items/59/591/image_en/1485233692.jpg","VIN003-084","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 600","Resonator","Giant","MATSUMOTO EIGHT","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Cancel target resonator spell.","""Oh, sorry. Were you in the middle of something?""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/591","Vafthruthnir, Giant Wiseman","http://d12h0em1d7ppg.cloudfront.net/items/59/591/image_en/1485233692.jpg","VIN003-084","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","600 / 600","Resonator","Giant","MATSUMOTO EIGHT","Vingolf ""Ruler All Stars""","Automatic
When this card enters your field ⇒ Cancel target resonator spell.","""Oh, sorry. Were you in the middle of something?""","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/592","Yggdrasil, the First Tree","http://d12h0em1d7ppg.cloudfront.net/items/59/592/image_en/1485233693.jpg","VIN003-085","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","0 / 1200","Resonator","Treasure Tree","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce two wills in any combination of attributes.","The light of Yggdrasil shines with many colors.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/592","Yggdrasil, the First Tree","http://d12h0em1d7ppg.cloudfront.net/items/59/592/image_en/1485233693.jpg","VIN003-085","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","0 / 1200","Resonator","Treasure Tree","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce two wills in any combination of attributes.","The light of Yggdrasil shines with many colors.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/592","Yggdrasil, the First Tree","http://d12h0em1d7ppg.cloudfront.net/items/59/592/image_en/1485233693.jpg","VIN003-085","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","0 / 1200","Resonator","Treasure Tree","Kusanagi Tyouen","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce two wills in any combination of attributes.","The light of Yggdrasil shines with many colors.","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/593","Burning Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/59/593/image_en/1485233696.jpg","VIN003-086","","","Special Magic Stone","","sasaki kounosuke","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [U].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/594","Gusting Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/59/594/image_en/1485233697.jpg","VIN003-087","","","Special Magic Stone","","touge369","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [B].","","Vingolf ""Ruler All Stars""",""
