"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_race","card_att_def"
"http://www.fowtcg.com/card/5112","Neverend's Roar","http://d12h0em1d7ppg.cloudfront.net/items/51/5112/image_en/79b356f0-afa4-4003-a8d8-a5f8b187a5d9.jpg","MSW-044","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","SO","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
As you play this card, you may reveal any number of Fairy Tales from your hand.
Rest X target entities your opponent controls, where X is the number of cards revealed to play this card. They don't recover during their controller's next recovery phase.","The beginning of the last stand.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5113","Purplemist, the Fantasy Dragon // Moon Incarnation","http://d12h0em1d7ppg.cloudfront.net/items/51/5113/image_en/e9cb6c6c-6fa9-44b8-a9b5-cdaff8eb8a91.jpg","MSW-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Kelvin / Nanami Lusia","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Continuous
This card cannot be targeted by spells or abilities.
Search your deck for a Moon addition, reveal it and put it into your hand. Then shuffle your deck.
[Awakening] [2]: You may put a Moon addition from your hand into the field.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fantasy, Dragon","1000 / 1000"
"http://www.fowtcg.com/card/5113","Purplemist, the Fantasy Dragon // Moon Incarnation","http://d12h0em1d7ppg.cloudfront.net/items/51/5113/image_en/e9cb6c6c-6fa9-44b8-a9b5-cdaff8eb8a91.jpg","MSW-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Kelvin / Nanami Lusia","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Continuous
This card cannot be targeted by spells or abilities.
Search your deck for a Moon addition, reveal it and put it into your hand. Then shuffle your deck.
[Awakening] [2]: You may put a Moon addition from your hand into the field.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fantasy, Dragon","1000 / 1000"
"http://www.fowtcg.com/card/5113","Purplemist, the Fantasy Dragon // Moon Incarnation","http://d12h0em1d7ppg.cloudfront.net/items/51/5113/image_en/e9cb6c6c-6fa9-44b8-a9b5-cdaff8eb8a91.jpg","MSW-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Kelvin / Nanami Lusia","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Continuous
This card cannot be targeted by spells or abilities.
Search your deck for a Moon addition, reveal it and put it into your hand. Then shuffle your deck.
[Awakening] [2]: You may put a Moon addition from your hand into the field.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fantasy, Dragon","1000 / 1000"
"http://www.fowtcg.com/card/5113","Purplemist, the Fantasy Dragon // Moon Incarnation","http://d12h0em1d7ppg.cloudfront.net/items/51/5113/image_en/e9cb6c6c-6fa9-44b8-a9b5-cdaff8eb8a91.jpg","MSW-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Kelvin / Nanami Lusia","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Continuous
This card cannot be targeted by spells or abilities.
Search your deck for a Moon addition, reveal it and put it into your hand. Then shuffle your deck.
[Awakening] [2]: You may put a Moon addition from your hand into the field.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fantasy, Dragon","1000 / 1000"
"http://www.fowtcg.com/card/5113","Purplemist, the Fantasy Dragon // Moon Incarnation","http://d12h0em1d7ppg.cloudfront.net/items/51/5113/image_en/e9cb6c6c-6fa9-44b8-a9b5-cdaff8eb8a91.jpg","MSW-045","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator // Chant","Kelvin / Nanami Lusia","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Continuous
This card cannot be targeted by spells or abilities.
Search your deck for a Moon addition, reveal it and put it into your hand. Then shuffle your deck.
[Awakening] [2]: You may put a Moon addition from your hand into the field.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fantasy, Dragon","1000 / 1000"
"http://www.fowtcg.com/card/5114","Spirit of Knowledge","http://d12h0em1d7ppg.cloudfront.net/items/51/5114/image_en/de5b08c8-3cd6-435c-b60f-2fab3bdc5b89.jpg","MSW-046","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Haruichi Kido","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Search your deck for a card with total cost 4 or more, reveal it, and put it into your hand. Then shuffle your deck.","Knowledge is the source of everything, even spirits or fairy tales.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale, Spirit","100 / 100"
"http://www.fowtcg.com/card/5115","The Awakening of Moojdart","http://d12h0em1d7ppg.cloudfront.net/items/51/5115/image_en/5f5a7e21-1cc7-4cef-9bec-642dbb9b8115.jpg","MSW-047","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Yosuke Adachi + Studio Encount,K.K","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Draw two cards. If this card was awakened, draw three cards instead.
[Awakening] Rest a recovered card named ""Moojdart"" you control.","There is nothing but a tiny remnant of her true feelings left.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5115","The Awakening of Moojdart","http://d12h0em1d7ppg.cloudfront.net/items/51/5115/image_en/5f5a7e21-1cc7-4cef-9bec-642dbb9b8115.jpg","MSW-047","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Yosuke Adachi + Studio Encount,K.K","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Draw two cards. If this card was awakened, draw three cards instead.
[Awakening] Rest a recovered card named ""Moojdart"" you control.","There is nothing but a tiny remnant of her true feelings left.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5116","Three-Eyed Fortune Teller","http://d12h0em1d7ppg.cloudfront.net/items/51/5116/image_en/acc326c1-d398-43e3-aa46-823d6b94fe33.jpg","MSW-048","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Matsurika Yoko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Play with the top card of your deck revealed. As long as the top card of your deck is revealed this way and it's a chant, you may play it by paying its cost.","""I saw the future! Hmm, a terrible future, though.""","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5116","Three-Eyed Fortune Teller","http://d12h0em1d7ppg.cloudfront.net/items/51/5116/image_en/acc326c1-d398-43e3-aa46-823d6b94fe33.jpg","MSW-048","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Matsurika Yoko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Play with the top card of your deck revealed. As long as the top card of your deck is revealed this way and it's a chant, you may play it by paying its cost.","""I saw the future! Hmm, a terrible future, though.""","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5117","A Blank Page","http://d12h0em1d7ppg.cloudfront.net/items/51/5117/image_en/bc5a8757-9145-4846-ab13-876f5a6ebbdf.jpg","MSW-049","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","jitari","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove target resonator your opponent controls from the game. If this card was awakened, search your opponent's deck, graveyard, and hand for all cards that share a name with that resonator and remove them from the game. Then your opponent shuffles their deck.
[Awakening] Rest a recovered J/ruler you control.","What is written on this page will be the beginning of a new story.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5117","A Blank Page","http://d12h0em1d7ppg.cloudfront.net/items/51/5117/image_en/bc5a8757-9145-4846-ab13-876f5a6ebbdf.jpg","MSW-049","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","jitari","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove target resonator your opponent controls from the game. If this card was awakened, search your opponent's deck, graveyard, and hand for all cards that share a name with that resonator and remove them from the game. Then your opponent shuffles their deck.
[Awakening] Rest a recovered J/ruler you control.","What is written on this page will be the beginning of a new story.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5117","A Blank Page","http://d12h0em1d7ppg.cloudfront.net/items/51/5117/image_en/bc5a8757-9145-4846-ab13-876f5a6ebbdf.jpg","MSW-049","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition","jitari","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove target resonator your opponent controls from the game. If this card was awakened, search your opponent's deck, graveyard, and hand for all cards that share a name with that resonator and remove them from the game. Then your opponent shuffles their deck.
[Awakening] Rest a recovered J/ruler you control.","What is written on this page will be the beginning of a new story.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5118","A Duet of Wind","http://d12h0em1d7ppg.cloudfront.net/items/51/5118/image_en/7df75ec8-7f5b-44c5-8751-17e84e3a8ede.jpg","MSW-050","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","Tsukumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Choose one, you may choose an additional one for each recovered J/ruler you control;
- Recover up to two magic stones you control.
- Cancel target spell.
- Put target non-magic stone card from your graveyard into your hand.","""Fieth! Wait a moment, please!"" ""The wind waits for nobody!"" ーZero & Fiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5118","A Duet of Wind","http://d12h0em1d7ppg.cloudfront.net/items/51/5118/image_en/7df75ec8-7f5b-44c5-8751-17e84e3a8ede.jpg","MSW-050","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","Tsukumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Choose one, you may choose an additional one for each recovered J/ruler you control;
- Recover up to two magic stones you control.
- Cancel target spell.
- Put target non-magic stone card from your graveyard into your hand.","""Fieth! Wait a moment, please!"" ""The wind waits for nobody!"" ーZero & Fiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5118","A Duet of Wind","http://d12h0em1d7ppg.cloudfront.net/items/51/5118/image_en/7df75ec8-7f5b-44c5-8751-17e84e3a8ede.jpg","MSW-050","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Tsukumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Choose one, you may choose an additional one for each recovered J/ruler you control;
- Recover up to two magic stones you control.
- Cancel target spell.
- Put target non-magic stone card from your graveyard into your hand.","""Fieth! Wait a moment, please!"" ""The wind waits for nobody!"" ーZero & Fiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5119","An Ancestor's Portrait","http://d12h0em1d7ppg.cloudfront.net/items/51/5119/image_en/72344d36-e69a-4889-9b72-6504efe06b83.jpg","MSW-051","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","Matsurika Yoko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Put target magic stone from your graveyard into the field rested.
Activate
Rest a recovered J/ruler you control: Look at the top three cards of your deck or your magic stone deck and put them back in any order.","Selesta, a remote ancestor of Grusbalesta, was supposedly part of the Five who repelled the Dragon Lord in ages past.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5119","An Ancestor's Portrait","http://d12h0em1d7ppg.cloudfront.net/items/51/5119/image_en/72344d36-e69a-4889-9b72-6504efe06b83.jpg","MSW-051","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition","Matsurika Yoko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Put target magic stone from your graveyard into the field rested.
Activate
Rest a recovered J/ruler you control: Look at the top three cards of your deck or your magic stone deck and put them back in any order.","Selesta, a remote ancestor of Grusbalesta, was supposedly part of the Five who repelled the Dragon Lord in ages past.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5120","Fairy Tale Moon","http://d12h0em1d7ppg.cloudfront.net/items/51/5120/image_en/9ff1841a-205e-4fdc-893e-4d0053904bb3.jpg","MSW-052","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","SAGAWA ASUKA","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Fairy Tale resonators you control gain [+200/+200].
Continuous
Magic stones you control gain ""[Rest]: Produce [M]."".
Activate
Rest a recovered wind J/ruler you control: Look at the top two cards of your deck. You may reveal a Fairy Tale resonator from among them and put it into your hand. Then put the rest on the bottom of your deck in any order.","Depending on your emotions, this moon can look completely different.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale, Moon",""
"http://www.fowtcg.com/card/5121","Fiethsing","http://d12h0em1d7ppg.cloudfront.net/items/51/5121/image_en/96515207-8dce-468e-a360-1754717315e3.jpg","MSW-053","RR","","Ruler","ComamitsuZaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Judgment] [G][G][1]
[Tag] (Six Sages) - You may start the game with this ruler and another ruler with [Tag] (Six Sages) that doesn't share a name with this card. Put both in your ruler area.
Continuous
As the game starts, you may mulligan up to three times instead of once.
Continuous
You may do judgment any time you could play a card with [Quickcast].
Activate
[Rest]: Produce [1]. Spend this will only to play chants.","Nobody can predict where the wind will go.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Elf, Six Sages",""
"http://www.fowtcg.com/card/5122","Fiethsing","http://d12h0em1d7ppg.cloudfront.net/items/51/5122/image_en/05769715-0b7f-454d-987e-6fff1a4caacb.jpg","MSW-053","JR","","Ruler","ComamitsuZaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Judgment] [G][G][1]
[Tag] (Six Sages) - You may start the game with this ruler and another ruler with [Tag] (Six Sages) that doesn't share a name with this card. Put both in your ruler area.
Continuous
As the game starts, you may mulligan up to three times instead of once.
Continuous
You may do judgment any time you could play a card with [Quickcast].
Activate
[Rest]: Produce [1]. Spend this will only to play chants.","Nobody can predict where the wind will go.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Elf, Six Sages",""
"http://www.fowtcg.com/card/5123","Glinda, the Fairy","http://d12h0em1d7ppg.cloudfront.net/items/51/5123/image_en/49129957-710c-472d-8831-e7307bd2d5a1.jpg","MSW-054","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Foo Midori","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] Target resonator cannot be blocked until end of turn.
Activate
Banish this card: Cancel target normal spell unless its controller pays [2].","That smile can make everyone feel safe.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale","500 / 500"
"http://www.fowtcg.com/card/5123","Glinda, the Fairy","http://d12h0em1d7ppg.cloudfront.net/items/51/5123/image_en/49129957-710c-472d-8831-e7307bd2d5a1.jpg","MSW-054","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Foo Midori","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] Target resonator cannot be blocked until end of turn.
Activate
Banish this card: Cancel target normal spell unless its controller pays [2].","That smile can make everyone feel safe.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale","500 / 500"
"http://www.fowtcg.com/card/5124","Little Red, Fairy Tale of Air // Wind of Gods","http://d12h0em1d7ppg.cloudfront.net/items/51/5124/image_en/616824e3-1dac-4021-b82e-a5574852c006.jpg","MSW-055","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Matsurika Yoko / ComamitsuZaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
This card gains [+100/+100] for each wind magic stone you control.
Continuous
This card gains [Swiftness] as long as you control a basic wind magic stone.
Put target fire or darkness resonator on top of its owner's deck.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale","300 / 300"
"http://www.fowtcg.com/card/5124","Little Red, Fairy Tale of Air // Wind of Gods","http://d12h0em1d7ppg.cloudfront.net/items/51/5124/image_en/616824e3-1dac-4021-b82e-a5574852c006.jpg","MSW-055","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Matsurika Yoko / ComamitsuZaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
This card gains [+100/+100] for each wind magic stone you control.
Continuous
This card gains [Swiftness] as long as you control a basic wind magic stone.
Put target fire or darkness resonator on top of its owner's deck.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale","300 / 300"
"http://www.fowtcg.com/card/5125","Magic Beanstalk","http://d12h0em1d7ppg.cloudfront.net/items/51/5125/image_en/e47d0f56-7ceb-4ed7-af0f-b94cb0741e04.jpg","MSW-056","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","haniwa","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
When the third or subsequent growth counter is put on this card >>> Banish it. If you do, search your deck for a resonator and put it into the field. Then shuffle your deck.
Activate
Rest a recovered J/ruler you control: Put a growth counter on this card.","The sky is very close for those who know about this shortcut.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale","0 / 1000"
"http://www.fowtcg.com/card/5125","Magic Beanstalk","http://d12h0em1d7ppg.cloudfront.net/items/51/5125/image_en/e47d0f56-7ceb-4ed7-af0f-b94cb0741e04.jpg","MSW-056","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","haniwa","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
When the third or subsequent growth counter is put on this card >>> Banish it. If you do, search your deck for a resonator and put it into the field. Then shuffle your deck.
Activate
Rest a recovered J/ruler you control: Put a growth counter on this card.","The sky is very close for those who know about this shortcut.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale","0 / 1000"
"http://www.fowtcg.com/card/5126","Magic Stone Bird","http://d12h0em1d7ppg.cloudfront.net/items/51/5126/image_en/ee5f502d-8884-4f1d-b334-166e5c05e8fd.jpg","MSW-057","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Kelvin","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Activate
[Rest]: Put target magic stone from your graveyard into the field rested.","The power of the magic stones gives power to all living beings.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale, Spirit","700 / 800"
"http://www.fowtcg.com/card/5126","Magic Stone Bird","http://d12h0em1d7ppg.cloudfront.net/items/51/5126/image_en/ee5f502d-8884-4f1d-b334-166e5c05e8fd.jpg","MSW-057","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Kelvin","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying]
Activate
[Rest]: Put target magic stone from your graveyard into the field rested.","The power of the magic stones gives power to all living beings.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale, Spirit","700 / 800"
"http://www.fowtcg.com/card/5127","Magic Stone Devotee","http://d12h0em1d7ppg.cloudfront.net/items/51/5127/image_en/7e61f215-9919-418f-bc6a-c92797ca486a.jpg","MSW-058","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Tsukumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
Banish this card: Target magic stone you control becomes a [1000/1000] resonator until end of turn. It's still a magic stone.","Prayers and dedications can put a soul into the soulless.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Elf","300 / 500"
"http://www.fowtcg.com/card/5128","Scheherazade, Weaver of Fairy Tales","http://d12h0em1d7ppg.cloudfront.net/items/51/5128/image_en/88a2a2bc-169a-498b-a409-975dd5d2a653.jpg","MSW-059","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","noki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> You may search your deck for an addition or resonator with total cost 1 or less and put it into the field. If this card was awakened, you may search for both instead. Then shuffle your deck.
[Awakening] Rest a recovered J/ruler you control.","With Welser's help, Scheherazade sealed Wolfgang away, but at the terrible cost of Welser's life, severe injuries, and fairy tales running rampant in this world.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale, Wanderer","800 / 800"
"http://www.fowtcg.com/card/5128","Scheherazade, Weaver of Fairy Tales","http://d12h0em1d7ppg.cloudfront.net/items/51/5128/image_en/88a2a2bc-169a-498b-a409-975dd5d2a653.jpg","MSW-059","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","noki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> You may search your deck for an addition or resonator with total cost 1 or less and put it into the field. If this card was awakened, you may search for both instead. Then shuffle your deck.
[Awakening] Rest a recovered J/ruler you control.","With Welser's help, Scheherazade sealed Wolfgang away, but at the terrible cost of Welser's life, severe injuries, and fairy tales running rampant in this world.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Fairy Tale, Wanderer","800 / 800"
"http://www.fowtcg.com/card/5129","The Awakening of Fiethsing","http://d12h0em1d7ppg.cloudfront.net/items/51/5129/image_en/5e989821-8b61-461d-b7e7-ee6d3340d958.jpg","MSW-060","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","Yosuke Adachi + Studio Encount,K.K","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Search your deck for a resonator with total cost X or less and put it into the field. If this card was awakened, search for two resonators with total cost X or less instead. Then shuffle your deck.
[Awakening] Rest a recovered card named ""Fiethsing"" you control.","""Let me show you what I am really capable of!"" ーFiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5129","The Awakening of Fiethsing","http://d12h0em1d7ppg.cloudfront.net/items/51/5129/image_en/5e989821-8b61-461d-b7e7-ee6d3340d958.jpg","MSW-060","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png","Chant","Yosuke Adachi + Studio Encount,K.K","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Search your deck for a resonator with total cost X or less and put it into the field. If this card was awakened, search for two resonators with total cost X or less instead. Then shuffle your deck.
[Awakening] Rest a recovered card named ""Fiethsing"" you control.","""Let me show you what I am really capable of!"" ーFiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5130","The Hidden History - ""The Magic Stone War""","http://d12h0em1d7ppg.cloudfront.net/items/51/5130/image_en/26227c81-d999-4f3f-93b8-576444134c54.jpg","MSW-061","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","hatarisu","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Draw a card.
Activate
Rest a recovered J/ruler you control: Put a Fairy Tale resonator with total cost 1 or less from your graveyard into your hand.","Some parts of the history of the Magic Stone War have not been told, yet.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5131","The Release of the Fairy Tales","http://d12h0em1d7ppg.cloudfront.net/items/51/5131/image_en/da8d6fe9-1d77-420c-acf7-626b57aaffff.jpg","MSW-062","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","noki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Look at the top four cards of your deck. Reveal a card from among them and put it into your hand. If the revealed card is a Fairy Tale with total cost 3 or less, you may put it into the field instead. Then shuffle your deck.","Nemesis of the demonic invaders.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5131","The Release of the Fairy Tales","http://d12h0em1d7ppg.cloudfront.net/items/51/5131/image_en/da8d6fe9-1d77-420c-acf7-626b57aaffff.jpg","MSW-062","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","noki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Look at the top four cards of your deck. Reveal a card from among them and put it into your hand. If the revealed card is a Fairy Tale with total cost 3 or less, you may put it into the field instead. Then shuffle your deck.","Nemesis of the demonic invaders.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5132","Trish, Spirit of Autumn Wind","http://d12h0em1d7ppg.cloudfront.net/items/51/5132/image_en/bcbcd756-f729-4b47-b504-ab27b5e1d202.jpg","MSW-063","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","SIGMAN","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast] [Flying]
Automatic
[Enter] >>> Cancel target resonator spell unless its controller pays [1]. If this card was awakened, cancel the chosen target instead.
[Awakening] Rest a recovered wind J/ruler you control.","Fiethsing tried to make friends with like-minded spirits.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","800 / 800"
"http://www.fowtcg.com/card/5132","Trish, Spirit of Autumn Wind","http://d12h0em1d7ppg.cloudfront.net/items/51/5132/image_en/bcbcd756-f729-4b47-b504-ab27b5e1d202.jpg","MSW-063","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","SIGMAN","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast] [Flying]
Automatic
[Enter] >>> Cancel target resonator spell unless its controller pays [1]. If this card was awakened, cancel the chosen target instead.
[Awakening] Rest a recovered wind J/ruler you control.","Fiethsing tried to make friends with like-minded spirits.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","800 / 800"
"http://www.fowtcg.com/card/5132","Trish, Spirit of Autumn Wind","http://d12h0em1d7ppg.cloudfront.net/items/51/5132/image_en/bcbcd756-f729-4b47-b504-ab27b5e1d202.jpg","MSW-063","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","SIGMAN","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast] [Flying]
Automatic
[Enter] >>> Cancel target resonator spell unless its controller pays [1]. If this card was awakened, cancel the chosen target instead.
[Awakening] Rest a recovered wind J/ruler you control.","Fiethsing tried to make friends with like-minded spirits.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","800 / 800"
"http://www.fowtcg.com/card/5133","Welser, Master of the Six Sages // His Last Lecture","http://d12h0em1d7ppg.cloudfront.net/items/51/5133/image_en/635d63e9-8399-4c94-a571-c174c4ebb3ab.jpg","MSW-064","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Yuko Nagasaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Return target spell to its owner's hand. If this card was put into the field by the effect of its ""His Last Lecture"" part, remove this card from the game and put two [+100/+100] counters on each J/ruler you control.
[Quickcast]
Recover a ruler you control. If it is a Six Sages, put this card's ""Welser, Master of the Six Sages"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human, Wizard","600 / 600"
