"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_race","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_text"
"http://www.fowtcg.com/card/4890","Mirage, Fantasy Guide // Foresee","http://d12h0em1d7ppg.cloudfront.net/items/48/4890/image_en/32a6889a-b95c-4655-b49f-d655cd8cda50.jpg","EDL-049","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Spirit // Mage Art","ishishou/hatarisu","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Continuous
You may pay [B][B] less to play cards named ”Foresee""."
"http://www.fowtcg.com/card/4890","Mirage, Fantasy Guide // Foresee","http://d12h0em1d7ppg.cloudfront.net/items/48/4890/image_en/32a6889a-b95c-4655-b49f-d655cd8cda50.jpg","EDL-049","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Spirit // Mage Art","ishishou/hatarisu","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Continuous
You may pay [B][B] less to play cards named ”Foresee""."
"http://www.fowtcg.com/card/4890","Mirage, Fantasy Guide // Foresee","http://d12h0em1d7ppg.cloudfront.net/items/48/4890/image_en/32a6889a-b95c-4655-b49f-d655cd8cda50.jpg","EDL-049","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator // Chant","Spirit // Mage Art","ishishou/hatarisu","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Continuous
You may pay [B][B] less to play cards named ”Foresee""."
"http://www.fowtcg.com/card/4891","Selesta, Treasure Hunter","http://d12h0em1d7ppg.cloudfront.net/items/48/4891/image_en/99d598ff-1f71-4c40-a3cb-7e800cc4a919.jpg","EDL-050","RR","","Ruler","Human, Rogue","Matsurika Yoko","Saga Cluster 1st 「The Epic of the Dragon Lord」","Very serious and honest, researching and working harder than anyone else. But tell her about a treasure, and she is gone.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[X]: Choose X cards from your removed area that were removed by an [Exploration] ability you controlled. Put a copy of each of those cards on the chase. Play this ability only during your turn and only once per turn."
"http://www.fowtcg.com/card/4893","Skycover Squirrel","http://d12h0em1d7ppg.cloudfront.net/items/48/4893/image_en/8b1d3d72-a33c-4625-91a4-2cacce870b6f.jpg","EDL-051","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Beast","Misa Tsutsui","Saga Cluster 1st 「The Epic of the Dragon Lord」","Knowledge covers the sky.","Saga Cluster 1st 「The Epic of the Dragon Lord」","0 / 800","Continuous
This card gains [+200/0] for each card in your hand."
"http://www.fowtcg.com/card/4893","Skycover Squirrel","http://d12h0em1d7ppg.cloudfront.net/items/48/4893/image_en/8b1d3d72-a33c-4625-91a4-2cacce870b6f.jpg","EDL-051","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Beast","Misa Tsutsui","Saga Cluster 1st 「The Epic of the Dragon Lord」","Knowledge covers the sky.","Saga Cluster 1st 「The Epic of the Dragon Lord」","0 / 800","Continuous
This card gains [+200/0] for each card in your hand."
"http://www.fowtcg.com/card/4894","The Hidden History - ""Selesta""","http://d12h0em1d7ppg.cloudfront.net/items/48/4894/image_en/3a2ccfd1-f297-4822-bb83-2e6e708773ee.jpg","EDL-052","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition","","tokiwa","Saga Cluster 1st 「The Epic of the Dragon Lord」","Selesta excavated countless ancient treasures in her career, many of them related to magic stones. One of her descendants became the leading researcher on magic stones, and his name was Grusbalesta.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: Produce [B]. Spend this will only to play activate abilities of cards named “Selesta, Treasure Hunter” you control."
"http://www.fowtcg.com/card/4895","The Library of Lykeion","http://d12h0em1d7ppg.cloudfront.net/items/48/4895/image_en/e21ebe9a-bbc6-4fad-ad68-36e25862127b.jpg","EDL-053","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition","","mita kura","Saga Cluster 1st 「The Epic of the Dragon Lord」","The books in Lykeion's library are all most carefully selected..","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
[Enter] >>> Draw X cards, where X is five minus the number of cards in your hand."
"http://www.fowtcg.com/card/4895","The Library of Lykeion","http://d12h0em1d7ppg.cloudfront.net/items/48/4895/image_en/e21ebe9a-bbc6-4fad-ad68-36e25862127b.jpg","EDL-053","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition","","mita kura","Saga Cluster 1st 「The Epic of the Dragon Lord」","The books in Lykeion's library are all most carefully selected..","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
[Enter] >>> Draw X cards, where X is five minus the number of cards in your hand."
"http://www.fowtcg.com/card/4896","Water Servant of Ragnarok","http://d12h0em1d7ppg.cloudfront.net/items/48/4896/image_en/3ed10c82-0c45-4b7d-880f-bfcebe8485dd.jpg","EDL-054","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Deity","jugemt","Saga Cluster 1st 「The Epic of the Dragon Lord」","Knowledge flows like water, until thirst absorbs it.","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 400","Automatic
[Enter] >>> Draw a card. If your ruler is ""Ragnarok, Invading Dragon Lord"", draw three cards instead."
"http://www.fowtcg.com/card/4897","Water Spirit of the Lamp","http://d12h0em1d7ppg.cloudfront.net/items/48/4897/image_en/f83c75a0-9c41-42b8-ac4a-307517cbc561.jpg","EDL-055","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","The spirit of the lamp follows Selesta, unseen and tireless.","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
While this card is revealed from your deck by an [Exploration] ability you control, you may play it without paying its cost."
"http://www.fowtcg.com/card/4897","Water Spirit of the Lamp","http://d12h0em1d7ppg.cloudfront.net/items/48/4897/image_en/f83c75a0-9c41-42b8-ac4a-307517cbc561.jpg","EDL-055","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","The spirit of the lamp follows Selesta, unseen and tireless.","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
While this card is revealed from your deck by an [Exploration] ability you control, you may play it without paying its cost."
"http://www.fowtcg.com/card/4897","Water Spirit of the Lamp","http://d12h0em1d7ppg.cloudfront.net/items/48/4897/image_en/f83c75a0-9c41-42b8-ac4a-307517cbc561.jpg","EDL-055","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","The spirit of the lamp follows Selesta, unseen and tireless.","Saga Cluster 1st 「The Epic of the Dragon Lord」","900 / 900","Continuous
While this card is revealed from your deck by an [Exploration] ability you control, you may play it without paying its cost."
"http://www.fowtcg.com/card/4898","Waterfront Frog","http://d12h0em1d7ppg.cloudfront.net/items/48/4898/image_en/e1e14b54-e405-430f-9b95-aad23d6033f3.jpg","EDL-056","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Beast","Kamijo Roro","Saga Cluster 1st 「The Epic of the Dragon Lord」","At the waterfront, you must keep your eyes on the sky.","Saga Cluster 1st 「The Epic of the Dragon Lord」","100 / 900","Continuous
This card gains [Flying] as long as you have five or more cards in your hand."
"http://www.fowtcg.com/card/4899","Wise Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4899/image_en/5801bd91-8132-4ed3-8822-944e2f986c79.jpg","EDL-057","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Dragon","Kotakan","Saga Cluster 1st 「The Epic of the Dragon Lord」","While Selesta was sorting happily through all the treasure, suddenly the dragon came home.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1600 / 1700","Automatic
[Enter] >>> Return up to two target non-magic stone, non-J-ruler entities your opponent controls to their owners' hand. Draw a card."
"http://www.fowtcg.com/card/4899","Wise Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4899/image_en/5801bd91-8132-4ed3-8822-944e2f986c79.jpg","EDL-057","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Dragon","Kotakan","Saga Cluster 1st 「The Epic of the Dragon Lord」","While Selesta was sorting happily through all the treasure, suddenly the dragon came home.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1600 / 1700","Automatic
[Enter] >>> Return up to two target non-magic stone, non-J-ruler entities your opponent controls to their owners' hand. Draw a card."
"http://www.fowtcg.com/card/4899","Wise Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4899/image_en/5801bd91-8132-4ed3-8822-944e2f986c79.jpg","EDL-057","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Dragon","Kotakan","Saga Cluster 1st 「The Epic of the Dragon Lord」","While Selesta was sorting happily through all the treasure, suddenly the dragon came home.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1600 / 1700","Automatic
[Enter] >>> Return up to two target non-magic stone, non-J-ruler entities your opponent controls to their owners' hand. Draw a card."
"http://www.fowtcg.com/card/4899","Wise Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4899/image_en/5801bd91-8132-4ed3-8822-944e2f986c79.jpg","EDL-057","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Dragon","Kotakan","Saga Cluster 1st 「The Epic of the Dragon Lord」","While Selesta was sorting happily through all the treasure, suddenly the dragon came home.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1600 / 1700","Automatic
[Enter] >>> Return up to two target non-magic stone, non-J-ruler entities your opponent controls to their owners' hand. Draw a card."
"http://www.fowtcg.com/card/4899","Wise Dragon","http://d12h0em1d7ppg.cloudfront.net/items/48/4899/image_en/5801bd91-8132-4ed3-8822-944e2f986c79.jpg","EDL-057","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Dragon","Kotakan","Saga Cluster 1st 「The Epic of the Dragon Lord」","While Selesta was sorting happily through all the treasure, suddenly the dragon came home.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1600 / 1700","Automatic
[Enter] >>> Return up to two target non-magic stone, non-J-ruler entities your opponent controls to their owners' hand. Draw a card."
"http://www.fowtcg.com/card/4900","Altesing, Mischievous Boy // A Glimpse of the Prodigy","http://d12h0em1d7ppg.cloudfront.net/items/49/4900/image_en/f5d12c3c-b9e3-4ea1-be14-b1db1444c10f.jpg","EDL-058","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Elf, Wizard","ComamitsuZaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Activate
[G]: Return this card to its owner's hand. You may pay [G][G] less to play cards named ""A Glimpse of the Prodigy"" until end of turn."
"http://www.fowtcg.com/card/4900","Altesing, Mischievous Boy // A Glimpse of the Prodigy","http://d12h0em1d7ppg.cloudfront.net/items/49/4900/image_en/f5d12c3c-b9e3-4ea1-be14-b1db1444c10f.jpg","EDL-058","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Elf, Wizard","ComamitsuZaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Activate
[G]: Return this card to its owner's hand. You may pay [G][G] less to play cards named ""A Glimpse of the Prodigy"" until end of turn."
"http://www.fowtcg.com/card/4900","Altesing, Mischievous Boy // A Glimpse of the Prodigy","http://d12h0em1d7ppg.cloudfront.net/items/49/4900/image_en/f5d12c3c-b9e3-4ea1-be14-b1db1444c10f.jpg","EDL-058","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Elf, Wizard","ComamitsuZaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Activate
[G]: Return this card to its owner's hand. You may pay [G][G] less to play cards named ""A Glimpse of the Prodigy"" until end of turn."
"http://www.fowtcg.com/card/4900","Altesing, Mischievous Boy // A Glimpse of the Prodigy","http://d12h0em1d7ppg.cloudfront.net/items/49/4900/image_en/f5d12c3c-b9e3-4ea1-be14-b1db1444c10f.jpg","EDL-058","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Elf, Wizard","ComamitsuZaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Activate
[G]: Return this card to its owner's hand. You may pay [G][G] less to play cards named ""A Glimpse of the Prodigy"" until end of turn."
"http://www.fowtcg.com/card/4900","Altesing, Mischievous Boy // A Glimpse of the Prodigy","http://d12h0em1d7ppg.cloudfront.net/items/49/4900/image_en/f5d12c3c-b9e3-4ea1-be14-b1db1444c10f.jpg","EDL-058","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Elf, Wizard","ComamitsuZaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Activate
[G]: Return this card to its owner's hand. You may pay [G][G] less to play cards named ""A Glimpse of the Prodigy"" until end of turn."
"http://www.fowtcg.com/card/4901","Altesing's Secret Hideout","http://d12h0em1d7ppg.cloudfront.net/items/49/4901/image_en/93a2fcc4-3b25-4e24-b4fd-8145a37f175e.jpg","EDL-059","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","","SAGAWA ASUKA","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Well now... Let me see what you'd think, my dear wind?"" ーAltesing, Mischievous Boy","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: Produce [G]. Spend this will only to play activate abilities of cards named “Altesing, Mischievous Boy” you control."
"http://www.fowtcg.com/card/4902","Elixir, Crest Researcher // Research Results","http://d12h0em1d7ppg.cloudfront.net/items/49/4902/image_en/267d3c11-9f00-4fec-a205-b25bb954bd9c.jpg","EDL-060","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Human, Wizard","Haruichi Kido","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 400","Activate
[G], [Rest]: Put a Magic Crest from your hand into the field."
"http://www.fowtcg.com/card/4902","Elixir, Crest Researcher // Research Results","http://d12h0em1d7ppg.cloudfront.net/items/49/4902/image_en/267d3c11-9f00-4fec-a205-b25bb954bd9c.jpg","EDL-060","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Human, Wizard","Haruichi Kido","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 400","Activate
[G], [Rest]: Put a Magic Crest from your hand into the field."
"http://www.fowtcg.com/card/4902","Elixir, Crest Researcher // Research Results","http://d12h0em1d7ppg.cloudfront.net/items/49/4902/image_en/267d3c11-9f00-4fec-a205-b25bb954bd9c.jpg","EDL-060","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Human, Wizard","Haruichi Kido","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 400","Activate
[G], [Rest]: Put a Magic Crest from your hand into the field."
"http://www.fowtcg.com/card/4903","Elixir's Love","http://d12h0em1d7ppg.cloudfront.net/items/49/4903/image_en/19af0914-47e7-44fa-ae79-916c68bd1084.jpg","EDL-061","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","Haruichi Kido","Saga Cluster 1st 「The Epic of the Dragon Lord」","Love is like magic.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4903","Elixir's Love","http://d12h0em1d7ppg.cloudfront.net/items/49/4903/image_en/19af0914-47e7-44fa-ae79-916c68bd1084.jpg","EDL-061","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","","Haruichi Kido","Saga Cluster 1st 「The Epic of the Dragon Lord」","Love is like magic.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4904","Lykeion, the Magic Academy","http://d12h0em1d7ppg.cloudfront.net/items/49/4904/image_en/329a5909-5027-47c8-bddd-79df58903492.jpg","EDL-062","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","","mita kura","Saga Cluster 1st 「The Epic of the Dragon Lord」","At his Academy, Welser welcomes both geniuses and troublemakers.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: This turn, you may play your next chant with total cost 2 or less without paying its cost."
"http://www.fowtcg.com/card/4904","Lykeion, the Magic Academy","http://d12h0em1d7ppg.cloudfront.net/items/49/4904/image_en/329a5909-5027-47c8-bddd-79df58903492.jpg","EDL-062","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","","mita kura","Saga Cluster 1st 「The Epic of the Dragon Lord」","At his Academy, Welser welcomes both geniuses and troublemakers.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: This turn, you may play your next chant with total cost 2 or less without paying its cost."
"http://www.fowtcg.com/card/4904","Lykeion, the Magic Academy","http://d12h0em1d7ppg.cloudfront.net/items/49/4904/image_en/329a5909-5027-47c8-bddd-79df58903492.jpg","EDL-062","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","","mita kura","Saga Cluster 1st 「The Epic of the Dragon Lord」","At his Academy, Welser welcomes both geniuses and troublemakers.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Activate
[Rest]: This turn, you may play your next chant with total cost 2 or less without paying its cost."
"http://www.fowtcg.com/card/4905","Magic Crest of Wind","http://d12h0em1d7ppg.cloudfront.net/items/49/4905/image_en/44f3d270-c63d-4a7e-8c42-3b70df0635f5.jpg","EDL-063","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","Magic Crest","Nagi-nyan","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Wind Magic Crest carries evil magic with it.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
When this card enters the field ⇒ Put the top card of your magic stone deck into the field."
"http://www.fowtcg.com/card/4905","Magic Crest of Wind","http://d12h0em1d7ppg.cloudfront.net/items/49/4905/image_en/44f3d270-c63d-4a7e-8c42-3b70df0635f5.jpg","EDL-063","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Addition","Magic Crest","Nagi-nyan","Saga Cluster 1st 「The Epic of the Dragon Lord」","The Wind Magic Crest carries evil magic with it.","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Automatic
When this card enters the field ⇒ Put the top card of your magic stone deck into the field."
"http://www.fowtcg.com/card/4906","Magical Dragon","http://d12h0em1d7ppg.cloudfront.net/items/49/4906/image_en/53bcfe85-1e75-4614-941f-37f6de96b0de.jpg","EDL-064","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Dragon","douzen","Saga Cluster 1st 「The Epic of the Dragon Lord」","Really good magic sticks around like air, and a talented wizard makes good use of this residual power.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4906","Magical Dragon","http://d12h0em1d7ppg.cloudfront.net/items/49/4906/image_en/53bcfe85-1e75-4614-941f-37f6de96b0de.jpg","EDL-064","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Dragon","douzen","Saga Cluster 1st 「The Epic of the Dragon Lord」","Really good magic sticks around like air, and a talented wizard makes good use of this residual power.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4906","Magical Dragon","http://d12h0em1d7ppg.cloudfront.net/items/49/4906/image_en/53bcfe85-1e75-4614-941f-37f6de96b0de.jpg","EDL-064","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Dragon","douzen","Saga Cluster 1st 「The Epic of the Dragon Lord」","Really good magic sticks around like air, and a talented wizard makes good use of this residual power.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4906","Magical Dragon","http://d12h0em1d7ppg.cloudfront.net/items/49/4906/image_en/53bcfe85-1e75-4614-941f-37f6de96b0de.jpg","EDL-064","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Dragon","douzen","Saga Cluster 1st 「The Epic of the Dragon Lord」","Really good magic sticks around like air, and a talented wizard makes good use of this residual power.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4906","Magical Dragon","http://d12h0em1d7ppg.cloudfront.net/items/49/4906/image_en/53bcfe85-1e75-4614-941f-37f6de96b0de.jpg","EDL-064","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Dragon","douzen","Saga Cluster 1st 「The Epic of the Dragon Lord」","Really good magic sticks around like air, and a talented wizard makes good use of this residual power.","Saga Cluster 1st 「The Epic of the Dragon Lord」","1700 / 1700","Automatic
[Enter] >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4907","Magical Wind Arrow","http://d12h0em1d7ppg.cloudfront.net/items/49/4907/image_en/fd8672d7-8acf-4eb7-b2c4-006e223a7bdb.jpg","EDL-065","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","Yuko Nagasaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","""The Second Rule of Magic: If timing and direction are right, you won't need power."" ーWelser, the Progenitor of Magic","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4908","Monstrous Rush","http://d12h0em1d7ppg.cloudfront.net/items/49/4908/image_en/3108f058-96a3-4ca1-b547-2557728d5fad.jpg","EDL-066","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","SO","Saga Cluster 1st 「The Epic of the Dragon Lord」","""All Spells resonate with each other. Always try to make use of that influence properly, and you can achieve the maximum impact with minimum power."" ーWelser, the Progenitor of Magic","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4908","Monstrous Rush","http://d12h0em1d7ppg.cloudfront.net/items/49/4908/image_en/3108f058-96a3-4ca1-b547-2557728d5fad.jpg","EDL-066","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","SO","Saga Cluster 1st 「The Epic of the Dragon Lord」","""All Spells resonate with each other. Always try to make use of that influence properly, and you can achieve the maximum impact with minimum power."" ーWelser, the Progenitor of Magic","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
"http://www.fowtcg.com/card/4909","Perpetual Student at the Academy","http://d12h0em1d7ppg.cloudfront.net/items/49/4909/image_en/d7841ded-49ef-4e2d-9d03-f758c7b8e3a2.jpg","EDL-067","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Elf, Wizard","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","There is only a fine line between fantasy and reality.","Saga Cluster 1st 「The Epic of the Dragon Lord」","700 / 700","Continuous
This card gains [+1300/+1300] as long as you control ten or more magic stones."
"http://www.fowtcg.com/card/4909","Perpetual Student at the Academy","http://d12h0em1d7ppg.cloudfront.net/items/49/4909/image_en/d7841ded-49ef-4e2d-9d03-f758c7b8e3a2.jpg","EDL-067","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Elf, Wizard","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","There is only a fine line between fantasy and reality.","Saga Cluster 1st 「The Epic of the Dragon Lord」","700 / 700","Continuous
This card gains [+1300/+1300] as long as you control ten or more magic stones."
"http://www.fowtcg.com/card/4910","Spirit of Magic","http://d12h0em1d7ppg.cloudfront.net/items/49/4910/image_en/90cf1252-2914-492e-9fbc-f449792fc7f0.jpg","EDL-068","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Spirit","Miko Yamazaki","Saga Cluster 1st 「The Epic of the Dragon Lord」","""Yes, master, I can still do all three transformations.""","Saga Cluster 1st 「The Epic of the Dragon Lord」","400 / 400","Automatic
When you play your third or subsequent chant this turn >>> This card deals 800 damage to target J/resonator."
"http://www.fowtcg.com/card/4911","Spirit of the Soil // Loamy Soil","http://d12h0em1d7ppg.cloudfront.net/items/49/4911/image_en/5bd99fbf-755b-4741-8b11-a9bc783993e8.jpg","EDL-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Spirit","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Automatic
When this card is put into a graveyard from the field >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4911","Spirit of the Soil // Loamy Soil","http://d12h0em1d7ppg.cloudfront.net/items/49/4911/image_en/5bd99fbf-755b-4741-8b11-a9bc783993e8.jpg","EDL-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Spirit","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Automatic
When this card is put into a graveyard from the field >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4911","Spirit of the Soil // Loamy Soil","http://d12h0em1d7ppg.cloudfront.net/items/49/4911/image_en/5bd99fbf-755b-4741-8b11-a9bc783993e8.jpg","EDL-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Spirit","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Automatic
When this card is put into a graveyard from the field >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4911","Spirit of the Soil // Loamy Soil","http://d12h0em1d7ppg.cloudfront.net/items/49/4911/image_en/5bd99fbf-755b-4741-8b11-a9bc783993e8.jpg","EDL-069","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator // Chant","Spirit","311tarou","Saga Cluster 1st 「The Epic of the Dragon Lord」","","Saga Cluster 1st 「The Epic of the Dragon Lord」","500 / 700","Automatic
When this card is put into a graveyard from the field >>> Put the top card of your magic stone deck into the field rested."
"http://www.fowtcg.com/card/4912","Stormy Sky","http://d12h0em1d7ppg.cloudfront.net/items/49/4912/image_en/f81c6bbf-3e8d-4d41-a3d1-1bca10edb26d.jpg","EDL-070","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","","MATSUMOTO EIGHT","Saga Cluster 1st 「The Epic of the Dragon Lord」","The sky was as stormy as Elixir's heart.","Saga Cluster 1st 「The Epic of the Dragon Lord」","",""
