"card_url","card_name","card_image","card_number","card_rarity","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_cost_attribute","card_att_def"
"http://www.fowtcg.com/card/4766","Curse of Caduceus","http://d12h0em1d7ppg.cloudfront.net/items/47/4766/image_en/895ed6e7-fb18-481f-bfea-8879cad1b176.jpg","PofA-051","N","Addition","","sasaki kounosuke","Alice Origin 4th Booster Pack","Card Text
Continuous
Your opponent cannot gain life.
Continuous
Your opponent cannot recover entities in a phase other than their recovery phase.
Activate
[Rest]: Your opponent loses 200 life.","With the corruption of Lenneth, Caduceus was transformed as well.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4767","Dark Alice's Smile","http://d12h0em1d7ppg.cloudfront.net/items/47/4767/image_en/2da8cac5-349e-4bc0-8879-e831214b1ef5.jpg","PofA-052","N","Chant","Mage Art","Shirono Muku","Alice Origin 4th Booster Pack","Card Text
Your opponent reveals their hand. Choose a chant, addition, regalia, or (Stranger) resonator from among them, and remove it from the game. If this card was awakened, instead choose a card from among them and remove it from the game.
[Awakening] Banish a darkness crystal.","""Ha ha ha, finally caught a tail, right, Schr?dinger? … Huh? No, not yours."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4768","Dark Summoning","http://d12h0em1d7ppg.cloudfront.net/items/47/4768/image_en/a98c0397-2931-425c-adfa-25c3fae5a5bb.jpg","PofA-053","SR","Chant","Moon Art","Haruichi Kido","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Draw a card. If you control [Limit Break] (""Lenneth, the Dark Priestess""), you may search your deck for a card, and put it into your hand instead. Then shuffle your deck.","The power of Lenneth was absorbed by Gill Lapis. Now she is waiting for the time of liberation.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4769","Demon of the Black Moon","http://d12h0em1d7ppg.cloudfront.net/items/47/4769/image_en/ee8463d4-9613-421f-b2a9-93c80f45f967.jpg","PofA-054","N","Resonator","Minion, Demon","tokiwa","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> Put two [+100/+100] counters on target J/resonator.
Automatic
When this card is revealed by the ability of a ""Gill Lapis"" you control >>> Put two [+100/+100] counters on target J/resonator.","""Lapis is busy. Dealing with Dark Alice and the others is a job for the lower ranks."" ーSylvia, Minion of Lapis","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 600"
"http://www.fowtcg.com/card/4769","Demon of the Black Moon","http://d12h0em1d7ppg.cloudfront.net/items/47/4769/image_en/ee8463d4-9613-421f-b2a9-93c80f45f967.jpg","PofA-054","N","Resonator","Minion, Demon","tokiwa","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> Put two [+100/+100] counters on target J/resonator.
Automatic
When this card is revealed by the ability of a ""Gill Lapis"" you control >>> Put two [+100/+100] counters on target J/resonator.","""Lapis is busy. Dealing with Dark Alice and the others is a job for the lower ranks."" ーSylvia, Minion of Lapis","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 600"
"http://www.fowtcg.com/card/4770","Demon of the Black Moon, Lilith","http://d12h0em1d7ppg.cloudfront.net/items/47/4770/image_en/0e1be127-2c1f-4687-a9eb-03dd5a4d87eb.jpg","PofA-055","N","Resonator","Demon","Matsurika Yoko","Alice Origin 4th Booster Pack","Card Text
[Awakening][X]: When this card enters your field ⇒ Destroy target resonator with total cost X or less. If you spent [M] to pay the [Awakening] cost, you gain life equal to that resonator's ATK.","""Hmm...so, who's next?""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","500 / 700"
"http://www.fowtcg.com/card/4770","Demon of the Black Moon, Lilith","http://d12h0em1d7ppg.cloudfront.net/items/47/4770/image_en/0e1be127-2c1f-4687-a9eb-03dd5a4d87eb.jpg","PofA-055","N","Resonator","Demon","Matsurika Yoko","Alice Origin 4th Booster Pack","Card Text
[Awakening][X]: When this card enters your field ⇒ Destroy target resonator with total cost X or less. If you spent [M] to pay the [Awakening] cost, you gain life equal to that resonator's ATK.","""Hmm...so, who's next?""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","500 / 700"
"http://www.fowtcg.com/card/4771","Distortion of the Phenomenon","http://d12h0em1d7ppg.cloudfront.net/items/47/4771/image_en/288162a6-b7d6-46c9-af56-85f9f01f0293.jpg","PofA-056","R","Chant","Moon Art","Nagi-nyan","Alice Origin 4th Booster Pack","Card Text
Trigger an automatic ability of a ruler named ""Gill Lapis"" you control.
Continuous
If you control [Limit Break] (""Alisaris, Minion of Lapis""), trigger an automatic ability of a card named ""Gill Lapis"" you control instead.","""Welcome to Vell-Savaria, my Lord Lapis."" ーAlisaris, Minion of Lapis","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4772","End of the World","http://d12h0em1d7ppg.cloudfront.net/items/47/4772/image_en/42c44936-1966-4490-8c2f-9049285475d8.jpg","PofA-057","SR","Chant","Moon Art","gozz","Alice Origin 4th Booster Pack","Card Text
Choose one, if you control [Limit Break] (""Gill Lapis""), choose four instead;
- Your opponent banishes two resonators.
- Draw two cards.
- Your opponent discards two cards.
- Put two resonators from your graveyard into the field.","""What is this ..."" ーMagna, the Creator of Regalia","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4772","End of the World","http://d12h0em1d7ppg.cloudfront.net/items/47/4772/image_en/42c44936-1966-4490-8c2f-9049285475d8.jpg","PofA-057","SR","Chant","Moon Art","gozz","Alice Origin 4th Booster Pack","Card Text
Choose one, if you control [Limit Break] (""Gill Lapis""), choose four instead;
- Your opponent banishes two resonators.
- Draw two cards.
- Your opponent discards two cards.
- Put two resonators from your graveyard into the field.","""What is this ..."" ーMagna, the Creator of Regalia","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4773","Izanami, the Sealed Terror","http://d12h0em1d7ppg.cloudfront.net/items/47/4773/image_en/dc4cbb70-5b36-40a8-8911-2d08c69e998a.jpg","PofA-058","N","Resonator","Twelve Apostles/Myth","ishishou","Alice Origin 4th Booster Pack","Card Text
Activate
[B][B][B][2], remove this card in your graveyard from the game: Destroy target resonator.
Activate
[B][M], remove this card in your graveyard from the game: Your opponent discards a card.","""This world is trying to shut me out, huh? Fine. I'll put a curse on everything.""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 600"
"http://www.fowtcg.com/card/4773","Izanami, the Sealed Terror","http://d12h0em1d7ppg.cloudfront.net/items/47/4773/image_en/dc4cbb70-5b36-40a8-8911-2d08c69e998a.jpg","PofA-058","N","Resonator","Twelve Apostles/Myth","ishishou","Alice Origin 4th Booster Pack","Card Text
Activate
[B][B][B][2], remove this card in your graveyard from the game: Destroy target resonator.
Activate
[B][M], remove this card in your graveyard from the game: Your opponent discards a card.","""This world is trying to shut me out, huh? Fine. I'll put a curse on everything.""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600"
"http://www.fowtcg.com/card/4774","Jeanne d'Arc, Heroine of Shadow","http://d12h0em1d7ppg.cloudfront.net/items/47/4774/image_en/af3d0daa-e669-40d4-b006-3c3aa802f7b6.jpg","PofA-059","R","Resonator","Shadow","j-peg","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Look at the top five cards of your deck. You may reveal a light/darkness card from among them, and put it into your hand. Then put the rest on the bottom of your deck in any order.
Activate
Banish this card: Gain a light crystal and a darkness crystal.","A shadow, but still dedicated to the Lord.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","200 / 200"
"http://www.fowtcg.com/card/4775","Lapis' Dark Storm","http://d12h0em1d7ppg.cloudfront.net/items/47/4775/image_en/2898e5a8-bbf1-4a72-bea6-22794184b24b.jpg","PofA-060","N","Chant","","tokiwa","Alice Origin 4th Booster Pack","Card Text
Your opponent discards a card at random, then discards a card.","Winds that only carry the promise of ruthless destruction.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4775","Lapis' Dark Storm","http://d12h0em1d7ppg.cloudfront.net/items/47/4775/image_en/2898e5a8-bbf1-4a72-bea6-22794184b24b.jpg","PofA-060","N","Chant","","tokiwa","Alice Origin 4th Booster Pack","Card Text
Your opponent discards a card at random, then discards a card.","Winds that only carry the promise of ruthless destruction.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4776","Lenneth, the Dark Priestess","http://d12h0em1d7ppg.cloudfront.net/items/47/4776/image_en/f75a7a5e-703a-4338-bb85-7e259a98fcf5.jpg","PofA-061","MR","Resonator","Minion","Fukuzo Katsura","Alice Origin 4th Booster Pack","Card Text
[Drain] [Bane]
Automatic
[Limit Break] (As long as you control [Limit Break] (""Lenneth, the Dark Priestess""), this card gains the following abilities.)
[Flying] [Barrier] (Resonator)
[Enter] >>> Choose one;
- Destroy target regalia.
- Destroy all (Stranger) resonators.
- Reveal a Twelve Apostles from outside the game and put it into the field.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000"
"http://www.fowtcg.com/card/4776","Lenneth, the Dark Priestess","http://d12h0em1d7ppg.cloudfront.net/items/47/4776/image_en/f75a7a5e-703a-4338-bb85-7e259a98fcf5.jpg","PofA-061","MR","Resonator","Minion","Fukuzo Katsura","Alice Origin 4th Booster Pack","Card Text
[Drain] [Bane]
Automatic
[Limit Break] (As long as you control [Limit Break] (""Lenneth, the Dark Priestess""), this card gains the following abilities.)
[Flying] [Barrier] (Resonator)
[Enter] >>> Choose one;
- Destroy target regalia.
- Destroy all (Stranger) resonators.
- Reveal a Twelve Apostles from outside the game and put it into the field.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000"
"http://www.fowtcg.com/card/4777","Magician of Outland","http://d12h0em1d7ppg.cloudfront.net/items/47/4777/image_en/53bd0ed8-505f-4b93-958e-fdc38d71b748.jpg","PofA-062","N","Resonator","Wizard","gozz","Alice Origin 4th Booster Pack","Card Text
[Barrier] (Chant)","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","900 / 900"
"http://www.fowtcg.com/card/4777","Magician of Outland","http://d12h0em1d7ppg.cloudfront.net/items/47/4777/image_en/53bd0ed8-505f-4b93-958e-fdc38d71b748.jpg","PofA-062","N","Resonator","Wizard","gozz","Alice Origin 4th Booster Pack","Card Text
[Barrier] (Chant)","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","900 / 900"
"http://www.fowtcg.com/card/4777","Magician of Outland","http://d12h0em1d7ppg.cloudfront.net/items/47/4777/image_en/53bd0ed8-505f-4b93-958e-fdc38d71b748.jpg","PofA-062","N","Resonator","Wizard","gozz","Alice Origin 4th Booster Pack","Card Text
[Barrier] (Chant)","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","900 / 900"
"http://www.fowtcg.com/card/4778","Mimic","http://d12h0em1d7ppg.cloudfront.net/items/47/4778/image_en/88d87cba-8d53-4db7-aad5-8758e7b4f1c2.jpg","PofA-063","N","Resonator","Fairy Tale","Misa Tsutsui","Alice Origin 4th Booster Pack","Card Text
[Quickcast] [Bane]
Continuous
Your opponent must attack this card if able.
Continuous
This card enters the field rested.","""This thing was not summoned with my regalia. So what is it?"" ーMagna, the Creator of Regalia","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","100 / 700"
"http://www.fowtcg.com/card/4778","Mimic","http://d12h0em1d7ppg.cloudfront.net/items/47/4778/image_en/88d87cba-8d53-4db7-aad5-8758e7b4f1c2.jpg","PofA-063","N","Resonator","Fairy Tale","Misa Tsutsui","Alice Origin 4th Booster Pack","Card Text
[Quickcast] [Bane]
Continuous
Your opponent must attack this card if able.
Continuous
This card enters the field rested.","""This thing was not summoned with my regalia. So what is it?"" ーMagna, the Creator of Regalia","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","100 / 700"
"http://www.fowtcg.com/card/4779","Mind Break","http://d12h0em1d7ppg.cloudfront.net/items/47/4779/image_en/16d6b29e-0bec-42e7-b122-41dd912db0b3.jpg","PofA-064","N","Chant","Moon Art","311tarou","Alice Origin 4th Booster Pack","Card Text
Name a card. Your opponent reveals their hand, and discards all cards that share a name with the named card. If this card was awakened, instead your opponent removes all cards that share a name with the named card in their hand and graveyard from the game.
[Awakening][M]","""The power structure of this world is interesting. Well, I'll go and meet Magna now."" ーGill Lapis","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4779","Mind Break","http://d12h0em1d7ppg.cloudfront.net/items/47/4779/image_en/16d6b29e-0bec-42e7-b122-41dd912db0b3.jpg","PofA-064","N","Chant","Moon Art","311tarou","Alice Origin 4th Booster Pack","Card Text
Name a card. Your opponent reveals their hand, and discards all cards that share a name with the named card. If this card was awakened, instead your opponent removes all cards that share a name with the named card in their hand and graveyard from the game.
[Awakening][M]","""The power structure of this world is interesting. Well, I'll go and meet Magna now."" ーGill Lapis","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4780","Miria, the Fallen Vampire","http://d12h0em1d7ppg.cloudfront.net/items/47/4780/image_en/a64f8578-2bd7-42a6-b9e9-790d43d5f14e.jpg","PofA-065","R","Resonator","Minion, Vampire","kurisu","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> This card deals 400 damage to target resonator. You gain that much life.
Automatic
When this card is revealed by the ability of a ""Gill Lapis"" you control >>> It deals 400 damage to target resonator. You gain that much life.
Continuous
[Limit Break]
If this card would deal damage, it deals double that much instead.","""Yes, leaving my blood in this world could be called meddling, I guess."" ーMikage Seijuro","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","400 / 400"
"http://www.fowtcg.com/card/4781","One Pair","http://d12h0em1d7ppg.cloudfront.net/items/47/4781/image_en/d7d3f8fd-8efc-40a1-98dd-99d121af95ed.jpg","PofA-066","N","Chant","Mage Art","haniwa","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Gain two light crystals and two darkness crystals. If this card was awakened, gain two additional light crystals and two additional darkness crystals.
[Awakening] Reveal two cards that share a name from your hand.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4782","Perceval, the Holy Grail of the Black Moon","http://d12h0em1d7ppg.cloudfront.net/items/47/4782/image_en/b160d8ba-d367-4d91-b99e-56da2cc4fec3.jpg","PofA-067","R","Resonator","Minion, Knight of the Round Table","yuko","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Reveal the top five cards of your deck. Put a regalia or Minion from among them into your hand. Then put the rest on the bottom of your deck in any order.
Activate
Banish this card: Put a Minion from your graveyard on top of your deck.","The black Holy Grail responds to the horrors of the Black Moon.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","200 / 200"
"http://www.fowtcg.com/card/4783","Pitch Black Moon","http://d12h0em1d7ppg.cloudfront.net/items/47/4783/image_en/7ad48f08-8125-4681-8250-39d8e0e45656.jpg","PofA-068","N","Addition: Field","Moon","higashi","Alice Origin 4th Booster Pack","Card Text
Continuous
Your J-ruler gains [+200/+200] as long as it's darkness.
Activate
[M], discard a resonator: Put another target resonator from your graveyard into your hand.","When the true black moon hangs in the sky, the true conqueror shall appear.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4783","Pitch Black Moon","http://d12h0em1d7ppg.cloudfront.net/items/47/4783/image_en/7ad48f08-8125-4681-8250-39d8e0e45656.jpg","PofA-068","N","Addition: Field","Moon","higashi","Alice Origin 4th Booster Pack","Card Text
Continuous
Your J-ruler gains [+200/+200] as long as it's darkness.
Activate
[M], discard a resonator: Put another target resonator from your graveyard into your hand.","When the true black moon hangs in the sky, the true conqueror shall appear.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png",""
"http://www.fowtcg.com/card/4784","Pitch Black Minion","http://d12h0em1d7ppg.cloudfront.net/items/47/4784/image_en/8b0522c2-8b3e-4acd-86da-4e193486a9e6.jpg","PofA-069","N","Resonator","Minion","Mad","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Name a card. You gain [Limit Break] (Name of that card).","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","700 / 700"
"http://www.fowtcg.com/card/4784","Pitch Black Minion","http://d12h0em1d7ppg.cloudfront.net/items/47/4784/image_en/8b0522c2-8b3e-4acd-86da-4e193486a9e6.jpg","PofA-069","N","Resonator","Minion","Mad","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Name a card. You gain [Limit Break] (Name of that card).","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","700 / 700"
"http://www.fowtcg.com/card/4785","Save the Queen","http://d12h0em1d7ppg.cloudfront.net/items/47/4785/image_en/0f3f1699-66f8-4ddf-8229-28546e667f64.jpg","PofA-070","R","Resonator","Fairy Tale","AKI","Alice Origin 4th Booster Pack","Card Text
Continuous
J/resonators your opponent controls gain [-400/-400].
Activate
Banish a darkness crystal, discard this card: Target J/resonator gains [-400/-400] until end of turn. Draw a card.","The Queen is a proud card.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1200"
"http://www.fowtcg.com/card/4785","Save the Queen","http://d12h0em1d7ppg.cloudfront.net/items/47/4785/image_en/0f3f1699-66f8-4ddf-8229-28546e667f64.jpg","PofA-070","R","Resonator","Fairy Tale","AKI","Alice Origin 4th Booster Pack","Card Text
Continuous
J/resonators your opponent controls gain [-400/-400].
Activate
Banish a darkness crystal, discard this card: Target J/resonator gains [-400/-400] until end of turn. Draw a card.","The Queen is a proud card.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1200"
"http://www.fowtcg.com/card/4785","Save the Queen","http://d12h0em1d7ppg.cloudfront.net/items/47/4785/image_en/0f3f1699-66f8-4ddf-8229-28546e667f64.jpg","PofA-070","R","Resonator","Fairy Tale","AKI","Alice Origin 4th Booster Pack","Card Text
Continuous
J/resonators your opponent controls gain [-400/-400].
Activate
Banish a darkness crystal, discard this card: Target J/resonator gains [-400/-400] until end of turn. Draw a card.","The Queen is a proud card.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","1200 / 1200"
"http://www.fowtcg.com/card/4786","Shadow Doppelganger","http://d12h0em1d7ppg.cloudfront.net/items/47/4786/image_en/7135dcd5-9fe7-47b7-aab0-12643e2b9219.jpg","PofA-071","N","Resonator","Shadow","kawaryu","Alice Origin 4th Booster Pack","Card Text
Continuous
As this card enters your field, you may remove a resonator in your graveyard from the game. If you do, this card enters your field as a copy of the card removed this way.","The spitting image... made of shadow of course.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","0 / 0"
"http://www.fowtcg.com/card/4786","Shadow Doppelganger","http://d12h0em1d7ppg.cloudfront.net/items/47/4786/image_en/7135dcd5-9fe7-47b7-aab0-12643e2b9219.jpg","PofA-071","N","Resonator","Shadow","kawaryu","Alice Origin 4th Booster Pack","Card Text
Continuous
As this card enters your field, you may remove a resonator in your graveyard from the game. If you do, this card enters your field as a copy of the card removed this way.","The spitting image... made of shadow of course.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","0 / 0"
"http://www.fowtcg.com/card/4787","Shadow Strike","http://d12h0em1d7ppg.cloudfront.net/items/47/4787/image_en/89b90351-9f26-4d9d-b2a7-0d3fab81bb5a.jpg","PofA-072","N","Chant","Sword Art, Mage Art","muranako","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Destroy target resonator. Then, if this card was awakened, your opponent banishes a resonator.
[Awakening] Banish two darkness crystals.","This shadow strikes twice.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4787","Shadow Strike","http://d12h0em1d7ppg.cloudfront.net/items/47/4787/image_en/89b90351-9f26-4d9d-b2a7-0d3fab81bb5a.jpg","PofA-072","N","Chant","Sword Art, Mage Art","muranako","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Destroy target resonator. Then, if this card was awakened, your opponent banishes a resonator.
[Awakening] Banish two darkness crystals.","This shadow strikes twice.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4788","Shadow X","http://d12h0em1d7ppg.cloudfront.net/items/47/4788/image_en/eebb42d8-cde6-474b-bfad-61ca5a371b85.jpg","PofA-073","N","Resonator","Fairy Tale","AKI","Alice Origin 4th Booster Pack","Card Text
[Quickcast] [Bane]
Automatic
[Enter] >>> Gain two darkness crystals.
Activate
Banish a darkness crystal: Your opponent loses 200 life.","The X is a deadly card.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","400 / 400"
"http://www.fowtcg.com/card/4789","Summoning of a Minion","http://d12h0em1d7ppg.cloudfront.net/items/47/4789/image_en/33e5f887-816d-41ff-9c41-035ee574bd78.jpg","PofA-074","N","Chant","Moon Art","jitari","Alice Origin 4th Booster Pack","Card Text
Search your deck for a Minion with total cost X or less, and put it into the field. Then shuffle your deck.","""The power of those that appeared with the Black Moon is so much greater than mine. Magna, my Lord, please come back NOW."" ーLenneth","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4789","Summoning of a Minion","http://d12h0em1d7ppg.cloudfront.net/items/47/4789/image_en/33e5f887-816d-41ff-9c41-035ee574bd78.jpg","PofA-074","N","Chant","Moon Art","jitari","Alice Origin 4th Booster Pack","Card Text
Search your deck for a Minion with total cost X or less, and put it into the field. Then shuffle your deck.","""The power of those that appeared with the Black Moon is so much greater than mine. Magna, my Lord, please come back NOW."" ーLenneth","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png",""
"http://www.fowtcg.com/card/4790","The Road to the Undead Lord","http://d12h0em1d7ppg.cloudfront.net/items/47/4790/image_en/3d157091-3aec-4063-a0cf-dfc4acb7002c.jpg","PofA-075","N","Addition","","touge369","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> If your ruler is ""Rezzard"", choose two cards from your Stranger deck at random and put them into your graveyard.
Continuous
Cards in your graveyard cannot be targeted by spells or abilities your opponent controls.","This is the road Rezzard travels for his own desires.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4791","The Scorn of Dark Alice","http://d12h0em1d7ppg.cloudfront.net/items/47/4791/image_en/26716ed6-b09e-4535-a9b0-ec0fd036d62b.jpg","PofA-076","N","Chant","","Shirono Muku","Alice Origin 4th Booster Pack","Card Text
Continuous
Look at target opponent's hand and choose a resonator. They discard that card.","""I don't need that memory.""—Dark Alice, Maiden of Slaughter","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4792","True Black Ribbon","http://d12h0em1d7ppg.cloudfront.net/items/47/4792/image_en/e1b8b965-2ce6-47ca-8690-4aa5575511f9.jpg","PofA-077","N","Addition","","Yuko Nagasaki","Alice Origin 4th Booster Pack","Card Text
Continuous
As you play this card, target a resonator. This card enters the field added to the chosen target.
Continuous
Added resonator gains [-200/-200] and loses all abilities.
Automatic
When this card is put into a graveyard from the field >>> Return it to its owner's hand.","There is only a fine line between restraint and relief.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4793","Vicious Scarecrow","http://d12h0em1d7ppg.cloudfront.net/items/47/4793/image_en/0fb7d23f-9b82-4fa6-867f-6de01c151946.jpg","PofA-078","N","Resonator","Fairy Tale","Kelvin","Alice Origin 4th Booster Pack","Card Text
[Bane]
Continuous
This card cannot attack.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","900 / 900"
"http://www.fowtcg.com/card/4794","World Ender","http://d12h0em1d7ppg.cloudfront.net/items/47/4794/image_en/d95d20a5-e2b1-4516-80e8-6523568e4c0f.jpg","PofA-079","SR","Regalia","","Kusanagi Tyouen","Alice Origin 4th Booster Pack","Card Text
[Mythic]
Continuous
Your J-ruler gains [Imperishable].
Activate
[Rest]: Produce two wills in any combination of [D] and/or [M]. Spend this will only to play God's Art abilities, Minions, or Moon Arts.","A jet-black sword craving for destruction.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4794","World Ender","http://d12h0em1d7ppg.cloudfront.net/items/47/4794/image_en/d95d20a5-e2b1-4516-80e8-6523568e4c0f.jpg","PofA-079","SR","Regalia","","Kusanagi Tyouen","Alice Origin 4th Booster Pack","Card Text
[Mythic]
Continuous
Your J-ruler gains [Imperishable].
Activate
[Rest]: Produce two wills in any combination of [D] and/or [M]. Spend this will only to play God's Art abilities, Minions, or Moon Arts.","A jet-black sword craving for destruction.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4795","Adombrali","http://d12h0em1d7ppg.cloudfront.net/items/47/4795/image_en/e77d9d0b-9b7b-4989-aec3-8678f2eb09ff.jpg","PofA-080","SR","Resonator","Twelve Protective Deities, Cthulhu","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
Continuous
You may reveal any number of (Stranger) resonators that combined have the attributes light, fire, water, wind, and darkness from your hand rather than pay this card's cost.
Automatic
[Enter] >>> You gain 600 life. Your opponent loses 600 life. This card deals 600 damage to target resonator. Recover target magic stone. Draw a card.","""I want it as my pet, it doesn't look like you are going to miss it."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 800"
