"card_url","card_name","card_image","card_number","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_cost_attribute"
"http://www.fowtcg.com/card/1164","Berthold Gregor","http://d12h0em1d7ppg.cloudfront.net/items/11/1164/image_en/1485240776.jpg","VIN002-063","Resonator","Military/Drei Stern","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Whenever this card attacks ⇒ Target resonator gains [-400/-400] until end of turn.","""Our forces are comprised of fools. It's a disgrace to the Emperor.""","Vingolf ""Valkyria Chronicles""","300 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/1165","Dahau","http://d12h0em1d7ppg.cloudfront.net/items/11/1165/image_en/1485240777.jpg","VIN002-064","Resonator","Military/Calamity Raven","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Put target resonator from your graveyard into your hand.","""If it helps to build a Darcsen nation that will last a thousand years, I will be satisfied!""","Vingolf ""Valkyria Chronicles""","1000 / 1000","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1165","Dahau","http://d12h0em1d7ppg.cloudfront.net/items/11/1165/image_en/1485240777.jpg","VIN002-064","Resonator","Military/Calamity Raven","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Put target resonator from your graveyard into your hand.","""If it helps to build a Darcsen nation that will last a thousand years, I will be satisfied!""","Vingolf ""Valkyria Chronicles""","1000 / 1000","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1165","Dahau","http://d12h0em1d7ppg.cloudfront.net/items/11/1165/image_en/1485240777.jpg","VIN002-064","Resonator","Military/Calamity Raven","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Put target resonator from your graveyard into your hand.","""If it helps to build a Darcsen nation that will last a thousand years, I will be satisfied!""","Vingolf ""Valkyria Chronicles""","1000 / 1000","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/1166","Dirk Gassenarl","http://d12h0em1d7ppg.cloudfront.net/items/11/1166/image_en/1485240778.jpg","VIN002-065","Resonator","Military/Gallian Army","SEGA","Vingolf ""Valkyria Chronicles""","","""...Understood.""","Vingolf ""Valkyria Chronicles""","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1167","Gilbert Gassenarl","http://d12h0em1d7ppg.cloudfront.net/items/11/1167/image_en/1485240779.jpg","VIN002-066","Resonator","Military/Gallian Army","SEGA","Vingolf ""Valkyria Chronicles""","Continuous
Other Gallian Armies you control gain [+200/+200].","""I hold the power of Gallia in the palm of my hand!""","Vingolf ""Valkyria Chronicles""","800 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1167","Gilbert Gassenarl","http://d12h0em1d7ppg.cloudfront.net/items/11/1167/image_en/1485240779.jpg","VIN002-066","Resonator","Military/Gallian Army","SEGA","Vingolf ""Valkyria Chronicles""","Continuous
Other Gallian Armies you control gain [+200/+200].","""I hold the power of Gallia in the palm of my hand!""","Vingolf ""Valkyria Chronicles""","800 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1167","Gilbert Gassenarl","http://d12h0em1d7ppg.cloudfront.net/items/11/1167/image_en/1485240779.jpg","VIN002-066","Resonator","Military/Gallian Army","SEGA","Vingolf ""Valkyria Chronicles""","Continuous
Other Gallian Armies you control gain [+200/+200].","""I hold the power of Gallia in the palm of my hand!""","Vingolf ""Valkyria Chronicles""","800 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/1168","Hammer of the Valkyrur","http://d12h0em1d7ppg.cloudfront.net/items/11/1168/image_en/1485240781.jpg","VIN002-067","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1168","Hammer of the Valkyrur","http://d12h0em1d7ppg.cloudfront.net/items/11/1168/image_en/1485240781.jpg","VIN002-067","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1168","Hammer of the Valkyrur","http://d12h0em1d7ppg.cloudfront.net/items/11/1168/image_en/1485240781.jpg","VIN002-067","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/1169","Lydia Agthe","http://d12h0em1d7ppg.cloudfront.net/items/11/1169/image_en/1485240783.jpg","VIN002-068","Resonator","Military/Calamity Raven","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Rest it if you don't control another Calamity Raven.","""I like you more now than I did before the gun showed up. You're still a lowlife, though.""","Vingolf ""Valkyria Chronicles""","400 / 400","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1170","Maximilian","http://d12h0em1d7ppg.cloudfront.net/items/11/1170/image_en/1485240787.jpg","VIN002-069","Resonator","Military/Imperial General","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Whenever a resonator is put into a graveyard from your opponent's field ⇒ You gain 400 life.","""Looks like we'll need a controlled purification of the area.""","Vingolf ""Valkyria Chronicles""","1000 / 1200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1170","Maximilian","http://d12h0em1d7ppg.cloudfront.net/items/11/1170/image_en/1485240787.jpg","VIN002-069","Resonator","Military/Imperial General","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Whenever a resonator is put into a graveyard from your opponent's field ⇒ You gain 400 life.","""Looks like we'll need a controlled purification of the area.""","Vingolf ""Valkyria Chronicles""","1000 / 1200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1170","Maximilian","http://d12h0em1d7ppg.cloudfront.net/items/11/1170/image_en/1485240787.jpg","VIN002-069","Resonator","Military/Imperial General","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Whenever a resonator is put into a graveyard from your opponent's field ⇒ You gain 400 life.","""Looks like we'll need a controlled purification of the area.""","Vingolf ""Valkyria Chronicles""","1000 / 1200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png"
"http://www.fowtcg.com/card/1171","Radi Jaeger","http://d12h0em1d7ppg.cloudfront.net/items/11/1171/image_en/1485240788.jpg","VIN002-070","Resonator","Military/Drei Stern","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Target resonator your opponent controls gains [-200/-200] until end of turn.","""If it's for the sake of my country, I don't mind being a dog of Maximilian.""","Vingolf ""Valkyria Chronicles""","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1171","Radi Jaeger","http://d12h0em1d7ppg.cloudfront.net/items/11/1171/image_en/1485240788.jpg","VIN002-070","Resonator","Military/Drei Stern","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Target resonator your opponent controls gains [-200/-200] until end of turn.","""If it's for the sake of my country, I don't mind being a dog of Maximilian.""","Vingolf ""Valkyria Chronicles""","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1172","Ragnide Gas","http://d12h0em1d7ppg.cloudfront.net/items/11/1172/image_en/1485240789.jpg","VIN002-071","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1172","Ragnide Gas","http://d12h0em1d7ppg.cloudfront.net/items/11/1172/image_en/1485240789.jpg","VIN002-071","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/1173","Schemes of the Empire","http://d12h0em1d7ppg.cloudfront.net/items/11/1173/image_en/1485240791.jpg","VIN002-072","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1173","Schemes of the Empire","http://d12h0em1d7ppg.cloudfront.net/items/11/1173/image_en/1485240791.jpg","VIN002-072","Chant","","SEGA","Vingolf ""Valkyria Chronicles""","","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/1174","Selvaria Bles","http://d12h0em1d7ppg.cloudfront.net/items/11/1174/image_en/1485240792.jpg","VIN002-073","Ruler","Military/Drei Stern","SEGA","Vingolf ""Valkyria Chronicles""","Judgement
[Judgment][6]. You may pay [3] less to play this ability if you control ""Maximilian"".","""I will use my powers for the purposes of my lord!""","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1175","Selvaria Bles(J)","http://d12h0em1d7ppg.cloudfront.net/items/11/1175/image_en/1485240795.jpg","VIN002-073J","J-Ruler","Valkyrur/Drei Stern","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
When this card enters your field ⇒ Up to two target resonators gain [-300/-300] for each Drei Stern you control.","""The power of the Valkyrur is within me too!""","Vingolf ""Valkyria Chronicles""","900 / 700",""
"http://www.fowtcg.com/card/1176","Selvaria's Lance","http://d12h0em1d7ppg.cloudfront.net/items/11/1176/image_en/1485240801.jpg","VIN002-074","Addition：J/Resonator","","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Added J/resonator gains [+400/+400] and ""Whenever this card deals damage ⇒ You gain that much life."".","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1176","Selvaria's Lance","http://d12h0em1d7ppg.cloudfront.net/items/11/1176/image_en/1485240801.jpg","VIN002-074","Addition：J/Resonator","","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Added J/resonator gains [+400/+400] and ""Whenever this card deals damage ⇒ You gain that much life."".","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1176","Selvaria's Lance","http://d12h0em1d7ppg.cloudfront.net/items/11/1176/image_en/1485240801.jpg","VIN002-074","Addition：J/Resonator","","SEGA","Vingolf ""Valkyria Chronicles""","Automatic
Added J/resonator gains [+400/+400] and ""Whenever this card deals damage ⇒ You gain that much life."".","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/1177","Zig","http://d12h0em1d7ppg.cloudfront.net/items/11/1177/image_en/1485240804.jpg","VIN002-075","Resonator","Military/Calamity Raven","SEGA","Vingolf ""Valkyria Chronicles""","Continuous
As long as you control ""Dahau"", this card gains [+400/0].","""I have a dream! I have an ideal that must be made reality: independence!""","Vingolf ""Valkyria Chronicles""","300 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/1177","Zig","http://d12h0em1d7ppg.cloudfront.net/items/11/1177/image_en/1485240804.jpg","VIN002-075","Resonator","Military/Calamity Raven","SEGA","Vingolf ""Valkyria Chronicles""","Continuous
As long as you control ""Dahau"", this card gains [+400/0].","""I have a dream! I have an ideal that must be made reality: independence!""","Vingolf ""Valkyria Chronicles""","300 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/1178","Class G's Tank","http://d12h0em1d7ppg.cloudfront.net/items/11/1178/image_en/1485240805.jpg","VIN002-076","Regalia","Tank","SEGA","Vingolf ""Valkyria Chronicles""","Activate
[4],[rest]: Rest target J/resonator.","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/1179","Edelweiss","http://d12h0em1d7ppg.cloudfront.net/items/11/1179/image_en/1485240806.jpg","VIN002-077","Regalia","Tank","SEGA","Vingolf ""Valkyria Chronicles""","Activate
Banish this card: Squad 7 you control gain [+400/+400] until end of turn. Play this ability only if you control a J-ruler.","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/1180","Imperial Tank","http://d12h0em1d7ppg.cloudfront.net/items/11/1180/image_en/1485240808.jpg","VIN002-078","Regalia","Tank","SEGA","Vingolf ""Valkyria Chronicles""","Activate
[rest], banish a resonator: Your J-ruler gains [+500/+500] until end of turn.","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/1181","Nameless Tank","http://d12h0em1d7ppg.cloudfront.net/items/11/1181/image_en/1485240809.jpg","VIN002-079","Regalia","Tank","SEGA","Vingolf ""Valkyria Chronicles""","Activate
[rest]: If your J-ruler would deal damage this turn, it deals that much +200 instead.","","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/1182","Ragnite","http://d12h0em1d7ppg.cloudfront.net/items/11/1182/image_en/1485240812.jpg","VIN002-080","Regalia","","SEGA","Vingolf ""Valkyria Chronicles""","Activate
[W][W],[rest], banish this card: Recover your J-ruler.","Refined ragnite was found to contain powerful healing properties. It is distributed as medical gear called ragnaid.","Vingolf ""Valkyria Chronicles""","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/1183","Magic Stone of Black Silence","http://d12h0em1d7ppg.cloudfront.net/items/11/1183/image_en/1485240813.jpg","VIN002-081","Special Magic Stone","","影山キナ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [G] or [B].","A darkness cast from the absence of light; A tranquility devoid of all sound.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1184","Magic Stone of Blasting Waves","http://d12h0em1d7ppg.cloudfront.net/items/11/1184/image_en/1485240814.jpg","VIN002-082","Special Magic Stone","","サウマロ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [G] or [R].","A wind that can blow through everything; A fire that can burn through all.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1185","Magic Stone of Dark Depth","http://d12h0em1d7ppg.cloudfront.net/items/11/1185/image_en/1485240816.jpg","VIN002-083","Special Magic Stone","","夕子","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [B] or [U].","Movements within the dark and murky depths.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1186","Magic Stone of Deep Wood","http://d12h0em1d7ppg.cloudfront.net/items/11/1186/image_en/1485240820.jpg","VIN002-084","Special Magic Stone","","影山キナ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [G] or [U].","A divine blessing for nature's growth; An oasis to quench all thirsts.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1187","Magic Stone of Gusting Skies","http://d12h0em1d7ppg.cloudfront.net/items/11/1187/image_en/1485240822.jpg","VIN002-085","Special Magic Stone","","アサヒナ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [W] or [G].","A momentary shine that reflects in the sky.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1188","Magic Stone of Hearth's Core","http://d12h0em1d7ppg.cloudfront.net/items/11/1188/image_en/1485240840.jpg","VIN002-086","Special Magic Stone","","影山キナ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [R] or [U].","A passion like burning flames; A presence as cold as ice.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1189","Magic Stone of Heat Ray","http://d12h0em1d7ppg.cloudfront.net/items/11/1189/image_en/1485240842.jpg","VIN002-087","Special Magic Stone","","影山キナ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [W] or [R].","A piercing gleam of blinding light; An incandescent glow that cannot be touched.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1190","Magic Stone of Heaven's Rift","http://d12h0em1d7ppg.cloudfront.net/items/11/1190/image_en/1485240843.jpg","VIN002-088","Special Magic Stone","","影山キナ","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [W] or [B].","A cursed darkness that covers all; A holy light that radiates freely.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1191","Magic Stone of Light Vapors","http://d12h0em1d7ppg.cloudfront.net/items/11/1191/image_en/1485240844.jpg","VIN002-089","Special Magic Stone","","河北亜希","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [W] or [U].","The shining paths that branch from the crossroad.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1192","Magic Stone of Scorched Bales","http://d12h0em1d7ppg.cloudfront.net/items/11/1192/image_en/1485240845.jpg","VIN002-090","Special Magic Stone","","tokiwa","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [B] or [R].","Hidden within the night, the burning spiral of seeds.","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1193","Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/11/1193/image_en/1485240847.jpg","VIN002-091","Basic Magic Stone","","FLEN","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [B].","","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1194","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/11/1194/image_en/1485240850.jpg","VIN002-092","Basic Magic Stone","","FLEN","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [R].","","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1195","Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/11/1195/image_en/1485240851.jpg","VIN002-093","Basic Magic Stone","","FLEN","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [W].","","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1196","Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/11/1196/image_en/1485240853.jpg","VIN002-094","Basic Magic Stone","","FLEN","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [U].","","Vingolf ""Valkyria Chronicles""","",""
"http://www.fowtcg.com/card/1197","Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/11/1197/image_en/1485240854.jpg","VIN002-095","Basic Magic Stone","","FLEN","Vingolf ""Valkyria Chronicles""","Activate
[rest]: Produce [G].","","Vingolf ""Valkyria Chronicles""","",""
