"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_race"
"http://www.fowtcg.com/card/1057","Messenger Familiar","http://d12h0em1d7ppg.cloudfront.net/items/10/1057/image_en/1485240175.jpg","BFA-072","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","上木乃アロエ","Battle for Attractia","Automatic
When this card is put into a graveyard from your field ⇒ Search your deck for a Twelve Apostle, reveal it and put it into your hand. Then shuffle your deck.","Perfectly harmless, as long as it's still alive.","Battle for Attractia","100 / 100","Familiar"
"http://www.fowtcg.com/card/1058","Remnants of Niflheim","http://d12h0em1d7ppg.cloudfront.net/items/10/1058/image_en/1485240177.jpg","BFA-073","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Moopic","Battle for Attractia","Continuous
This card gains [+100/+100] for each card in your standby area.","Unseen power gathers in the darkness.","Battle for Attractia","300 / 300","Zombie"
"http://www.fowtcg.com/card/1059","Riza, First of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1059/image_en/1485240178.jpg","BFA-074","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ You may pay 1000 life. If you do, search your deck for a card and put it into your standby area face down. Then shuffle your deck.","The resurrected body of Rezzard's mother. All but her love was brought back.","Battle for Attractia","800 / 800","Zombie"
"http://www.fowtcg.com/card/1059","Riza, First of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1059/image_en/1485240178.jpg","BFA-074","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ You may pay 1000 life. If you do, search your deck for a card and put it into your standby area face down. Then shuffle your deck.","The resurrected body of Rezzard's mother. All but her love was brought back.","Battle for Attractia","800 / 800","Zombie"
"http://www.fowtcg.com/card/1059","Riza, First of the Dead","http://d12h0em1d7ppg.cloudfront.net/items/10/1059/image_en/1485240178.jpg","BFA-074","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","touge369","Battle for Attractia","Automatic
When this card enters your field ⇒ You may pay 1000 life. If you do, search your deck for a card and put it into your standby area face down. Then shuffle your deck.","The resurrected body of Rezzard's mother. All but her love was brought back.","Battle for Attractia","800 / 800","Zombie"
"http://www.fowtcg.com/card/1060","Rotting Black Moon Dragon","http://d12h0em1d7ppg.cloudfront.net/items/10/1060/image_en/1485240179.jpg","BFA-075","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Mad","Battle for Attractia","Activate
[M]: This card and target resonator gain [-200/-200] until end of turn.","The corrosion doesn't stop with the dragon.","Battle for Attractia","800 / 800","Dragon/Zombie"
"http://www.fowtcg.com/card/1060","Rotting Black Moon Dragon","http://d12h0em1d7ppg.cloudfront.net/items/10/1060/image_en/1485240179.jpg","BFA-075","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Mad","Battle for Attractia","Activate
[M]: This card and target resonator gain [-200/-200] until end of turn.","The corrosion doesn't stop with the dragon.","Battle for Attractia","800 / 800","Dragon/Zombie"
"http://www.fowtcg.com/card/1061","Alice of Light","http://d12h0em1d7ppg.cloudfront.net/items/10/1061/image_en/1485240181.jpg","BFA-076","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Wednesday","Battle for Attractia","Continuous
Other J/resonators you control gain [0/+200].","As Alice fought Lapis, she fought another as well. Her own shadow.","Battle for Attractia","700 / 700","Guardian"
"http://www.fowtcg.com/card/1061","Alice of Light","http://d12h0em1d7ppg.cloudfront.net/items/10/1061/image_en/1485240181.jpg","BFA-076","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Wednesday","Battle for Attractia","Continuous
Other J/resonators you control gain [0/+200].","As Alice fought Lapis, she fought another as well. Her own shadow.","Battle for Attractia","700 / 700","Guardian"
"http://www.fowtcg.com/card/1062","Alice of Shadow","http://d12h0em1d7ppg.cloudfront.net/items/10/1062/image_en/1485240182.jpg","BFA-076*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator (Shift)","Wednesday","Battle for Attractia","Continuous
Other J/resonators you control gain [+200/0].","""I told you, you were weak! Ready Schrödinger? I'm going to kill every single of you!""","Battle for Attractia","500 / 700","Murderer/Shadow"
"http://www.fowtcg.com/card/1062","Alice of Shadow","http://d12h0em1d7ppg.cloudfront.net/items/10/1062/image_en/1485240182.jpg","BFA-076*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator (Shift)","Wednesday","Battle for Attractia","Continuous
Other J/resonators you control gain [+200/0].","""I told you, you were weak! Ready Schrödinger? I'm going to kill every single of you!""","Battle for Attractia","500 / 700","Murderer/Shadow"
"http://www.fowtcg.com/card/1063","Lars, Inheritor of the Sacred Spirit","http://d12h0em1d7ppg.cloudfront.net/items/10/1063/image_en/1485240188.jpg","BFA-077","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","猫囃子","Battle for Attractia","Continuous
Prevent all damage that would be dealt to this card during your turn.","""With this power I can finally save Charlotte and maybe even...""","Battle for Attractia","600 / 600","Knight"
"http://www.fowtcg.com/card/1063","Lars, Inheritor of the Sacred Spirit","http://d12h0em1d7ppg.cloudfront.net/items/10/1063/image_en/1485240188.jpg","BFA-077","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","猫囃子","Battle for Attractia","Continuous
Prevent all damage that would be dealt to this card during your turn.","""With this power I can finally save Charlotte and maybe even...""","Battle for Attractia","600 / 600","Knight"
"http://www.fowtcg.com/card/1064","Glorian Princess of Water, Charlotte","http://d12h0em1d7ppg.cloudfront.net/items/10/1064/image_en/1485240190.jpg","BFA-077*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator (Shift)","猫囃子","Battle for Attractia","Activate
Remove four [+100/+100] counters from this card: Draw a card.","""Wow, the world sure is big! I wonder where Lars and Faria are...""","Battle for Attractia","0 / 0","Wizard"
"http://www.fowtcg.com/card/1064","Glorian Princess of Water, Charlotte","http://d12h0em1d7ppg.cloudfront.net/items/10/1064/image_en/1485240190.jpg","BFA-077*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator (Shift)","猫囃子","Battle for Attractia","Activate
Remove four [+100/+100] counters from this card: Draw a card.","""Wow, the world sure is big! I wonder where Lars and Faria are...""","Battle for Attractia","0 / 0","Wizard"
"http://www.fowtcg.com/card/1065","Reflect, the Beginning of Time","http://d12h0em1d7ppg.cloudfront.net/items/10/1065/image_en/1485240191.jpg","BFA-078","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","ケルビン","Battle for Attractia","Activate
[1]: Put a magic counter on this card.","""It's finally starting."" ""No, it's finally over."" ""Really?"" ""Really."" - Reflect, the Beginning of Time and Refain, the End of Ages","Battle for Attractia","0 / 200","Little Boy"
"http://www.fowtcg.com/card/1066","Refrain, the End of Ages","http://d12h0em1d7ppg.cloudfront.net/items/10/1066/image_en/1485240193.jpg","BFA-078*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator (Shift)","ケルビン","Battle for Attractia","Activate
Remove four magic counters from this card: Destroy all additions, regalia, resonators, and J-rulers.","When this world ended, they too, disappeared. Off to report to someone, somewhere.","Battle for Attractia","700 / 700","Little Girl"
"http://www.fowtcg.com/card/1066","Refrain, the End of Ages","http://d12h0em1d7ppg.cloudfront.net/items/10/1066/image_en/1485240193.jpg","BFA-078*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator (Shift)","ケルビン","Battle for Attractia","Activate
Remove four magic counters from this card: Destroy all additions, regalia, resonators, and J-rulers.","When this world ended, they too, disappeared. Off to report to someone, somewhere.","Battle for Attractia","700 / 700","Little Girl"
"http://www.fowtcg.com/card/1066","Refrain, the End of Ages","http://d12h0em1d7ppg.cloudfront.net/items/10/1066/image_en/1485240193.jpg","BFA-078*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator (Shift)","ケルビン","Battle for Attractia","Activate
Remove four magic counters from this card: Destroy all additions, regalia, resonators, and J-rulers.","When this world ended, they too, disappeared. Off to report to someone, somewhere.","Battle for Attractia","700 / 700","Little Girl"
"http://www.fowtcg.com/card/1067","Slayer of the Overlord, Pricia","http://d12h0em1d7ppg.cloudfront.net/items/10/1067/image_en/1485240194.jpg","BFA-079","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","fzwrAym","Battle for Attractia","Activate
[1]: This card gains [+100/+100] until end of turn.","""We...we beat her right? So why do I feel so...strange?""","Battle for Attractia","400 / 500","Beast"
"http://www.fowtcg.com/card/1067","Slayer of the Overlord, Pricia","http://d12h0em1d7ppg.cloudfront.net/items/10/1067/image_en/1485240194.jpg","BFA-079","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","fzwrAym","Battle for Attractia","Activate
[1]: This card gains [+100/+100] until end of turn.","""We...we beat her right? So why do I feel so...strange?""","Battle for Attractia","400 / 500","Beast"
"http://www.fowtcg.com/card/1068","Possessor Princess of Love, Valentina","http://d12h0em1d7ppg.cloudfront.net/items/10/1068/image_en/1485240196.jpg","BFA-079*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator (Shift)","fzwrAym","Battle for Attractia","Automatic
When this card is put into a graveyard from your field ⇒ Gain control of target resonator.","""This body isn't comfortable at all. But that's okay. You're next, Alice.""","Battle for Attractia","500 / 500","Twelve Apostles"
"http://www.fowtcg.com/card/1068","Possessor Princess of Love, Valentina","http://d12h0em1d7ppg.cloudfront.net/items/10/1068/image_en/1485240196.jpg","BFA-079*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator (Shift)","fzwrAym","Battle for Attractia","Automatic
When this card is put into a graveyard from your field ⇒ Gain control of target resonator.","""This body isn't comfortable at all. But that's okay. You're next, Alice.""","Battle for Attractia","500 / 500","Twelve Apostles"
"http://www.fowtcg.com/card/1068","Possessor Princess of Love, Valentina","http://d12h0em1d7ppg.cloudfront.net/items/10/1068/image_en/1485240196.jpg","BFA-079*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator (Shift)","fzwrAym","Battle for Attractia","Automatic
When this card is put into a graveyard from your field ⇒ Gain control of target resonator.","""This body isn't comfortable at all. But that's okay. You're next, Alice.""","Battle for Attractia","500 / 500","Twelve Apostles"
"http://www.fowtcg.com/card/1069","Interdimensional Monarch, Gill Lapis","http://d12h0em1d7ppg.cloudfront.net/items/10/1069/image_en/1485240198.jpg","BFA-080","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","ネム","Battle for Attractia","Activate
Discard a Twelve Apostle: This card gains [+400/+400] and [Precision] until end of turn.","""This world...like all worlds...belongs to me.""","Battle for Attractia","600 / 700","Conqueror"
"http://www.fowtcg.com/card/1069","Interdimensional Monarch, Gill Lapis","http://d12h0em1d7ppg.cloudfront.net/items/10/1069/image_en/1485240198.jpg","BFA-080","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","ネム","Battle for Attractia","Activate
Discard a Twelve Apostle: This card gains [+400/+400] and [Precision] until end of turn.","""This world...like all worlds...belongs to me.""","Battle for Attractia","600 / 700","Conqueror"
"http://www.fowtcg.com/card/1069","Interdimensional Monarch, Gill Lapis","http://d12h0em1d7ppg.cloudfront.net/items/10/1069/image_en/1485240198.jpg","BFA-080","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","ネム","Battle for Attractia","Activate
Discard a Twelve Apostle: This card gains [+400/+400] and [Precision] until end of turn.","""This world...like all worlds...belongs to me.""","Battle for Attractia","600 / 700","Conqueror"
"http://www.fowtcg.com/card/1070","Space-Time Pursuer, Gill Lapis","http://d12h0em1d7ppg.cloudfront.net/items/10/1070/image_en/1485240201.jpg","BFA-080*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator (Shift)","ネム","Battle for Attractia","Automatic
When this card enters your field or shifts ⇒ Choose one -
You may pay [0] to play [Shift] abilities of target card in a field rather than pay their cost until end of turn;
or you may put a Twelve Apostle from your hand into your field. It gains [Swiftness] until end of turn. Remove it from the game at end of turn.","""Wherever you run I will find you. I am the fate of all. That is true control.""","Battle for Attractia","1000 / 1000","Wanderer"
"http://www.fowtcg.com/card/1070","Space-Time Pursuer, Gill Lapis","http://d12h0em1d7ppg.cloudfront.net/items/10/1070/image_en/1485240201.jpg","BFA-080*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator (Shift)","ネム","Battle for Attractia","Automatic
When this card enters your field or shifts ⇒ Choose one -
You may pay [0] to play [Shift] abilities of target card in a field rather than pay their cost until end of turn;
or you may put a Twelve Apostle from your hand into your field. It gains [Swiftness] until end of turn. Remove it from the game at end of turn.","""Wherever you run I will find you. I am the fate of all. That is true control.""","Battle for Attractia","1000 / 1000","Wanderer"
"http://www.fowtcg.com/card/1070","Space-Time Pursuer, Gill Lapis","http://d12h0em1d7ppg.cloudfront.net/items/10/1070/image_en/1485240201.jpg","BFA-080*","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator (Shift)","ネム","Battle for Attractia","Automatic
When this card enters your field or shifts ⇒ Choose one -
You may pay [0] to play [Shift] abilities of target card in a field rather than pay their cost until end of turn;
or you may put a Twelve Apostle from your hand into your field. It gains [Swiftness] until end of turn. Remove it from the game at end of turn.","""Wherever you run I will find you. I am the fate of all. That is true control.""","Battle for Attractia","1000 / 1000","Wanderer"
"http://www.fowtcg.com/card/1071","Attoractia, Dimension of the Seven Kings","http://d12h0em1d7ppg.cloudfront.net/items/10/1071/image_en/1485240202.jpg","BFA-081","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Addition: Field","ひがし","Battle for Attractia","Automatic
When this card enters your field ⇒ Draw a card.","""Attoractia, a name that shall be but a footnote in the legacy of my reign."" - Interdimensional Monarch, Gill Lapis","Battle for Attractia","",""
"http://www.fowtcg.com/card/1072","Illusory Demonic Globe, Attoractia","http://d12h0em1d7ppg.cloudfront.net/items/10/1072/image_en/1485240205.jpg","BFA-081*","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/07.png","Regalia (Shift)","ひがし","Battle for Attractia","Activate
[rest], put six cards in any removed area that were removed by this card into their owners' graveyards: You win the game.","""I may have lost the Earth, but it matters little. This planet will make a fine replacement."" -Space-Time Pursuer, Gill Lapis","Battle for Attractia","",""
"http://www.fowtcg.com/card/1073","Artificial Moon","http://d12h0em1d7ppg.cloudfront.net/items/10/1073/image_en/1485240206.jpg","BFA-082","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","スギカワタクミ","Battle for Attractia","","It's a truly marvelous recreation.","Battle for Attractia","0 / 1500","Machine/Moon"
"http://www.fowtcg.com/card/1074","Dummy Doll","http://d12h0em1d7ppg.cloudfront.net/items/10/1074/image_en/1485240207.jpg","BFA-083","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","佐久間さのすけ","Battle for Attractia","Automatic
When this card enters your field from a standby area ⇒ Cancel target spell or ability targeting a Machine you control. If you do, draw a card.","""Ah, don't touch that! You'll set it off."" -Small Assistant, Mariabella","Battle for Attractia","0 / 600","Machine"
"http://www.fowtcg.com/card/1075","Machine Lab of Leginus","http://d12h0em1d7ppg.cloudfront.net/items/10/1075/image_en/1485240209.jpg","BFA-084","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Addition: Field","kakotomirai","Battle for Attractia","Automatic
When this card enters your field ⇒ Put target Machine with total cost 2 or less from your graveyard into your field.","Maintaining materials means recycling.","Battle for Attractia","","Machine"
"http://www.fowtcg.com/card/1076","Mariabella's Work","http://d12h0em1d7ppg.cloudfront.net/items/10/1076/image_en/1485240211.jpg","BFA-085","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/05.png","Chant","kawaryu","Battle for Attractia","","""This goes here, and this goes there. It's perfect!""","Battle for Attractia","",""
"http://www.fowtcg.com/card/1077","Remote Control Beast","http://d12h0em1d7ppg.cloudfront.net/items/10/1077/image_en/1485240213.jpg","BFA-086","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Resonator","ＳＩＧＭＡＮ","Battle for Attractia","Continuous
You may pay [1] less to play this card for each Machine you control.","Depending on the signal, machines can operate fast or slow.","Battle for Attractia","800 / 800","Machine/Beast"
"http://www.fowtcg.com/card/1078","Remote Control Golem","http://d12h0em1d7ppg.cloudfront.net/items/10/1078/image_en/1485240214.jpg","BFA-087","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/10.png","Resonator","ＳＩＧＭＡＮ","Battle for Attractia","Continuous
This card cannot be destroyed.","The remote connection between machines may even prevent their destruction.","Battle for Attractia","2000 / 2000","Machine"
"http://www.fowtcg.com/card/1079","Small Assistant, Mariabella","http://d12h0em1d7ppg.cloudfront.net/items/10/1079/image_en/1485240215.jpg","BFA-088","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","るみえ","Battle for Attractia","Activate
Remove this card in your graveyard from the game: Produce [2]. Spend this will only to play activate abilities of ""Marybell, the Steel Doll"" or to play ""Marybell, Insane Self-Aware Machine"".","""Master Machina...I will finish your research.""","Battle for Attractia","500 / 500","Human/Machine"
"http://www.fowtcg.com/card/1080","The Ro-Box","http://d12h0em1d7ppg.cloudfront.net/items/10/1080/image_en/1485240217.jpg","BFA-089","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","竿","Battle for Attractia","Automatic
When this card is put into a graveyard from your field ⇒ Reveal cards from the top of your deck until you reveal a Machine with total cost 1. Put that card into your field and shuffle the rest into your deck.","Machine creates machine.","Battle for Attractia","200 / 600","Machine"
"http://www.fowtcg.com/card/1081","Tick-Tock Automaton","http://d12h0em1d7ppg.cloudfront.net/items/10/1081/image_en/1485240218.jpg","BFA-090","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Cola","Battle for Attractia","Automatic
When this card is put into a graveyard from your field ⇒ Reveal cards from the top of your deck until you reveal a Machine with total cost 2. Put that card into your field and shuffle the rest into your deck.","""I wonder what it will do next."" -Small Assistant, Mariabella","Battle for Attractia","400 / 800","Machine"
"http://www.fowtcg.com/card/1082","Memoria of the Seven Lands","http://d12h0em1d7ppg.cloudfront.net/items/10/1082/image_en/1485240220.jpg","BFA-091/092/093/094/095","R","","Ruler","Cola","Battle for Attractia","Judgement
[4].","A memoria that projects the images of great people from Attoractia.","Battle for Attractia","","Heroic Spirit"
"http://www.fowtcg.com/card/1083","Faria, Chosen Girl","http://d12h0em1d7ppg.cloudfront.net/items/10/1083/image_en/1485240221.jpg","BFA-091J","JR","","J-ruler","猫囃子","Battle for Attractia","Automatic
Whenever you gain life ⇒ Put a [+100/+100] counter on each J/resonator you control.","""Brother...I promise I'll protect this land. So please...come home safe.""","Battle for Attractia","1000 / 1000","Heroic Spirit"
"http://www.fowtcg.com/card/1084","Melgis, Conqueror of Flame","http://d12h0em1d7ppg.cloudfront.net/items/10/1084/image_en/1485240224.jpg","BFA-092J","JR","","J-ruler","gekko","Battle for Attractia","Automatic
When this card enters your field ⇒ If you control a ""Brutal Conqueror's Memoria"" reveal the top three cards of your deck. Put all resonators with total cost 3 or less from among them into your field. They gain [Swiftness] until end of turn. Put the rest on top of your deck in any order. If you control four ""Brutal Conqueror's Memoria"" put all resonators from among them into your field instead of all resonators with total cost 3 or less.","""I will defeat Volga and rule Certo. Those who wish to live, join me now!""","Battle for Attractia","1000 / 600","Heroic Spirit"
"http://www.fowtcg.com/card/1085","Machina, Clever Researcher","http://d12h0em1d7ppg.cloudfront.net/items/10/1085/image_en/1485240225.jpg","BFA-093J","JR","","J-ruler","るみえ","Battle for Attractia","Continuous
This card gains [+200/+200] for each Machine you control.","""Mariabella, it's so close. It just needs something. Just one thing more and it will be perfect. But what? What am I missing?""","Battle for Attractia","800 / 800","Heroic Spirit"
"http://www.fowtcg.com/card/1086","Arla, Guardian of the Skies","http://d12h0em1d7ppg.cloudfront.net/items/10/1086/image_en/1485240227.jpg","BFA-094J","JR","","J-ruler","今野隼史","Battle for Attractia","Automatic
Whenever a resonator you control attacks, recover target magic stone you control.","""We cannot escape the problems of this world in the skies. I will guard this world, all of it.""","Battle for Attractia","1000 / 1000","Heroic Spirit"
"http://www.fowtcg.com/card/1087","Rezzard, Dark Necromancer","http://d12h0em1d7ppg.cloudfront.net/items/10/1087/image_en/1485240229.jpg","BFA-095J","JR","","J-ruler","touge369","Battle for Attractia","Activate
[B]: You may put a card from your hand into your standby area face down.","""Look, mother. Look how well I've honed my craft. I can save you, I know I can! Mother? Why won't you answer me?""","Battle for Attractia","800 / 1000","Heroic Spirit"
"http://www.fowtcg.com/card/1088","Call to Action's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/10/1088/image_en/1485240258.jpg","BFA-096","R","","Special Magic Stone","弥生しろ","Battle for Attractia","Activate
[W][1],[rest]: You gain 100 life.","It's a memory of a girl chosen by fate.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1089","Brutal Conqueror's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/10/1089/image_en/1485240260.jpg","BFA-097","R","","Special Magic Stone","草薙蝶炎","Battle for Attractia","Activate
[R][2],[rest]: This card deals 100 damage to your opponent.","It's a memory of a decisive battle.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1090","Aloof Researcher's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/10/1090/image_en/1485240261.jpg","BFA-098","R","","Special Magic Stone","七海ルシア","Battle for Attractia","Activate
[U][1],[rest]: Draw a card, then discard a card.","It's a memory of determination and ruin.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1091","First Flight's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/10/1091/image_en/1485240263.jpg","BFA-099","R","","Special Magic Stone","狛蜜ザキ","Battle for Attractia","Activate
[G],[rest]: Produce [W],[R],[U],[G], or [B].","It's a memory of a city's first trip to the clouds.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1092","Sorrowful Necromancy's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/10/1092/image_en/1485240264.jpg","BFA-100","R","","Special Magic Stone","碧風羽","Battle for Attractia","Activate
[B][1],[rest]: Remove target card in a graveyard from the game.","It's a memory of a twisted love.","Battle for Attractia","",""
"http://www.fowtcg.com/card/1093","Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/10/1093/image_en/1485240265.jpg","BFA-101","C","","Basic Magic Stone","kawaryu","Battle for Attractia","Activate
[rest]: Produce [B].","","Battle for Attractia","",""
"http://www.fowtcg.com/card/1094","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/10/1094/image_en/1485240268.jpg","BFA-102","C","","Basic Magic Stone","BANAMONS*","Battle for Attractia","Activate
[rest]: Produce [R].","","Battle for Attractia","",""
"http://www.fowtcg.com/card/1095","Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/10/1095/image_en/1485240269.jpg","BFA-103","C","","Basic Magic Stone","たかむらはるき","Battle for Attractia","Activate
[rest]: Produce [W].","","Battle for Attractia","",""
"http://www.fowtcg.com/card/1096","Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/10/1096/image_en/1485240270.jpg","BFA-104","C","","Basic Magic Stone","坂井結城","Battle for Attractia","Activate
[rest]: Produce [U].","","Battle for Attractia","",""
"http://www.fowtcg.com/card/1097","Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/10/1097/image_en/1485240272.jpg","BFA-105","C","","Basic Magic Stone","gozz","Battle for Attractia","Activate
[rest]: Produce [G].","","Battle for Attractia","",""
