"card_url","card_name","card_image","card_number","card_rarity","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_cost_attribute"
"http://www.fowtcg.com/card/835","Vedfolnir, Eraser of Wind","http://d12h0em1d7ppg.cloudfront.net/items/83/835/image_en/1486706040.jpg","TTW-070","R","Resonator","Beast","kakotomirai","The Twilight Wanderer","Automatic
Whenever an evolution counter is put on this card ⇒ Search your deck for a card named ""Drop of Yggdrasil"", reveal it and put it into your hand. Then shuffle your deck.","""Should a drop of Yggdrasil ever fall, run."" —Proverb of Shisei, the Ancient Forest","The Twilight Wanderer","700 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/835","Vedfolnir, Eraser of Wind","http://d12h0em1d7ppg.cloudfront.net/items/83/835/image_en/1486706040.jpg","TTW-070","R","Resonator","Beast","kakotomirai","The Twilight Wanderer","Automatic
Whenever an evolution counter is put on this card ⇒ Search your deck for a card named ""Drop of Yggdrasil"", reveal it and put it into your hand. Then shuffle your deck.","""Should a drop of Yggdrasil ever fall, run."" —Proverb of Shisei, the Ancient Forest","The Twilight Wanderer","700 / 700","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/836","Wind Sprite","http://d12h0em1d7ppg.cloudfront.net/items/83/836/image_en/1486706041.jpg","TTW-071","C","Resonator","Fairy","白野椋","The Twilight Wanderer","Activate
[rest]: Produce [W].","The fairies call the soothing breeze from far off skies.","The Twilight Wanderer","200 / 200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/837","Ziz, the Bird that Envelopes the Sky","http://d12h0em1d7ppg.cloudfront.net/items/83/837/image_en/1486706043.jpg","TTW-072","SR","Resonator","Twelve Apostles/Beast","Mad","The Twilight Wanderer","Automatic
Whenever an evolution counter is put on this card ⇒ You may put an evolution counter on target resonator with no evolution counters on it.","Clouds aren't the only things that darken the skies.","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/837","Ziz, the Bird that Envelopes the Sky","http://d12h0em1d7ppg.cloudfront.net/items/83/837/image_en/1486706043.jpg","TTW-072","SR","Resonator","Twelve Apostles/Beast","Mad","The Twilight Wanderer","Automatic
Whenever an evolution counter is put on this card ⇒ You may put an evolution counter on target resonator with no evolution counters on it.","Clouds aren't the only things that darken the skies.","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png"
"http://www.fowtcg.com/card/838","Barrier of Shadows","http://d12h0em1d7ppg.cloudfront.net/items/83/838/image_en/1486706044.jpg","TTW-073","R","Addition: Field","","Fushikaden K.K.","The Twilight Wanderer","Continuous
Your opponent pays [1] more to play regalia's activate abilities.","Designed specifically to combat against Seven Kings.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/839","Black Ribbon","http://d12h0em1d7ppg.cloudfront.net/items/83/839/image_en/1486706046.jpg","TTW-074","C","Addition: Resonator","","Cola","The Twilight Wanderer","Activate
Banish this card: Target resonator gains [-400/-400] until end of turn.","Trying to take it off only makes it worse.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/840","Dance of the Shadows","http://d12h0em1d7ppg.cloudfront.net/items/84/840/image_en/1486706052.jpg","TTW-075","U","Chant","","ひがし","The Twilight Wanderer","","A taboo in the old world.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/840","Dance of the Shadows","http://d12h0em1d7ppg.cloudfront.net/items/84/840/image_en/1486706052.jpg","TTW-075","U","Chant","","ひがし","The Twilight Wanderer","","A taboo in the old world.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/841","Girl in Twilight Garb","http://d12h0em1d7ppg.cloudfront.net/items/84/841/image_en/1486706053.jpg","TTW-076","R","Ruler","Wanderer","祀花よう子","The Twilight Wanderer","Activate
[B]: Remove target card in your opponent's graveyard from the game.","In the middle of the great conference, the girl appeared. With a shadow darker than black. Her arrival signaled the coming darkness, a darkness reflected in the girl's own heart.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/842","Dark Alice, Maiden of Slaughter","http://d12h0em1d7ppg.cloudfront.net/items/84/842/image_en/1486706056.jpg","TTW-076J","JR","J-Ruler","Shadow/Knight","祀花よう子","The Twilight Wanderer","Activate
God's Art [Walpurgis Night] [B][B]: J/resonators your opponent controls gain [-200/-200]. Search your deck for a card named ""Schrödinger, the Fallen Black Cat"" and put it into your field. Then shuffle your deck. (Play God's Art [Walpurgis Night] only once per game.)","""Everyone, I bid you hello...and goodbye.""","The Twilight Wanderer","900 / 900",""
"http://www.fowtcg.com/card/843","Dark Alice's Familiar","http://d12h0em1d7ppg.cloudfront.net/items/84/843/image_en/1486706057.jpg","TTW-077","C","Resonator","Shadow/Bat","あき","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Reveal the top card of your deck. If it's a Shadow resonator, put it into your hand.","As the light shines brighter, so too do the shadows grow.","The Twilight Wanderer","300 / 200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/844","Dark Alice's Shadow Warrior","http://d12h0em1d7ppg.cloudfront.net/items/84/844/image_en/1486706059.jpg","TTW-078","C","Resonator","Shadow/Soldier","tokiwa","The Twilight Wanderer","Activate
Banish this card: Target resonator gains [-200/-200] until end of turn.","Even if this warrior should vanish, the shadow of the blade shall still find its mark.","The Twilight Wanderer","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/845","Dark Arla, the Shadow Wing","http://d12h0em1d7ppg.cloudfront.net/items/84/845/image_en/1486706060.jpg","TTW-079","U","Resonator","Shadow/Seven Kings","今野隼史","The Twilight Wanderer","Activate
[B][1]: This card deals 600 damage to target resonator with [Flying].","The drive to protect the skies became the drive to destroy them.","The Twilight Wanderer","700 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/845","Dark Arla, the Shadow Wing","http://d12h0em1d7ppg.cloudfront.net/items/84/845/image_en/1486706060.jpg","TTW-079","U","Resonator","Shadow/Seven Kings","今野隼史","The Twilight Wanderer","Activate
[B][1]: This card deals 600 damage to target resonator with [Flying].","The drive to protect the skies became the drive to destroy them.","The Twilight Wanderer","700 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/846","Dark Faria, Shadow Princess of Ebony","http://d12h0em1d7ppg.cloudfront.net/items/84/846/image_en/1486706063.jpg","TTW-080","SR","Resonator","Shadow/Seven Kings","猫囃子 (Nekobayashi)","The Twilight Wanderer","Automatic
Whenever this card deals damage ⇒ You gain that much life.","""How was it?"" ""Meeow~"" ""Really? That's good."" —Dark Alice, Maiden of Slaughter and Schrödinger, the Fallen Black Cat","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/846","Dark Faria, Shadow Princess of Ebony","http://d12h0em1d7ppg.cloudfront.net/items/84/846/image_en/1486706063.jpg","TTW-080","SR","Resonator","Shadow/Seven Kings","猫囃子 (Nekobayashi)","The Twilight Wanderer","Automatic
Whenever this card deals damage ⇒ You gain that much life.","""How was it?"" ""Meeow~"" ""Really? That's good."" —Dark Alice, Maiden of Slaughter and Schrödinger, the Fallen Black Cat","The Twilight Wanderer","500 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/847","Dark Melgis, the Shadow Flame","http://d12h0em1d7ppg.cloudfront.net/items/84/847/image_en/1486706064.jpg","TTW-081","U","Resonator","Shadow/Seven Kings","gekko","The Twilight Wanderer","","""Was it good?"" ""Meeow~"" ""Yeah, that's the kind of guy he was.""—Dark Alice, Maiden of Slaughter and Schrödinger, the Fallen Black Cat","The Twilight Wanderer","1000 / 1000","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/847","Dark Melgis, the Shadow Flame","http://d12h0em1d7ppg.cloudfront.net/items/84/847/image_en/1486706064.jpg","TTW-081","U","Resonator","Shadow/Seven Kings","gekko","The Twilight Wanderer","","""Was it good?"" ""Meeow~"" ""Yeah, that's the kind of guy he was.""—Dark Alice, Maiden of Slaughter and Schrödinger, the Fallen Black Cat","The Twilight Wanderer","1000 / 1000","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/847","Dark Melgis, the Shadow Flame","http://d12h0em1d7ppg.cloudfront.net/items/84/847/image_en/1486706064.jpg","TTW-081","U","Resonator","Shadow/Seven Kings","gekko","The Twilight Wanderer","","""Was it good?"" ""Meeow~"" ""Yeah, that's the kind of guy he was.""—Dark Alice, Maiden of Slaughter and Schrödinger, the Fallen Black Cat","The Twilight Wanderer","1000 / 1000","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/848","Dark Rezzard, the Dying Shadow","http://d12h0em1d7ppg.cloudfront.net/items/84/848/image_en/1486706065.jpg","TTW-082","R","Resonator","Shadow/Seven Kings","touge369","The Twilight Wanderer","Automatic
When this card enters your field from a standby area ⇒ You may banish another resonator. If you do, your opponent discards a card and banishes a resonator.","All constitution was removed. Replaced by something darker. In time his entire being fell into that darkness.","The Twilight Wanderer","800 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/848","Dark Rezzard, the Dying Shadow","http://d12h0em1d7ppg.cloudfront.net/items/84/848/image_en/1486706065.jpg","TTW-082","R","Resonator","Shadow/Seven Kings","touge369","The Twilight Wanderer","Automatic
When this card enters your field from a standby area ⇒ You may banish another resonator. If you do, your opponent discards a card and banishes a resonator.","All constitution was removed. Replaced by something darker. In time his entire being fell into that darkness.","The Twilight Wanderer","800 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/848","Dark Rezzard, the Dying Shadow","http://d12h0em1d7ppg.cloudfront.net/items/84/848/image_en/1486706065.jpg","TTW-082","R","Resonator","Shadow/Seven Kings","touge369","The Twilight Wanderer","Automatic
When this card enters your field from a standby area ⇒ You may banish another resonator. If you do, your opponent discards a card and banishes a resonator.","All constitution was removed. Replaced by something darker. In time his entire being fell into that darkness.","The Twilight Wanderer","800 / 800","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/849","Elisabeth, Shadow Princess of Blood","http://d12h0em1d7ppg.cloudfront.net/items/84/849/image_en/1486706067.jpg","TTW-083","SR","Resonator","Shadow/Vampire","乃希","The Twilight Wanderer","Automatic
When a resonator is put into a graveyard from your opponent's field ⇒ Recover this card and it gains [+400/0] until end of turn.","Blood and fear preserve her beauty.","The Twilight Wanderer","200 / 900","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/849","Elisabeth, Shadow Princess of Blood","http://d12h0em1d7ppg.cloudfront.net/items/84/849/image_en/1486706067.jpg","TTW-083","SR","Resonator","Shadow/Vampire","乃希","The Twilight Wanderer","Automatic
When a resonator is put into a graveyard from your opponent's field ⇒ Recover this card and it gains [+400/0] until end of turn.","Blood and fear preserve her beauty.","The Twilight Wanderer","200 / 900","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/849","Elisabeth, Shadow Princess of Blood","http://d12h0em1d7ppg.cloudfront.net/items/84/849/image_en/1486706067.jpg","TTW-083","SR","Resonator","Shadow/Vampire","乃希","The Twilight Wanderer","Automatic
When a resonator is put into a graveyard from your opponent's field ⇒ Recover this card and it gains [+400/0] until end of turn.","Blood and fear preserve her beauty.","The Twilight Wanderer","200 / 900","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/850","Jeanne d'Arc, Shadow Princess of Purity","http://d12h0em1d7ppg.cloudfront.net/items/85/850/image_en/1486706068.jpg","TTW-084","R","Resonator","Shadow","Azusa","The Twilight Wanderer","Automatic
When a resonator is put into a graveyard from your opponent's field ⇒ Rest target resonator your opponent controls.","""Alice, I'm scattering the memory of our world to all worlds. That way we're sure to find it again."" —Scheherazade, the Teller of the Crimson Moon","The Twilight Wanderer","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/851","Progenitor Demon","http://d12h0em1d7ppg.cloudfront.net/items/85/851/image_en/1486706070.jpg","TTW-085","C","Resonator","Demon","森野ヒロ","The Twilight Wanderer","","It asks, ""What is the true nature of the lords of these lands?"" It answers, ""Those who never show their true faces.""","The Twilight Wanderer","600 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/851","Progenitor Demon","http://d12h0em1d7ppg.cloudfront.net/items/85/851/image_en/1486706070.jpg","TTW-085","C","Resonator","Demon","森野ヒロ","The Twilight Wanderer","","It asks, ""What is the true nature of the lords of these lands?"" It answers, ""Those who never show their true faces.""","The Twilight Wanderer","600 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/852","Recollection of Dystopia","http://d12h0em1d7ppg.cloudfront.net/items/85/852/image_en/1486706073.jpg","TTW-086","R","Chant","","スギカワタクミ","The Twilight Wanderer","Continuous
Your opponent banishes a resonator. As long as your J-ruler is ""Dark Alice, Maiden of Slaughter"", you may pay [B][B] less to play its God's Art abilities this turn.","""Alice, are you still dreaming of our world? Reality isn't as kind as fairy tales."" —Dark Alice, Maiden of Slaughter","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/852","Recollection of Dystopia","http://d12h0em1d7ppg.cloudfront.net/items/85/852/image_en/1486706073.jpg","TTW-086","R","Chant","","スギカワタクミ","The Twilight Wanderer","Continuous
Your opponent banishes a resonator. As long as your J-ruler is ""Dark Alice, Maiden of Slaughter"", you may pay [B][B] less to play its God's Art abilities this turn.","""Alice, are you still dreaming of our world? Reality isn't as kind as fairy tales."" —Dark Alice, Maiden of Slaughter","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/853","Shadow Assassin","http://d12h0em1d7ppg.cloudfront.net/items/85/853/image_en/1486706074.jpg","TTW-087","C","Resonator","Shadow","Nagiにゃん","The Twilight Wanderer","Automatic
When this card deals damage to a resonator ⇒ Destroy that resonator.","All it takes is a scratch.","The Twilight Wanderer","100 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/853","Shadow Assassin","http://d12h0em1d7ppg.cloudfront.net/items/85/853/image_en/1486706074.jpg","TTW-087","C","Resonator","Shadow","Nagiにゃん","The Twilight Wanderer","Automatic
When this card deals damage to a resonator ⇒ Destroy that resonator.","All it takes is a scratch.","The Twilight Wanderer","100 / 500","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/854","Shadow Doppelganger","http://d12h0em1d7ppg.cloudfront.net/items/85/854/image_en/1486706075.jpg","TTW-088","U","Resonator","Shadow","kawaryu","The Twilight Wanderer","Continuous
As this card enters your field, you may remove a resonator in your graveyard from the game. If you do, this card enters your field as a copy of the card removed this way.","The spitting image... made of shadow of course.","The Twilight Wanderer","0 / 0","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/854","Shadow Doppelganger","http://d12h0em1d7ppg.cloudfront.net/items/85/854/image_en/1486706075.jpg","TTW-088","U","Resonator","Shadow","kawaryu","The Twilight Wanderer","Continuous
As this card enters your field, you may remove a resonator in your graveyard from the game. If you do, this card enters your field as a copy of the card removed this way.","The spitting image... made of shadow of course.","The Twilight Wanderer","0 / 0","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/855","The Scorn of Dark Alice","http://d12h0em1d7ppg.cloudfront.net/items/85/855/image_en/1486706077.jpg","TTW-089","C","Chant","","白野椋","The Twilight Wanderer","Continuous
Look at target opponent's hand and choose a resonator. They discard that card.","""I don't need that memory.""—Dark Alice, Maiden of Slaughter","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/856","Unseen Pressure","http://d12h0em1d7ppg.cloudfront.net/items/85/856/image_en/1486706078.jpg","TTW-090","C","Chant","","tokiwa","The Twilight Wanderer","","Sometimes it's what you don't see that terrifies.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png"
"http://www.fowtcg.com/card/857","Dark Machina, Gliding Shadow","http://d12h0em1d7ppg.cloudfront.net/items/85/857/image_en/1486706080.jpg","TTW-091","R","Resonator","Shadow/Seven Kings","るみえ","The Twilight Wanderer","Automatic
When this card enters your field ⇒ Search your deck for a card with no attribute, reveal it and put it into your hand. Then shuffle your deck.","""Marybell? Where is my Marybell?""","The Twilight Wanderer","400 / 400","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/858","Deployable Defense Device","http://d12h0em1d7ppg.cloudfront.net/items/85/858/image_en/1486706083.jpg","TTW-092","U","Resonator","Machine","草薙蝶炎","The Twilight Wanderer","Activate
Banish this card: Target addition or regalia cannot be destroyed until end of turn.","Designed for durability and quick usage.","The Twilight Wanderer","0 / 1200","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/859","Mass Produced Giant Land Mine","http://d12h0em1d7ppg.cloudfront.net/items/85/859/image_en/1486706085.jpg","TTW-093","C","Resonator","Machine","森野ヒロ","The Twilight Wanderer","Automatic
When this card enters your field from a chant area ⇒ It deals 1000 damage to target attacking J/resonator.","""That machine king made some pretty interesting stuff."" —Dark Alice, Maiden of Slaughter","The Twilight Wanderer","0 / 100","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/860","Mechanical Knight","http://d12h0em1d7ppg.cloudfront.net/items/86/860/image_en/1486706086.jpg","TTW-094","C","Resonator","Machine/Knight of the Round Table","竿","The Twilight Wanderer","Activate
[1]: This card gains [Precision] until end of turn.","A knight more faithful than any other.","The Twilight Wanderer","600 / 600","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/861","Mechanical Sprite","http://d12h0em1d7ppg.cloudfront.net/items/86/861/image_en/1486706088.jpg","TTW-095","C","Resonator","Machine/Fairy","サウマロ","The Twilight Wanderer","Activate
[1]: This card gains [Flying] until end of turn.","Anything that flutters about the sky will be accepted by the fairies.","The Twilight Wanderer","300 / 300","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png"
"http://www.fowtcg.com/card/862","Change the World, Orb of Illusion","http://d12h0em1d7ppg.cloudfront.net/items/86/862/image_en/1486706090.jpg","TTW-096","R","Regalia","","草薙蝶炎","The Twilight Wanderer","Activate
[G], [rest], remove two magic counters from your J/ruler: Draw a card.","A mysterious object that appears different to everyone.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/00.png"
"http://www.fowtcg.com/card/863","Excalibur, the God's Sword","http://d12h0em1d7ppg.cloudfront.net/items/86/863/image_en/1486706091.jpg","TTW-097","R","Regalia","","猫囃子 (Nekobayashi)","The Twilight Wanderer","Activate
Banish this card: Your J-ruler gains [Imperishable] until end of turn.","The sword destined to the chosen one.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/00.png"
"http://www.fowtcg.com/card/864","Excalibur, the Spirit God's Sword","http://d12h0em1d7ppg.cloudfront.net/items/86/864/image_en/1486706094.jpg","TTW-098","R","Regalia","","猫囃子 (Nekobayashi)","The Twilight Wanderer","Activate
Banish this card: Your J-ruler gains [Imperishable] until end of turn.","""Faria, this was your intention, wasn't it? I understand. I'll open the path to the future.""—Alice, Fairy Queen","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png"
"http://www.fowtcg.com/card/865","Laevateinn, the Demon Sword","http://d12h0em1d7ppg.cloudfront.net/items/86/865/image_en/1486706095.jpg","TTW-099","R","Regalia","","douzen","The Twilight Wanderer","Activate
Banish this card: Your J-ruler gains [Imperishable] until end of turn.","The sword destined to those who crave power.","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/00.png"
"http://www.fowtcg.com/card/866","Schrödinger, the Fallen Black Cat","http://d12h0em1d7ppg.cloudfront.net/items/86/866/image_en/1486706098.jpg","TTW-100","R","Regalia","","上木乃アロエ","The Twilight Wanderer","Activate
Banish this card: Your J-ruler gains [Imperishable] until end of turn.","""My cat will feast on your existence. From it you shall be reborn. I wonder... what will you become?"" —Dark Alice, Maiden of Slaughter","The Twilight Wanderer","","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png"
"http://www.fowtcg.com/card/867","Fairy's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/86/867/image_en/1486706100.jpg","TTW-101","R","Special Magic Stone","","下江クリス","The Twilight Wanderer","Activate
[W], [rest]: Target Fairy resonator gains [+200/+200] until end of turn.","It's a memory the future chose not to forget.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/868","Ruler's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/86/868/image_en/1486706102.jpg","TTW-102","R","Special Magic Stone","","瞬く (Ga-show)","The Twilight Wanderer","Activate
[rest]: Produce [W], [R], [U], [G], or [B].","It's a memory carved by the victor.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/869","Sacred Beast's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/86/869/image_en/1486706104.jpg","TTW-103","R","Special Magic Stone","","Cola","The Twilight Wanderer","Activate
[G], [rest]: Target Four Sacred Beasts or Beast J/resonator gains [+200/+200] until end of turn.","It's a memory fostered by Yggdrasil.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/870","Shadow's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/87/870/image_en/1486706109.jpg","TTW-104","R","Special Magic Stone","","城戸春一","The Twilight Wanderer","Automatic
Whenever a Shadow resonator enters your field ⇒ Target resonator gains [-100/0] until end of turn.","It's a world's memory of revenge.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/871","Unyielding Flame's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/87/871/image_en/1486706111.jpg","TTW-105","R","Special Magic Stone","","gekko","The Twilight Wanderer","Activate
[rest]: If target resonator would deal damage this turn, it deals that much +200 instead.","It's a memory of tenacity.","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/872","Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/87/872/image_en/1486706112.jpg","TTW-106","C","Basic Magic Stone","","Moopic","The Twilight Wanderer","Activate
[rest]: Produce [B].","","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/873","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/87/873/image_en/1486706114.jpg","TTW-107","C","Basic Magic Stone","","Moopic","The Twilight Wanderer","Activate
[rest]: Produce [R].","","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/874","Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/87/874/image_en/1486706116.jpg","TTW-108","C","Basic Magic Stone","","Moopic","The Twilight Wanderer","Activate
[rest]: Produce [W].","","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/875","Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/87/875/image_en/1486706118.jpg","TTW-109","C","Basic Magic Stone","","Moopic","The Twilight Wanderer","Activate
[rest]: Produce [U].","","The Twilight Wanderer","",""
"http://www.fowtcg.com/card/876","Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/87/876/image_en/1486706120.jpg","TTW-110","C","Basic Magic Stone","","Moopic","The Twilight Wanderer","Activate
[rest]: Produce [G].","","The Twilight Wanderer","",""
