"card_url","card_name","card_image","card_number","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_all_sets","card_att_def","card_race","card_flavor_text"
"http://www.fowtcg.com/card/1777","Lumia, the Saint Lady of World Rebirth","http://d12h0em1d7ppg.cloudfront.net/items/17/1777/image_en/1488248979.jpg","RL1512-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","下江クリス","PR Card","Card Text
Activate
Banish this card: You gain life equal to the damage that was dealt to you this turn.","PR Card","600 / 600","Human","The story of regeneration is longer than that of destruction. Although no hero will be born on the Texts, her deeds will remain forever in the hearts of people."
"http://www.fowtcg.com/card/1777","Lumia, the Saint Lady of World Rebirth","http://d12h0em1d7ppg.cloudfront.net/items/17/1777/image_en/1488248979.jpg","RL1512-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","下江クリス","PR Card","Card Text
Activate
Banish this card: You gain life equal to the damage that was dealt to you this turn.","PR Card","600 / 600","Human","The story of regeneration is longer than that of destruction. Although no hero will be born on the Texts, her deeds will remain forever in the hearts of people."
"http://www.fowtcg.com/card/1778","Tinker Bell, the Spirit","http://d12h0em1d7ppg.cloudfront.net/items/17/1778/image_en/1488248981.jpg","RL1512-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","佐々木まや","PR Card","Card Text
Continuous
This card gains [+200/+200] for each Fairy Tale you control.","PR Card","0 / 0","Fairy Tale/Spirit","The size of one's spirit is what shall determine a fight."
"http://www.fowtcg.com/card/1779","Rapunzel, the Long-Haired Princess","http://d12h0em1d7ppg.cloudfront.net/items/17/1779/image_en/1488249196.jpg","RL1601-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","桂福蔵","PR Card","Card Text
Continuous
This card doesn't recover during the recovery phase.
Activate
Rest a recovered resonator you control other than ""Rapunzel, the Long-Haired Princess"".: Recover this card.
Activate
[rest]: Target resonator gains [+200/+0] and [Flying] until end of turn.","PR Card","600 / 600","Fairy Tale/Human","""If you use her hair I think it might be possible to climb the tower and reach the skies!"". —Swordman of Full Moon"
"http://www.fowtcg.com/card/1779","Rapunzel, the Long-Haired Princess","http://d12h0em1d7ppg.cloudfront.net/items/17/1779/image_en/1488249196.jpg","RL1601-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","桂福蔵","PR Card","Card Text
Continuous
This card doesn't recover during the recovery phase.
Activate
Rest a recovered resonator you control other than ""Rapunzel, the Long-Haired Princess"".: Recover this card.
Activate
[rest]: Target resonator gains [+200/+0] and [Flying] until end of turn.","PR Card","600 / 600","Fairy Tale/Human","""If you use her hair I think it might be possible to climb the tower and reach the skies!"". —Swordman of Full Moon"
"http://www.fowtcg.com/card/1779","Rapunzel, the Long-Haired Princess","http://d12h0em1d7ppg.cloudfront.net/items/17/1779/image_en/1488249196.jpg","RL1601-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","桂福蔵","PR Card","Card Text
Continuous
This card doesn't recover during the recovery phase.
Activate
Rest a recovered resonator you control other than ""Rapunzel, the Long-Haired Princess"".: Recover this card.
Activate
[rest]: Target resonator gains [+200/+0] and [Flying] until end of turn.","PR Card","600 / 600","Fairy Tale/Human","""If you use her hair I think it might be possible to climb the tower and reach the skies!"". —Swordman of Full Moon"
"http://www.fowtcg.com/card/1780","Gretel","http://d12h0em1d7ppg.cloudfront.net/items/17/1780/image_en/1488249198.jpg","RL1601-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","乃希","PR Card","Card Text
Automatic
[Enter]Reveal the top card of your magic stone deck. If it's a wind magic stone, put it into your magic stone area.","PR Card","200 / 200","Fairy Tale/Human","""Brother! these sweets are ours now! We must protect them!"""
"http://www.fowtcg.com/card/1780","Gretel","http://d12h0em1d7ppg.cloudfront.net/items/17/1780/image_en/1488249198.jpg","RL1601-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","乃希","PR Card","Card Text
Automatic
[Enter]Reveal the top card of your magic stone deck. If it's a wind magic stone, put it into your magic stone area.","PR Card","200 / 200","Fairy Tale/Human","""Brother! these sweets are ours now! We must protect them!"""
"http://www.fowtcg.com/card/1781","Alice, the Guardian of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/17/1781/image_en/1488257616.jpg","RL1602-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Wednesday","PR Card","Card Text
[Flying]
Activate
[U]: Target resonator you control cannot be targeted by spells or abilities your opponent controls until end of turn.
Activate
[W], [rest]: Remove this card and target resonator from the game.","PR Card","700 / 700","Wanderer/Human","""The apparence of Blazer means his return. You there... I defend this dimension. I won't let him mess around."""
"http://www.fowtcg.com/card/1781","Alice, the Guardian of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/17/1781/image_en/1488257616.jpg","RL1602-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Wednesday","PR Card","Card Text
[Flying]
Activate
[U]: Target resonator you control cannot be targeted by spells or abilities your opponent controls until end of turn.
Activate
[W], [rest]: Remove this card and target resonator from the game.","PR Card","700 / 700","Wanderer/Human","""The apparence of Blazer means his return. You there... I defend this dimension. I won't let him mess around."""
"http://www.fowtcg.com/card/1781","Alice, the Guardian of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/17/1781/image_en/1488257616.jpg","RL1602-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Wednesday","PR Card","Card Text
[Flying]
Activate
[U]: Target resonator you control cannot be targeted by spells or abilities your opponent controls until end of turn.
Activate
[W], [rest]: Remove this card and target resonator from the game.","PR Card","700 / 700","Wanderer/Human","""The apparence of Blazer means his return. You there... I defend this dimension. I won't let him mess around."""
"http://www.fowtcg.com/card/1782","Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/17/1782/image_en/1488257614.jpg","RL1602-2","","Basic Magic Stone","光芒","PR Card","Card Text
Activate
[rest]: Produce [W].","PR Card","","",""
"http://www.fowtcg.com/card/1783","Haumpty Dumpty","http://d12h0em1d7ppg.cloudfront.net/items/17/1783/image_en/1488257613.jpg","RL1603-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","ケルビン","PR Card","Card Text
Activate
[U], banish this card: Reveal the top card of your deck. If it's a resonator, put it into your field. Otherwise, put it into your graveyard.","PR Card","800 / 800","Fairy Tale","Lumia looked disgusted when she saw the egg-shaped animals. Then Humpty Dumpty turned to her and said: ""You don't seem comfortable at all!"""
"http://www.fowtcg.com/card/1783","Haumpty Dumpty","http://d12h0em1d7ppg.cloudfront.net/items/17/1783/image_en/1488257613.jpg","RL1603-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","ケルビン","PR Card","Card Text
Activate
[U], banish this card: Reveal the top card of your deck. If it's a resonator, put it into your field. Otherwise, put it into your graveyard.","PR Card","800 / 800","Fairy Tale","Lumia looked disgusted when she saw the egg-shaped animals. Then Humpty Dumpty turned to her and said: ""You don't seem comfortable at all!"""
"http://www.fowtcg.com/card/1783","Haumpty Dumpty","http://d12h0em1d7ppg.cloudfront.net/items/17/1783/image_en/1488257613.jpg","RL1603-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","ケルビン","PR Card","Card Text
Activate
[U], banish this card: Reveal the top card of your deck. If it's a resonator, put it into your field. Otherwise, put it into your graveyard.","PR Card","800 / 800","Fairy Tale","Lumia looked disgusted when she saw the egg-shaped animals. Then Humpty Dumpty turned to her and said: ""You don't seem comfortable at all!"""
"http://www.fowtcg.com/card/1784","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/17/1784/image_en/1488257611.jpg","RL1603-2","","Basic Magic Stone","光芒","PR Card","Card Text
Activate
[rest]: Produce [R].","PR Card","","",""
"http://www.fowtcg.com/card/1785","Recollection of Dystopia","http://d12h0em1d7ppg.cloudfront.net/items/17/1785/image_en/1488257607.jpg","RL1604-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","","PR Card","Card Text
Continuous
Your opponent banishes a resonator. As long as your J-ruler is ""Dark Alice, Maiden of Slaughter"", you may pay [B][B] less to play its God's Art abilities this turn.","PR Card","","","""Alice, are you still dreaming of our world? Reality isn't as kind as fairy tales."" —Dark Alice, Maiden of Slaughter"
"http://www.fowtcg.com/card/1785","Recollection of Dystopia","http://d12h0em1d7ppg.cloudfront.net/items/17/1785/image_en/1488257607.jpg","RL1604-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","","PR Card","Card Text
Continuous
Your opponent banishes a resonator. As long as your J-ruler is ""Dark Alice, Maiden of Slaughter"", you may pay [B][B] less to play its God's Art abilities this turn.","PR Card","","","""Alice, are you still dreaming of our world? Reality isn't as kind as fairy tales."" —Dark Alice, Maiden of Slaughter"
"http://www.fowtcg.com/card/1786","Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/17/1786/image_en/1488257609.jpg","RL1604-2","","Basic Magic Stone","光芒","PR Card","Card Text
Activate
[rest]: Produce [U].","PR Card","","",""
"http://www.fowtcg.com/card/1787","Glimpse of Kaguya","http://d12h0em1d7ppg.cloudfront.net/items/17/1787/image_en/1488249217.jpg","RL1605-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","ピスケ","PR Card","Card Text
[Quickcast]
Cancel target Activate ability. Draw a card.","PR Card","","","""There!"" - Kaguya, the Immortal Princess"
"http://www.fowtcg.com/card/1787","Glimpse of Kaguya","http://d12h0em1d7ppg.cloudfront.net/items/17/1787/image_en/1488249217.jpg","RL1605-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","ピスケ","PR Card","Card Text
[Quickcast]
Cancel target Activate ability. Draw a card.","PR Card","","","""There!"" - Kaguya, the Immortal Princess"
"http://www.fowtcg.com/card/1788","Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/17/1788/image_en/1488249218.jpg","RL1605-2","","Basic Magic Stone","光芒","PR Card","Card Text
Activate
[rest]: Produce [G].","PR Card","","",""
"http://www.fowtcg.com/card/1789","Rabbit of Moonlit Nights","http://d12h0em1d7ppg.cloudfront.net/items/17/1789/image_en/1488249219.jpg","RL1606-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","古城ばんび","PR Card","Card Text
Activate
Banish this card: Rest target J/resonator.","PR Card","200 / 400","Rabbit","Foolish is the warrior who readies himself for sword and spell, but not rabbits."
"http://www.fowtcg.com/card/1790","Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/17/1790/image_en/1488249221.jpg","RL1606-2","","Basic Magic Stone","光芒","PR Card","Card Text
Activate
[rest]: Produce [B].","PR Card","","",""
"http://www.fowtcg.com/card/1791","Zero, the Flashing Mage-Warrior","http://d12h0em1d7ppg.cloudfront.net/items/17/1791/image_en/1488259398.jpg","RL1607-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","lack","PR Card","Card Text
[Quickcast]
Automatic
[Enter] Put a knowledge counter on this card.
Automatic
Whenever another Six Sages enters your field, put a knowledge counter on this card.
Activate
Remove a knowledge counter from this card: Prevent the next 300 damage that would be dealt to target resonator this turn.","PR Card","500 / 700","Six Sages/Human","Appeared with the lightning, her only purpose is to defeat the enemy to preserve peace in the world."
"http://www.fowtcg.com/card/1791","Zero, the Flashing Mage-Warrior","http://d12h0em1d7ppg.cloudfront.net/items/17/1791/image_en/1488259398.jpg","RL1607-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","lack","PR Card","Card Text
[Quickcast]
Automatic
[Enter] Put a knowledge counter on this card.
Automatic
Whenever another Six Sages enters your field, put a knowledge counter on this card.
Activate
Remove a knowledge counter from this card: Prevent the next 300 damage that would be dealt to target resonator this turn.","PR Card","500 / 700","Six Sages/Human","Appeared with the lightning, her only purpose is to defeat the enemy to preserve peace in the world."
"http://www.fowtcg.com/card/1791","Zero, the Flashing Mage-Warrior","http://d12h0em1d7ppg.cloudfront.net/items/17/1791/image_en/1488259398.jpg","RL1607-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","lack","PR Card","Card Text
[Quickcast]
Automatic
[Enter] Put a knowledge counter on this card.
Automatic
Whenever another Six Sages enters your field, put a knowledge counter on this card.
Activate
Remove a knowledge counter from this card: Prevent the next 300 damage that would be dealt to target resonator this turn.","PR Card","500 / 700","Six Sages/Human","Appeared with the lightning, her only purpose is to defeat the enemy to preserve peace in the world."
"http://www.fowtcg.com/card/1792","Gawain, the Knight of the Sun","http://d12h0em1d7ppg.cloudfront.net/items/17/1792/image_en/1488259399.jpg","RL1607-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","松本エイト","PR Card","Card Text
Continuous
Other Knight of the Round Table resonators you control gain [+200/+200].
Automatic
Whenever this card attacks or blocks ⇒ Rest target resonator.","PR Card","300 / 700","Knight of the Round Table","""I failed to protect my ruler in the past. In this world, I'll protect you at any cost."""
"http://www.fowtcg.com/card/1792","Gawain, the Knight of the Sun","http://d12h0em1d7ppg.cloudfront.net/items/17/1792/image_en/1488259399.jpg","RL1607-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","松本エイト","PR Card","Card Text
Continuous
Other Knight of the Round Table resonators you control gain [+200/+200].
Automatic
Whenever this card attacks or blocks ⇒ Rest target resonator.","PR Card","300 / 700","Knight of the Round Table","""I failed to protect my ruler in the past. In this world, I'll protect you at any cost."""
"http://www.fowtcg.com/card/1793","Croco-Shark","http://d12h0em1d7ppg.cloudfront.net/items/17/1793/image_en/1488259404.jpg","RL1608-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","白井秀美","PR Card","Card Text
Continuous
You may have any number of copies of this card in your deck.
[Stealth] When you play a summon spell from your hand.
Automatic
When this card enters your field from a standby area ⇒ You may put a card named ""Croco-Shark"" from your hand into your field.
Continuous
This card gains [+200/+200] for each other ""Croco-Shark"" you control.","PR Card","200 / 200","Fantasy","""What's in the river? Oh er...don't worry about it."" -Hare of Inaba"
"http://www.fowtcg.com/card/1793","Croco-Shark","http://d12h0em1d7ppg.cloudfront.net/items/17/1793/image_en/1488259404.jpg","RL1608-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","白井秀美","PR Card","Card Text
Continuous
You may have any number of copies of this card in your deck.
[Stealth] When you play a summon spell from your hand.
Automatic
When this card enters your field from a standby area ⇒ You may put a card named ""Croco-Shark"" from your hand into your field.
Continuous
This card gains [+200/+200] for each other ""Croco-Shark"" you control.","PR Card","200 / 200","Fantasy","""What's in the river? Oh er...don't worry about it."" -Hare of Inaba"
"http://www.fowtcg.com/card/1793","Croco-Shark","http://d12h0em1d7ppg.cloudfront.net/items/17/1793/image_en/1488259404.jpg","RL1608-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","白井秀美","PR Card","Card Text
Continuous
You may have any number of copies of this card in your deck.
[Stealth] When you play a summon spell from your hand.
Automatic
When this card enters your field from a standby area ⇒ You may put a card named ""Croco-Shark"" from your hand into your field.
Continuous
This card gains [+200/+200] for each other ""Croco-Shark"" you control.","PR Card","200 / 200","Fantasy","""What's in the river? Oh er...don't worry about it."" -Hare of Inaba"
"http://www.fowtcg.com/card/1794","Seal of Wind and Light","http://d12h0em1d7ppg.cloudfront.net/items/17/1794/image_en/1488259407.jpg","RL1608-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","桂福蔵","PR Card","Card Text
Cancel target spell.
[Awakening][M]: Players cannot chase to this card.","PR Card","","","Light and wind can be so captivating, they can make one forget what they were doing."
"http://www.fowtcg.com/card/1794","Seal of Wind and Light","http://d12h0em1d7ppg.cloudfront.net/items/17/1794/image_en/1488259407.jpg","RL1608-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","桂福蔵","PR Card","Card Text
Cancel target spell.
[Awakening][M]: Players cannot chase to this card.","PR Card","","","Light and wind can be so captivating, they can make one forget what they were doing."
"http://www.fowtcg.com/card/1795","Bombardment","http://d12h0em1d7ppg.cloudfront.net/items/17/1795/image_en/1488259516.jpg","RL1609-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","SIGMAN","PR Card","Card Text
[Quickcast]
This card deals 600 damage to target player or resonator.","PR Card","","",""
"http://www.fowtcg.com/card/1795","Bombardment","http://d12h0em1d7ppg.cloudfront.net/items/17/1795/image_en/1488259516.jpg","RL1609-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","SIGMAN","PR Card","Card Text
[Quickcast]
This card deals 600 damage to target player or resonator.","PR Card","","",""
"http://www.fowtcg.com/card/1796","Destructive Assault","http://d12h0em1d7ppg.cloudfront.net/items/17/1796/image_en/1488259519.jpg","RL1609-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","JURI","PR Card","Card Text
Destroy target addition or regalia.","PR Card","","",""
"http://www.fowtcg.com/card/1797","Barrier of Shadows","http://d12h0em1d7ppg.cloudfront.net/items/17/1797/image_en/1488259439.jpg","RL1610-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition: Field","祀花よう子","PR Card","Card Text
Continuous
Your opponent pays [1] more to do Judgment or to play God's Art abilities.
Continuous
Your opponent pays [1] more to play regalia's activate abilities.","PR Card","","","Designed specifically to combat against Seven Kings."
"http://www.fowtcg.com/card/1798","Small Assistant, Mariabella","http://d12h0em1d7ppg.cloudfront.net/items/17/1798/image_en/1488259440.jpg","RL1610-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","るみえ","PR Card","Card Text
Automatic
When this card is put into a graveyard from your field ⇒ You may search your deck for a card named ""Marybell, the Steel Doll"" or ""Marybell, Insane Self-Aware Machine"", reveal it, and put it into your hand. Then shuffle your deck.
Activate
Remove this card in your graveyard from the game: Produce [2]. Spend this will only to play activate abilities of ""Marybell, the Steel Doll"" or to play ""Marybell, Insane Self-Aware Machine"".","PR Card","500 / 500","Human/Machine","""Master Machina...I will finish your research."""
"http://www.fowtcg.com/card/1799","Soulhunt","http://d12h0em1d7ppg.cloudfront.net/items/17/1799/image_en/1488259448.jpg","RL1611-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Cola","PR Card","Card Text
Each player banishes a resonator, then each player discards a card.","PR Card","","","The word ""sacrifice"" means ""gain"" for the Undead Lord."
"http://www.fowtcg.com/card/1800","Gwiber, the White Dragon","http://d12h0em1d7ppg.cloudfront.net/items/18/1800/image_en/1488259449.jpg","RL1611-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","gozz","PR Card","Card Text
[Flying] (This card cannot be blocked by J/resonators without [Flying].)
Continuous
You may pay [2] less to play this card for each resonator you control that entered your field this turn.","PR Card","1200 / 1200","Dragon","It’s the incarnation of the ideals."
"http://www.fowtcg.com/card/1800","Gwiber, the White Dragon","http://d12h0em1d7ppg.cloudfront.net/items/18/1800/image_en/1488259449.jpg","RL1611-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Resonator","gozz","PR Card","Card Text
[Flying] (This card cannot be blocked by J/resonators without [Flying].)
Continuous
You may pay [2] less to play this card for each resonator you control that entered your field this turn.","PR Card","1200 / 1200","Dragon","It’s the incarnation of the ideals."
"http://www.fowtcg.com/card/1801","Ywain, Knight of Lions","http://d12h0em1d7ppg.cloudfront.net/items/18/1801/image_en/1488259452.jpg","RL1612-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Kamijyo Roro","PR Card","Card Text
Continuous
As long as you control a Beast, this card gains [Swiftness] and [First Strike].
Continuous
This card gains [+200/+200] for each Beast you control.
Automatic
Whenever this card attacks ⇒ It deals 200 damage to each resonator.","PR Card","600 / 600","Knight of the Round Table","He preferred combat to needless conversing."
"http://www.fowtcg.com/card/1801","Ywain, Knight of Lions","http://d12h0em1d7ppg.cloudfront.net/items/18/1801/image_en/1488259452.jpg","RL1612-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Kamijyo Roro","PR Card","Card Text
Continuous
As long as you control a Beast, this card gains [Swiftness] and [First Strike].
Continuous
This card gains [+200/+200] for each Beast you control.
Automatic
Whenever this card attacks ⇒ It deals 200 damage to each resonator.","PR Card","600 / 600","Knight of the Round Table","He preferred combat to needless conversing."
"http://www.fowtcg.com/card/1802","Pricia, Pursuant of Exploding Flame","http://d12h0em1d7ppg.cloudfront.net/items/18/1802/image_en/1488259454.jpg","RL1612-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","mie","PR Card","Card Text
[Swiftness] [Precision] [First Strike]
Activate
[G]: This card gains [Flying] until end of turn.
Automatic
When this card is put into a graveyard from your field ⇒ It deals 500 damage to your opponent.","PR Card","700 / 400","Beast","""Everyone, please, lend me your strength. I have to be the one who stops Valentina!"""
"http://www.fowtcg.com/card/1802","Pricia, Pursuant of Exploding Flame","http://d12h0em1d7ppg.cloudfront.net/items/18/1802/image_en/1488259454.jpg","RL1612-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","mie","PR Card","Card Text
[Swiftness] [Precision] [First Strike]
Activate
[G]: This card gains [Flying] until end of turn.
Automatic
When this card is put into a graveyard from your field ⇒ It deals 500 damage to your opponent.","PR Card","700 / 400","Beast","""Everyone, please, lend me your strength. I have to be the one who stops Valentina!"""
"http://www.fowtcg.com/card/1802","Pricia, Pursuant of Exploding Flame","http://d12h0em1d7ppg.cloudfront.net/items/18/1802/image_en/1488259454.jpg","RL1612-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","mie","PR Card","Card Text
[Swiftness] [Precision] [First Strike]
Activate
[G]: This card gains [Flying] until end of turn.
Automatic
When this card is put into a graveyard from your field ⇒ It deals 500 damage to your opponent.","PR Card","700 / 400","Beast","""Everyone, please, lend me your strength. I have to be the one who stops Valentina!"""
"http://www.fowtcg.com/card/1803","Kaguya, Rabbit Princess of the Lunar Halo","http://d12h0em1d7ppg.cloudfront.net/items/18/1803/image_en/1488259457.jpg","RL1701-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","桂福蔵","PR Card","Card Text
[Awakening][M][1]: When this card enters your field ⇒ You may search your deck for up to four Rabbit resonators with total cost 1 and put them into your field. Then shuffle your deck.
Automatic
Whenever a resonator is put into a graveyard from your field ⇒ Put a [+100/+100] counter on this card.","PR Card","800 / 800","Little Girl","""Let's go everyone! Let's bust on through!"""
"http://www.fowtcg.com/card/1803","Kaguya, Rabbit Princess of the Lunar Halo","http://d12h0em1d7ppg.cloudfront.net/items/18/1803/image_en/1488259457.jpg","RL1701-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","桂福蔵","PR Card","Card Text
[Awakening][M][1]: When this card enters your field ⇒ You may search your deck for up to four Rabbit resonators with total cost 1 and put them into your field. Then shuffle your deck.
Automatic
Whenever a resonator is put into a graveyard from your field ⇒ Put a [+100/+100] counter on this card.","PR Card","800 / 800","Little Girl","""Let's go everyone! Let's bust on through!"""
"http://www.fowtcg.com/card/1803","Kaguya, Rabbit Princess of the Lunar Halo","http://d12h0em1d7ppg.cloudfront.net/items/18/1803/image_en/1488259457.jpg","RL1701-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","桂福蔵","PR Card","Card Text
[Awakening][M][1]: When this card enters your field ⇒ You may search your deck for up to four Rabbit resonators with total cost 1 and put them into your field. Then shuffle your deck.
Automatic
Whenever a resonator is put into a graveyard from your field ⇒ Put a [+100/+100] counter on this card.","PR Card","800 / 800","Little Girl","""Let's go everyone! Let's bust on through!"""
"http://www.fowtcg.com/card/1804","Avatar of the Seven Lands, Alice","http://d12h0em1d7ppg.cloudfront.net/items/18/1804/image_en/1488259458.jpg","RL1701-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Wednesday","PR Card","Card Text
[Quickcast] [Precision]
Continuous
If damage would be dealt to you, it's dealt to this card instead.","PR Card","1500 / 1500","Avatar","""Yggdrasil's power tells me I have to stop you! Even if I can't win, I won't lose!"""
"http://www.fowtcg.com/card/1804","Avatar of the Seven Lands, Alice","http://d12h0em1d7ppg.cloudfront.net/items/18/1804/image_en/1488259458.jpg","RL1701-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Wednesday","PR Card","Card Text
[Quickcast] [Precision]
Continuous
If damage would be dealt to you, it's dealt to this card instead.","PR Card","1500 / 1500","Avatar","""Yggdrasil's power tells me I have to stop you! Even if I can't win, I won't lose!"""
"http://www.fowtcg.com/card/1804","Avatar of the Seven Lands, Alice","http://d12h0em1d7ppg.cloudfront.net/items/18/1804/image_en/1488259458.jpg","RL1701-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Wednesday","PR Card","Card Text
[Quickcast] [Precision]
Continuous
If damage would be dealt to you, it's dealt to this card instead.","PR Card","1500 / 1500","Avatar","""Yggdrasil's power tells me I have to stop you! Even if I can't win, I won't lose!"""
"http://www.fowtcg.com/card/1804","Avatar of the Seven Lands, Alice","http://d12h0em1d7ppg.cloudfront.net/items/18/1804/image_en/1488259458.jpg","RL1701-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Wednesday","PR Card","Card Text
[Quickcast] [Precision]
Continuous
If damage would be dealt to you, it's dealt to this card instead.","PR Card","1500 / 1500","Avatar","""Yggdrasil's power tells me I have to stop you! Even if I can't win, I won't lose!"""
"http://www.fowtcg.com/card/1806","Vlad Tepes","http://d12h0em1d7ppg.cloudfront.net/items/18/1806/image_en/1488259465.jpg","WL002","","Ruler","Saiko Takaki","PR Card","Card Text
Judgement
[B][2]
Activate
[2]: This card deals 200 damage to target opponent. You gain 200 life.","PR Card","","Vampire","""What's wrong? Even though I'm quite tall, I won't look down on you! It's just that I drink milk every day!"""
"http://www.fowtcg.com/card/1807","Vlad Tepes(J)","http://d12h0em1d7ppg.cloudfront.net/items/18/1807/image_en/1488259467.jpg","WL002J","","J-ruler","Saiko Takaki","PR Card","Card Text
Automatic
When this card enters your field, destroy target resonator with total cost 3 or less. You gain life equal to its DEF.
Activate
[B][2], banish a darkness resonator: This card gains [Imperishable] until end of turn.","PR Card","800 / 1000","Vampire",""
"http://www.fowtcg.com/card/1843","Pricia, Friend to the Animals","http://d12h0em1d7ppg.cloudfront.net/items/18/1843/image_en/1487236316.jpg","SKL-106 AR","","Ruler","fzwrAym","PR Card","Card Text
[G][G]
[Energize][G]
Continuous
This card gains ""Pricia, the Beast Lady"" in addition to its other names.
Continuous
You may pay the attribute cost of Four Sacred Beast resonators with will of any attribute.
Activate
[G][G]: Choose one -
Beasts you control gain [+100/+100] until end of turn;
Four Sacred Beasts you control gain [+100/+100] until end of turn;","PR Card","","Human / Beast",""
"http://www.fowtcg.com/card/1844","Pricia, Champion of Yggdrasil","http://d12h0em1d7ppg.cloudfront.net/items/18/1844/image_en/1487236317.jpg","SKL-106J AR","","J-Ruler","fzwrAym","PR Card","Card Text
Continuous
This card gains ""Pricia, the Beast Lady"" in addition to its other names.
Continuous
This card gains [Precision] as long as you control a light resonator, [Swiftness] as long as you control a fire resonator, [Flying] as long as you control a water resonator and [+200/+200] as long as you control a wind resonator.
Activate
God's Art [""Meet my family!""][G][G][G][X]: Search your deck for up to X Four Sacred Beasts resonators with different names, reveal them and put them into your hand. Then put up to X Four Sacred Beasts resonators with different names from your hand into your field and shuffle your deck. (Play God's Art only once per game.)","PR Card","1000 / 1000","Human / Beast",""
